#Number of particles: 108
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 32.47405453881429
#Number of monomers: 2916666.666666667
#Number of chains: 2919.875000000001
#Flory interaction parameter (chi): 0.1
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 0.001
#x-link fraction increment: 2.49E-5
#Reservoir swelling ratio: 3.3587795138359073
#Mean swelling ratio: 3.3581066574074083
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.0
#Actual volume fraction: 0.0
#MC steps: 150000
#Equilibration steps: 50000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.00246, 0.5162016506437477, 5.941830268518518, 0.0, 0.14714244118420583, 5.49E-5, 0.003122792350308022
0.00307, 0.5157933655568933, 5.517420490740737, 0.0, 0.14891915082724033, 7.98E-5, 0.0021482443245508134
0.00357, 0.5105736454836025, 5.229003037037038, 0.0, 0.14895792271966773, 1.047E-4, 0.001637334191062083
0.00406, 0.5116510511955973, 5.0130635185185195, 0.0, 0.14866342493875617, 1.296E-4, 0.0013227513376783684
0.00451, 0.5121799563441402, 4.842110324074074, 0.0, 0.1485100842332648, 1.5450000000000001E-4, 0.0011095902543035911
0.00496, 0.51559474359144, 4.701399796296298, 0.0, 0.1465854163220509, 1.7940000000000002E-4, 9.555940609519036E-4
0.00531, 0.5111525363127726, 4.582500648148148, 0.0, 0.14631349044469663, 2.0430000000000003E-4, 8.39102177461732E-4
0.00567, 0.5099477725873629, 4.47985425, 0.0, 0.14894049900779058, 2.2920000000000004E-4, 7.479562733955198E-4
0.00603, 0.5103220262580505, 4.389929083333331, 0.0, 0.1474808510560193, 2.5410000000000005E-4, 6.746510435221304E-4
0.00639, 0.5117637385218586, 4.3099369074074065, 0.0, 0.14980437132480529, 2.7900000000000006E-4, 6.144401487970994E-4
0.00669, 0.509482529816441, 4.238202157407406, 0.0, 0.1493874682358304, 3.0390000000000007E-4, 5.640974518848892E-4
0.00701, 0.5096437481751646, 4.173135546296297, 0.0, 0.14990882327632357, 3.288000000000001E-4, 5.213776059936778E-4
0.00732, 0.5098071608412051, 4.113807879629631, 0.0, 0.14841313375205578, 3.537000000000001E-4, 4.8467356734968386E-4
0.00763, 0.5105610187657285, 4.059314500000001, 0.0, 0.14562679233359035, 3.786000000000001E-4, 4.5280039547218457E-4
0.00793, 0.5111284412060363, 4.008943361111111, 0.0, 0.14868367127878018, 4.035000000000001E-4, 4.2486118357600933E-4
0.00818, 0.5090125888786211, 3.9621917499999992, 0.0, 0.14895634594177512, 4.284000000000001E-4, 4.0016012931520296E-4
0.00845, 0.5086617379044441, 3.918629046296297, 0.0, 0.14916859107193203, 4.533000000000001E-4, 3.781931105094676E-4
0.00873, 0.5092750726968022, 3.8778308796296304, 0.0, 0.14726254423203455, 4.7820000000000013E-4, 3.584888756440137E-4
0.00901, 0.5101925785443, 3.8395351296296294, 0.0, 0.1466536483486106, 5.031000000000001E-4, 3.40744563494666E-4
0.00925, 0.5091430231864227, 3.8034200462962966, 0.0, 0.14665905607800508, 5.280000000000001E-4, 3.246754590105716E-4
0.00951, 0.5095198076269349, 3.769362444444445, 0.0, 0.14661923255220927, 5.529000000000002E-4, 3.1005528182552776E-4
0.00975, 0.509082558597624, 3.737103342592592, 0.0, 0.14683115756899046, 5.778000000000002E-4, 2.9669189563621436E-4
0.00999, 0.5088821383474353, 3.7064458796296305, 0.0, 0.14782641442141503, 6.027000000000002E-4, 2.8443606866901015E-4
0.01024, 0.5093878349298415, 3.677246564814815, 0.0, 0.14717298149578326, 6.276000000000002E-4, 2.73149489828231E-4
0.01044, 0.5076496386826627, 3.649449277777779, 0.0, 0.1490516496568519, 6.525000000000002E-4, 2.627269839387079E-4
0.01067, 0.5076105954887976, 3.62293925, 0.0, 0.14704305424436478, 6.774000000000002E-4, 2.5306943895503977E-4
0.01094, 0.5095874899952949, 3.597540277777776, 0.0, 0.1478795620709383, 7.023000000000002E-4, 2.4409660931465962E-4
0.01114, 0.5084520226967679, 3.573221462962963, 0.0, 0.1499893954473295, 7.272000000000002E-4, 2.3573822659003128E-4
0.01139, 0.5097506511539975, 3.54989700925926, 0.0, 0.14913750022544625, 7.521000000000002E-4, 2.2793323298758017E-4
0.01154, 0.5067429632979146, 3.527481351851851, 0.0, 0.14964608733283086, 7.770000000000002E-4, 2.2062882922666726E-4
0.01177, 0.5074362251908081, 3.505947018518519, 0.0, 0.14954279670920428, 8.019000000000002E-4, 2.1377806221447738E-4
0.01199, 0.507779312897975, 3.4851532962962963, 0.0, 0.14957211128457926, 8.268000000000003E-4, 2.0734075866978764E-4
0.01223, 0.5090479468253641, 3.465083083333332, 0.0, 0.14714649738770513, 8.517000000000003E-4, 2.0127816530729074E-4
0.01239, 0.507130467881331, 3.4457657222222213, 0.0, 0.149588926857661, 8.766000000000003E-4, 1.9556084890058324E-4
0.01264, 0.5089733412437276, 3.427034240740741, 0.0, 0.14783956077522642, 9.015000000000003E-4, 1.901593361799112E-4
0.01283, 0.5085094358349929, 3.408995416666666, 0.0, 0.14904489527454526, 9.264000000000003E-4, 1.850490746320232E-4
0.01304, 0.5089153824362919, 3.391492898148149, 0.0, 0.14931480891112298, 9.513000000000003E-4, 1.8020531666696596E-4
