phi0,phi,alpha,zeta,lindemannParameter
0.00105,0.3272316380437466,7.010136563786012,0.3609715673046319,1.0583799144480526
0.0011,0.3408921892695545,7.010516481481477,0.3781606895572334,1.1078383010229127
0.00115,0.355751760977223,7.011061543209877,0.3953498118098349,1.0764029029918745
0.0012,0.3667440985004196,7.011303353909463,0.4125389340624364,1.1359067082251646
0.00125,0.3777449458054388,7.011890637860084,0.4297280563150379,1.0675514459374753
0.0013,0.3935102966896469,7.013019475308645,0.4469171785676394,1.1079257091906665
0.00135,0.3960290550288744,7.010987427983537,0.4641063008202409,1.221121870469709
0.0014,0.4184532110189732,7.013663415637861,0.4812954230728423,1.0821656122544736
0.00145,0.4150608927732853,7.012314711934159,0.4984845453254438,1.213693349068746
0.0015,0.4215389166306424,7.011178199588473,0.5156736675780453,1.3063752225525718
0.00155,0.4455341962679701,7.013679228395064,0.5328627898306468,1.184656109058979
0.0016,0.451641523691257,7.013712304526751,0.5500519120832483,1.1982950462551705
0.00165,0.4724224478262795,7.015684331275724,0.5672410343358498,1.2266205952952578
0.0017,0.4847172988637359,7.0157893930041215,0.5844301565884513,1.200779860365091
0.00175,0.4805250180566665,7.016058950617284,0.6016192788410528,1.2503923412387834
0.0018,0.4983848367957231,7.017515720164606,0.6188084010936543,1.2153415143034971
0.00185,0.5167392418627506,7.019922777777778,0.6359975233462558,1.2132462610350907
0.0019,0.5271840771781701,7.019931738683128,0.6531866455988573,1.155613619509941
0.00195,0.5354357503196427,7.021935606995882,0.6703757678514588,1.1630181672139843
0.002,0.5489357579886561,7.025317006172845,0.6875648901040603,1.1742555115914262
0.00205,0.5811761198458607,7.0318066666666645,0.7047540123566618,1.051656512573372
0.0021,0.6305584174124378,7.045238045267492,0.7219431346092634,0.8301740149099232
0.00215,0.737962986926689,7.077789465020578,0.739132256861865,0.1570717155169391
0.0022,0.7551681117882131,7.08148956790124,0.7563213791144665,0.1412391807125584
0.00225,0.7721256726486146,7.087675493827158,0.7735105013670681,0.1350174499066325
0.0023,0.7892087959368208,7.092377047325106,0.7906996236196696,0.1180860493369992
0.00235,0.8062026443959993,7.10188203703703,0.8078887458722712,0.1127839640541398
0.0024,0.8231205170140194,7.110394783950611,0.8250778681248728,0.102300588512278
0.00245,0.8399717994757397,7.122540288065845,0.8422669903774743,0.0946705800861975
0.0025,0.8566746483641969,7.137432057613171,0.8594561126300759,0.0884177293684991
0.00255,0.8731685472432398,7.156163559670779,0.8766452348826775,0.0832127998954449
0.0026,0.8894670250672133,7.1786805246913525,0.893834357135279,0.0790066265368468
0.00265,0.9054614941651444,7.206897942386832,0.9110234793878806,0.0754141305402496
0.0027,0.9207964144979518,7.240974794238688,0.9282126016404822,0.0719615009692193
0.00275,0.9354018540645858,7.282667705761319,0.9454017238930836,0.0703282810328959
0.0028,0.9485133433495632,7.329605576131693,0.9625908461456854,0.0689465158449126
0.00285,0.9593151970242966,7.377581141975311,0.9797799683982868,0.0712322812745791
0.0029,0.9675675925448372,7.422375226337447,0.9969690906508883,0.0942448998836726
0.00295,0.5719176643729116,7.014219876543201,1.01415821290349,1.711393794481865
0.003,0.5835694749302065,7.010393425925923,1.0313473351560916,1.721429179433128
0.00305,0.571092628747614,7.009967664609055,1.048536457408693,1.8241955544764232
0.0031,0.5759578959303459,7.010124269547325,1.0657255796612948,1.828070992627685
0.00315,0.5773914169968422,7.010287201646097,1.0829147019138965,1.7741028999858577
0.0032,0.5729034200729192,7.00916062757201,1.1001038241664978,1.8608405282365652
0.00325,0.5735527810817764,7.010033806584366,1.1172929464190997,1.797009164537818
0.0033,0.5782966710236436,7.0101119238683065,1.134482068671701,1.880572405975788
0.00335,0.5611600827822484,7.010071327160493,1.1516711909243025,1.8947560349405668
0.0034,0.5636304373607719,7.009585288065843,1.1688603131769042,1.890501827075986
0.00345,0.5607056446825116,7.010305709876538,1.1860494354295057,1.8667902071115965
0.0035,0.5725346111167519,7.009924300411518,1.2032385576821072,1.9376531768870289
0.00355,0.5646153282407949,7.010238374485597,1.220427679934709,2.017931180329748
0.0036,0.5471088410204368,7.010212448559669,1.2376168021873104,1.9564854800857197
0.00365,0.5691505104440441,7.010005030864205,1.254805924439912,1.9236756067415528
0.0037,0.5636390462504273,7.010434598765437,1.2719950466925136,2.001129532217562
0.00375,0.5700146909337642,7.0106370061728365,1.2891841689451151,1.8525385926396027
0.0038,0.5615423227981896,7.0100248662551445,1.3063732911977166,2.011182497494662
0.00385,0.554302831114648,7.010243384773662,1.3235624134503183,1.956056439891064
0.0039,0.5427404715085542,7.01006899176955,1.3407515357029198,1.9359961187877288
