phi0,phi,alpha,zeta,lindemannParameter
0.00105,0.2518892975126749,6.330938055555558,0.2661640032086427,0.9162652178075988
0.0011,0.2607535603221603,6.330808437499998,0.2788384795519114,1.0152049832214596
0.00115,0.2788135815619347,6.331135243055557,0.2915129558951801,0.8925220211741542
0.0012,0.2815273896312024,6.331106076388884,0.3041874322384488,0.899278892259322
0.00125,0.2923519351127807,6.330925312500002,0.3168619085817175,1.1094113061918056
0.0013,0.3047518224012701,6.331526909722221,0.3295363849249861,0.955403875608904
0.00135,0.3109415523819717,6.331169201388891,0.3422108612682548,1.052591249808531
0.0014,0.3248781962986902,6.331232499999999,0.3548853376115235,1.059245355742217
0.00145,0.3360532796605183,6.331563229166662,0.3675598139547922,1.1400158032772976
0.0015,0.3481665945790667,6.332761805555556,0.3802342902980609,0.9201587209216748
0.00155,0.344813757801916,6.331822361111105,0.3929087666413295,1.1173006879059884
0.0016,0.3561933836619638,6.332388784722223,0.4055832429845982,1.0384817695415895
0.00165,0.38048864651767,6.332934756944444,0.4182577193278669,1.092103661938052
0.0017,0.3886527962442925,6.332687708333332,0.4309321956711356,1.0677366011494878
0.00175,0.3948996600010384,6.333185694444449,0.4436066720144043,0.9773089195848936
0.0018,0.4096462682863117,6.334196076388892,0.4562811483576729,0.9919428702838032
0.00185,0.4119825031188842,6.333130173611111,0.4689556247009416,1.0626176105921437
0.0019,0.4195275502009021,6.333489131944449,0.4816301010442103,1.1377056273598616
0.00195,0.4350362540308647,6.333874062500005,0.494304577387479,1.1460912076890668
0.002,0.4331488025201871,6.333660868055556,0.5069790537307477,1.0016679412784673
0.00205,0.4582674067149233,6.335987743055559,0.5196535300740165,0.9877359869333476
0.0021,0.4580123243981051,6.335548576388894,0.5323280064172852,1.068907177482562
0.00215,0.4492177942671467,6.333903229166661,0.545002482760554,1.1544403818918891
0.0022,0.4642278643868885,6.333897951388889,0.5576769591038226,1.1597573905563237
0.00225,0.4794148097071198,6.334695659722226,0.5703514354470914,1.1187013823500571
0.0023,0.5009239648538483,6.338189270833331,0.5830259117903601,1.0383529988167794
0.00235,0.5019026843908232,6.336437222222222,0.5957003881336289,1.0752169210109424
0.0024,0.497676969252787,6.335240243055555,0.6083748644768976,1.2715194907814298
0.00245,0.5068496877415222,6.33611371527778,0.6210493408201664,1.1078725948899366
0.0025,0.5323852358272833,6.338874201388892,0.6337238171634351,1.0536226512945042
0.00255,0.5731260863303962,6.34616340277778,0.6463982935067039,0.8235443738542326
0.0026,0.6583059187844358,6.359106875000006,0.6590727698499725,0.1710520805792111
0.00265,0.5613080014831026,6.3415430902777725,0.6717472461932413,0.939087193077472
0.0027,0.6838497140173008,6.359485069444448,0.68442172253651,0.1364358498455499
0.00275,0.6964198770636548,6.361320173611114,0.6970961988797788,0.1279605210947745
0.0028,0.709011028508182,6.36384135416666,0.7097706752230475,0.1235476619676082
0.00285,0.7216994635238477,6.365439548611112,0.7224451515663163,0.115265648001385
0.0029,0.7343225151934478,6.366441250000002,0.735119627909585,0.1045157052952562
