phi0, phi, rho, Z_fit_curve, F_id, F_fr, F_ex, F_total, mu_id, mu_fr, mu_ex, mu_kT, PV_id, PV_fr, PV_ex, PV_NkT, alpha
1.0000000000000005E-4, 0.034380052266560726, 2.387324146378431E-5, 1.0633332778111364, -2.779899263900211E-4, -5.570141506197717E-4, -1.8008207288552118E-5, -8.530122842837656E-4, -10.468542824278211, 69.15396037563816, 2.6514897757461977, 61.33690732703862, 1.1758719826398831, 92.48611455607325, 3.4058157987066977, 97.06780233674161, 7.005263981481487
1.0581162324649302E-4, 0.036378116053707124, 2.5260664314385E-5, 1.0654993931121732, -2.9248883091164215E-4, -4.647021806932114E-4, -1.4464548351339664E-5, -7.716555599417078E-4, -10.432053149925489, 63.95723758826698, 2.4583969338727605, 55.98358137214648, 1.146772619319253, 82.35351469759783, 3.0310084919584535, 86.53129580823432, 7.005311853233221
1.1162324649298601E-4, 0.03837617984085352, 2.6648087164985692E-5, 1.067573990836144, -3.069375720707648E-4, -3.7942934552623775E-4, -1.1182093896181436E-5, -6.97549011478793E-4, -10.396229125695431, 59.0055919893282, 2.2749074996510705, 50.884270363215805, 1.1219549064427554, 73.24411286991095, 2.6945283837674427, 77.06059615951307, 7.005359724984954
1.1743486973947899E-4, 0.04037424362799993, 2.8035510015586382E-5, 1.0695695968804908, -3.213370645933575E-4, -3.0086100682586656E-4, -8.14772810737388E-6, -6.303457995123009E-4, -10.361058081846945, 54.2912852937084, 2.1007224681847765, 46.030949679977994, 1.1007296443156853, 65.02271149778325, 2.3913441869565815, 68.5147853284773, 7.005407596736688
1.2324649298597198E-4, 0.042372307415146325, 2.9422932866187073E-5, 1.0714987538632528, -3.3568820576503685E-4, -2.2867314753818058E-4, -5.348745546506802E-6, -5.697100988355227E-4, -10.32652754709435, 49.806744655950105, 1.9355492611796257, 41.415766369966946, 1.0825392271703844, 57.57868053257281, 2.1173375815633357, 60.77855734075543, 7.005455468488421
1.2905811623246496E-4, 0.04437037120229272, 3.081035571678776E-5, 1.0733739916774645, -3.499918757048196E-4, -1.6255214391209898E-4, -2.772842300211436E-6, -5.153168619030228E-4, -10.292625246319297, 45.54456036906593, 1.7791016345862878, 37.031036757264246, 1.0669279805886969, 50.820453494296174, 1.8690987227633835, 53.75648019712172, 7.005503340240153
1.3486973947895794E-4, 0.04636843498943912, 3.2197778567388454E-5, 1.075207799428472, -3.642489376357126E-4, -1.0219454074290426E-4, -4.081072554869517E-7, -4.6685158562009187E-4, -10.259339098299746, 41.49748358199061, 1.631099587050172, 32.86924407067218, 1.0535201684771986, 44.6714460505198, 1.6437745998505986, 47.36874081834355, 7.005551211991887
1.4068136272545094E-4, 0.048366498776585526, 3.3585201417989144E-5, 1.0770125987221122, -3.7846023815216336E-4, -4.73068297697592E-5, 1.7569864985124401E-6, -4.240100814094946E-4, -10.226657213455889, 37.65842403560633, 1.4912692691650102, 28.92303609124641, 1.0420034517575025, 39.06698577626692, 1.43895496332996, 41.547944190871, 7.00559908374362
1.4649298597194392E-4, 0.050364562563731924, 3.4972624268589835E-5, 1.0788007182720876, -3.926266074843945E-4, 2.3947687985471156E-6, 3.733590143342228E-6, -3.864982485286853E-4, -10.194567891613037, 34.020447817276334, 1.3593428935269674, 25.185222819121, 1.0321162848165386, 33.95197229253003, 1.2525853875797945, 36.236673964461936, 7.0056469554953535
1.523046092184369E-4, 0.05236262635087832, 3.6360047119190525E-5, 1.0805843697952866, -4.067488597596474E-4, 4.718452165524021E-5, 5.532487479892898E-6, -3.5403185061079066E-4, -10.163059619781345, 30.576775133821876, 1.2350586455859858, 21.648774159557046, 1.0236381979167168, 29.27907269959327, 1.0829002212099927, 31.38561111827308, 7.005694827247087
