phi0, phi, rho, Z_fit_curve, F_id, F_fr, F_ex, F_total, mu_id, mu_fr, mu_ex, mu_kT, PV_id, PV_fr, PV_ex, PV_NkT, alpha
1.0000000000000005E-4, 0.034380052266560726, 2.387324146378431E-5, 1.0299346218737273, -2.7748178210136603E-4, -1.8127664779354113E-4, 2.921266453102832E-6, -4.55837163346865E-4, -10.543458021059955, 37.988114936532824, -0.1754045725817331, 27.269252341745332, 1.0796716876687764, 45.5814134028738, -0.2977702956250153, 46.36331478979495, 7.005263981481487
1.0581162324649302E-4, 0.036378116053707124, 2.5260664314385E-5, 1.0317182415133581, -2.920796447809966E-4, -1.3174637691309968E-4, 2.693304649462881E-6, -4.21132716951277E-4, -10.49986321531935, 33.471474681115154, -0.15317264009097994, 22.818438824569235, 1.0627640040554076, 38.68695022338247, -0.25979313969237583, 39.48992108291419, 7.005311853233221
1.1162324649298601E-4, 0.03837617984085352, 2.6648087164985692E-5, 1.0337645572303842, -3.0661779360061146E-4, -8.823489457088835E-5, 2.4963127539253942E-6, -3.9235637532578587E-4, -10.457373781642469, 29.308558647584288, -0.13077454543958855, 18.72041031937678, 1.0488101970519745, 32.6196741518455, -0.22445154140819334, 33.44403280291936, 7.005359724984954
1.1743486973947899E-4, 0.04037424362799993, 2.8035510015586382E-5, 1.0360867733540564, -3.210977398120595E-4, -5.026515890991018E-5, 2.330465538365523E-6, -3.690324330933701E-4, -10.415957618618794, 25.47972046188558, -0.10828958610296732, 14.955473256048469, 1.0372936200262215, 27.272630913022912, -0.1914150772058542, 28.118509451509368, 7.005407596736688
1.2324649298597198E-4, 0.042372307415146325, 2.9422932866187073E-5, 1.0386944650466357, -3.355209507097683E-4, -1.7386825832020887E-5, 2.195832223548082E-6, -3.5071194422954766E-4, -10.37558345909601, 21.966117002422525, -0.08579066641213197, 11.504742875809018, 1.0277988017985182, 22.557044695154403, -0.16042062371565893, 23.424422869117464, 7.005455468488421
1.2905811623246496E-4, 0.04437037120229272, 3.081035571678776E-5, 1.041593910532981, -3.498888507758335E-4, 1.0824848513932905E-5, 2.0923851528314852E-6, -3.369716170219038E-4, -10.33622085238404, 18.749684072197333, -0.06334457918969638, 8.350118639528143, 1.0199885335786198, 18.39834608008078, -0.13125632847506405, 19.28707828125979, 7.005503340240153
1.3486973947895794E-4, 0.04636843498943912, 3.2197778567388454E-5, 1.0447884052236351, -3.6420282280062244E-4, 3.477007186368997E-5, 2.02000808059021E-6, -3.274127427706897E-4, -10.297840146753163, 15.813112606900745, -0.0410122795289951, 5.474260179532976, 1.0135868834800823, 14.733222210396596, -0.1037497779052395, 15.643059312225626, 7.005551211991887
1.4068136272545094E-4, 0.048366498776585526, 3.3585201417989144E-5, 1.0482785583861978, -3.78464208979296E-4, 5.482554732677441E-5, 1.9785040861589656E-6, -3.2166015748220965E-4, -10.260412472222761, 13.139825410778585, -0.01884915085674321, 2.86056378662322, 1.0083664244427286, 11.50739371431693, -0.07775914700460686, 12.438000988173535, 7.00559908374362
1.4649298597194392E-4, 0.050364562563731924, 3.4972624268589835E-5, 1.0520625730036606, -3.926743119846531E-4, 7.134547295994703E-5, 1.9676031239080926E-6, -3.193612358181305E-4, -10.223909723637147, 10.713954412178868, 0.0030947365818478605, 0.49313942405742506, 1.0041385054266314, 8.673916684040034, -0.05316650103066003, 9.624888685006086, 7.0056469554953535
1.523046092184369E-4, 0.05236262635087832, 3.6360047119190525E-5, 1.0561365094425688, -4.068343960166884E-4, 8.46625101403543E-5, 1.9869692198678573E-6, -3.201849165752718E-4, -10.188304544025053, 8.52031843075954, 0.02477437467806218, -1.6432117396440533, 1.0007457529412749, 6.1918695741663345, -0.029872672762620362, 7.162742651055316, 7.005694827247087
1.5811623246492988E-4, 0.05436069013802472, 3.7747469969791216E-5, 1.0604945335382832, -4.209456878292603E-4, 9.508872144272514E-5, 2.0362073251297933E-6, -3.2382075898166907E-4, -10.153570308239336, 6.544401448416046, 0.04614957371881843, -3.5630192871514232, 0.9980562290130243, 4.025326090019224, -0.007793308460022759, 5.015589007412912, 7.00574269899882
1.639278557114229E-4, 0.05635875392517113, 3.913489282039191E-5, 1.0651291496893145, -4.3500937773425065E-4, 1.029164787140734E-4, 2.114869836065549E-6, -3.299780291058234E-4, -10.11968110687345, 4.772331376062262, 0.06718472581546031, -5.280165006033199, 0.9959588344625183, 2.142543192243678, 0.013144208935251579, 3.1516462326035044, 7.005790570750554
1.6973947895791589E-4, 0.05835681771231753, 4.0522315670992603E-5, 1.0700314195376281, -4.4902662058360067E-4, 1.0841934202837873E-4, 2.2224627912180777E-6, -3.383848156871464E-4, -10.086611730451388, 3.1908593084748778, 0.0878485753691649, -6.807903847635389, 0.9943596589756662, 0.5153127550978858, 0.03300317094404218, 1.5426755820928817, 7.005838442502287
1.7555110220440886E-4, 0.06035488149946393, 4.1909738521593294E-5, 1.0751911667970266, -4.6299853672959876E-4, 1.118529101931182E-4, 2.358451754536552E-6, -3.4878717470650646E-4, -10.054337653887613, 1.7873392594883843, 0.1081139964413915, -8.158884398976545, 0.9931790585119759, -0.8815609565195928, 0.0518394445655453, 0.1634575437392202, 7.0058863142540195
1.8136272545090187E-4, 0.062352945286610326, 4.3297161372193984E-5, 1.0805971687771323, -4.76926212963795E-4, 1.1345564346870585E-4, 2.5222673944447246E-6, -3.609483020266142E-4, -10.022835021213803, 0.549708369901474, 0.1279577768992311, -9.345168875422587, 0.9923492968529077, -2.0706861287911944, 0.06970297878988996, -1.0086338558677037, 7.005934186005753
1.8717434869739485E-4, 0.06435100907375672, 4.4684584222794675E-5, 1.086237335136198, -4.908107034349049E-4, 1.1344965915151389E-4, 2.713310768053001E-6, -3.7464773344270206E-4, -9.992080630568942, -0.5335324194685693, 0.14736040920696172, -10.378252641830851, 0.9918126286309629, -3.072431709341351, 0.08663900348626409, -1.993980079849951, 7.005982057757486
