#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 51.17755447140035
#Number of monomers: 2916666.666666667
#Number of chains: 297.50000000000017
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 1.0E-4
#x-link fraction increment: 3.0E-6
#Reservoir swelling ratio: 5.493826472759246
#Mean swelling ratio: 5.493
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.1658153810228502
#Actual volume fraction: 0.0
#MC steps: 200
#Equilibration steps: 100.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 0.0
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.001, 0.3249068623656918, 6.874687499999998, 0.3247742682414612, 0.0623411947420114, 3.3E-5, Infinity
0.001, 0.30836345015429306, 6.755968750000001, 0.30834392626234874, 0.06266149532183225, 3.6E-5, Infinity
0.001, 0.29432844670581065, 6.651875, 0.29396747470933193, 0.059062156698264964, 3.9E-5, Infinity
0.001, 0.2819173214230537, 6.55703125, 0.28125723286237203, 0.057435381630217615, 4.2E-5, Infinity
0.001, 0.27026353697521843, 6.46540625, 0.26992134544952096, 0.05792535993162752, 4.4999999999999996E-5, Infinity
0.001, 0.2599689236076405, 6.382249999999999, 0.2597331167786457, 0.05984281624174208, 4.7999999999999994E-5, Infinity
0.001, 0.2504677016593656, 6.303531249999999, 0.2505150334198689, 0.05657974663154453, 5.099999999999999E-5, Infinity
0.001, 0.24231050033107, 6.234343750000001, 0.2421250786145762, 0.06006091222781167, 5.399999999999999E-5, Infinity
0.001, 0.23437868516929927, 6.165562500000002, 0.23444924158024574, 0.057105870465426534, 5.699999999999999E-5, Infinity
0.001, 0.22715197634958653, 6.101531250000001, 0.22739338691239244, 0.05537026479273569, 5.999999999999999E-5, Infinity
0.001, 0.2208965411250001, 6.045000000000001, 0.22087990985326184, 0.05635170921949052, 6.299999999999999E-5, Infinity
0.001, 0.21477382755943172, 5.988625000000001, 0.21484418129332714, 0.05329500980918877, 6.599999999999999E-5, Infinity
0.001, 0.20919450143509297, 5.9363125, 0.20923182000461066, 0.05176844890698419, 6.9E-5, Infinity
0.001, 0.20397891547402955, 5.8865625, 0.2039966571736167, 0.05032700752112255, 7.2E-5, Infinity
0.001, 0.19910317285048817, 5.839281250000001, 0.19909894996217364, 0.05178015050289142, 7.500000000000001E-5, Infinity
0.001, 0.1945385801652416, 5.794312500000001, 0.19450480046990568, 0.05060415067476223, 7.800000000000001E-5, Infinity
0.001, 0.19027370162099827, 5.751656249999998, 0.19018499641406958, 0.04864067101856298, 8.100000000000002E-5, Infinity
0.001, 0.1861266213974553, 5.7095625, 0.18611332695356483, 0.049987388323982106, 8.400000000000002E-5, Infinity
0.001, 0.18223001711314235, 5.6694375, 0.18226793197247812, 0.05123996906105402, 8.700000000000003E-5, Infinity
0.001, 0.1785724367675781, 5.63125, 0.17862876868850291, 0.049612441668792945, 9.000000000000003E-5, Infinity
0.001, 0.17511373958256193, 5.59465625, 0.17517871343624308, 0.04627352249055168, 9.300000000000004E-5, Infinity
0.001, 0.17205936392242943, 5.5619375, 0.17190212633383, 0.04775081544248511, 9.600000000000004E-5, Infinity
