#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 51.17755447140035
#Number of monomers: 2916666.666666667
#Number of chains: 297.50000000000017
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 1.0E-4
#x-link fraction increment: 3.0E-6
#Reservoir swelling ratio: 5.493826472759246
#Mean swelling ratio: 5.494925208333331
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.1658153810228502
#Actual volume fraction: 0.16581693874844763
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 0.10547061694377349
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.0023, 0.7724814187833128, 6.951097847222231, 0.7469808169553607, 0.14272977663422656, 3.3E-5, 0.0051949000555364345
0.0024, 0.763507438076212, 6.826540590277777, 0.7400254230296369, 0.14679197121433685, 3.6E-5, 0.004761994953333725
0.0025, 0.7551319855736622, 6.709563784722224, 0.7349186867733297, 0.13221257152478935, 3.9E-5, 0.004396272539391997
0.0026, 0.7504523660210216, 6.6087084722222285, 0.7312688054421671, 0.13379412508981955, 4.2E-5, 0.0040817381094741525
0.0026, 0.7170454209941173, 6.5091523958333335, 0.7017954981687544, 0.143517102092746, 4.4999999999999996E-5, 0.0038095248197205084
0.0027, 0.715595434954926, 6.423443854166663, 0.7012794153023432, 0.14264507381347677, 4.7999999999999994E-5, 0.0035715263255440303
0.0028, 0.7153934878391973, 6.345448402777774, 0.7014420935756327, 0.14075027107360347, 5.099999999999999E-5, 0.0033613479263001063
0.0029, 0.7155639502206604, 6.272155520833342, 0.7021627279822706, 0.13887710156370386, 5.399999999999999E-5, 0.0031746142158426997
0.0029, 0.6911032432050648, 6.199856597222219, 0.6799028005827124, 0.14673609204590382, 5.699999999999999E-5, 0.0030076377568563177
0.0031, 0.7169205529470334, 6.138135138888885, 0.7049194994284163, 0.12600239990324186, 5.999999999999999E-5, 0.0028571429899026286
0.0031, 0.6957595914783069, 6.077138993055556, 0.6847277205451113, 0.14767476516498834, 6.299999999999999E-5, 0.002721103542405831
0.0031, 0.675121264270634, 6.0164461111111125, 0.6660169620093138, 0.14616774549192507, 6.599999999999999E-5, 0.0025974412365960993
0.0032, 0.6786370627361046, 5.963426423611108, 0.6695418240147538, 0.14604624079871, 6.9E-5, 0.002484472108495653
0.0033, 0.6824929537556627, 5.913728888888884, 0.6731889686729348, 0.14860441067562297, 7.2E-5, 0.002380982956778709
0.0034, 0.6858795992759134, 5.864842083333332, 0.67693642987139, 0.1382967759784187, 7.500000000000001E-5, 0.002285737551956018
0.0034, 0.669079478426208, 5.816560694444442, 0.6613163215976788, 0.1481574906436321, 7.800000000000001E-5, 0.0021980301613111044
0.0035, 0.6730297952680627, 5.771943645833331, 0.6656474874492432, 0.13501919225863837, 8.100000000000002E-5, 0.002116422007007169
0.0035, 0.6580994879540496, 5.7289430208333325, 0.6513966443374766, 0.14509162065273612, 8.400000000000002E-5, 0.0020408211836590957
0.0036, 0.6628284747804339, 5.688960069444447, 0.6561645551009209, 0.13885487155082343, 8.700000000000003E-5, 0.0019704605087686013
0.0037, 0.6676480501741459, 5.650869618055552, 0.6609264441474603, 0.13830766894939897, 9.000000000000003E-5, 0.0019047747894807376
0.0037, 0.6542145328077762, 5.612712812499996, 0.6481612397140989, 0.14311927380599723, 9.300000000000004E-5, 0.0018433275126836434
0.0037, 0.641530789756134, 5.576203229166673, 0.6360378674351707, 0.14940362681283836, 9.600000000000004E-5, 0.0017859095915116238
