#phi0, 		phi, 		<alpha>, 	zeta, 			lindemannParameter, x-link, 	kT/E
0.0016, 0.5311099732368839, 6.923964374999999, 0.5317517409856761, 0.12038882103636005, 3.175E-5, 0.005399603546158454
0.0016, 0.5144368486878996, 6.850738055555549, 0.5149967793260105, 0.1370835532353775, 3.35E-5, 0.005117600936600589
0.0017, 0.5302410039089925, 6.781745104166666, 0.530809627806487, 0.12257959931726911, 3.525E-5, 0.004863414894276775
0.0017, 0.5151444908674102, 6.716763333333333, 0.5156863138047604, 0.137272276590377, 3.7000000000000005E-5, 0.004633241289859343
0.0017, 0.5011832933423828, 6.65552861111111, 0.5016646654754661, 0.14726011023721708, 3.875000000000001E-5, 0.004424373797622662
0.0018, 0.5168629249347912, 6.5973211458333365, 0.5173629535189186, 0.13113092199864182, 4.050000000000001E-5, 0.00423291257798251
0.0019, 0.5319995555672731, 6.542130798611107, 0.5325014770371036, 0.12087078730154002, 4.225000000000001E-5, 0.004057512727568003
0.0019, 0.5192863167183118, 6.489597465277774, 0.5197692364189689, 0.13024469334978273, 4.400000000000001E-5, 0.0038961601872326457
0.0019, 0.5073647285639215, 6.439550555555555, 0.5078219345975402, 0.14794115098463612, 4.5750000000000014E-5, 0.0037471079692435547
0.002, 0.5222778938501198, 6.391810381944445, 0.5227195997566594, 0.1276982142065893, 4.7500000000000016E-5, 0.0036090280722135978
0.002, 0.5111091047179817, 6.345919236111105, 0.5115665000395012, 0.14237173180182408, 4.925000000000002E-5, 0.003480803545353407
0.002, 0.5006678225212974, 6.302408680555555, 0.5010300355734335, 0.14102969834880727, 5.100000000000002E-5, 0.0033613592623670772
0.0021, 0.5151899617279985, 6.260120590277775, 0.5156095526096502, 0.13431025406597924, 5.275000000000002E-5, 0.0032498377923721035
0.0021, 0.5052664025729069, 6.219665694444444, 0.5056779452495576, 0.1421765397710568, 5.4500000000000024E-5, 0.003145481012031692
0.0022, 0.5194341937047914, 6.180675624999998, 0.5198747176211668, 0.130127430788831, 5.6250000000000026E-5, 0.003047619334618943
0.0022, 0.5100756232022717, 6.143331666666666, 0.5104716662659087, 0.14375879605234512, 5.800000000000003E-5, 0.0029556724338315643
0.0023, 0.5238909553097414, 6.1071373611111115, 0.5243064179041876, 0.12334354236206604, 5.975000000000003E-5, 0.0028693436584541995
0.0023, 0.5149646112511935, 6.072252881944445, 0.5153677742973952, 0.1328633043957618, 6.150000000000003E-5, 0.002787477556426404
0.0023, 0.5064513408645341, 6.038605104166668, 0.5068259580330545, 0.14036030269221958, 6.325000000000003E-5, 0.00271033452288175
0.0023, 0.498261263359761, 6.00587694444444, 0.4986552497245853, 0.14917281697415435, 6.500000000000003E-5, 0.0026373672912873122
0.0024, 0.5117906721457229, 5.9743919097222244, 0.5121678563350212, 0.13732146050476998, 6.675000000000004E-5, 0.002568301422477817
0.0024, 0.5039939917723983, 5.943898333333335, 0.5043355735572231, 0.14851604238908211, 6.850000000000004E-5, 0.002502606898045647
0.0024, 0.49649687465794695, 5.914278333333335, 0.4968166360887077, 0.14657082584997227, 7.025000000000004E-5, 0.002440264414857893
0.0025, 0.5096337197397665, 5.885355694444442, 0.5099915097081972, 0.14296371869061564, 7.200000000000004E-5, 0.002381150056716685
0.0025, 0.502406404546545, 5.857402291666669, 0.5027528661409791, 0.1462315508304254, 7.375000000000004E-5, 0.0023244553549659226
0.0026, 0.5152445268749226, 5.830153819444445, 0.5156141999961834, 0.13313449171511935, 7.550000000000005E-5, 0.0022705771179401665
0.0026, 0.5082607815201664, 5.8036928125000005, 0.5086287556743122, 0.1402878869410457, 7.725000000000005E-5, 0.0022191460232604053
0.0027, 0.5208052508713144, 5.777906770833337, 0.5211972067464198, 0.13173015685463377, 7.900000000000005E-5, 0.0021699895656567087
0.0027, 0.5140514178140285, 5.752821944444445, 0.5144447988127598, 0.13945699725729185, 8.075000000000005E-5, 0.0021229958902850613
0.0027, 0.5075866785755877, 5.728604201388889, 0.50792293448939, 0.14387870564948194, 8.250000000000005E-5, 0.0020779806034309264
0.0028, 0.5198456056205552, 5.704778437500003, 0.5201967092168701, 0.13195488870612065, 8.425000000000006E-5, 0.002034761146388362
0.0028, 0.5135394953653407, 5.681616805555555, 0.5138729121698752, 0.13448453118655615, 8.600000000000006E-5, 0.0019933975800419126
0.0028, 0.5074189574971101, 5.658954722222219, 0.5077504686831645, 0.14167064575876145, 8.775000000000006E-5, 0.0019536191436672237
0.0028, 0.501487632000955, 5.636818680555554, 0.5018217936152374, 0.14713841212857295, 8.950000000000006E-5, 0.0019154321484250282
0.0029, 0.5134637055978317, 5.615269236111111, 0.5137914780142571, 0.13709967886863672, 9.125000000000006E-5, 0.0018786713892121904
0.0029, 0.5077186022972543, 5.594247708333334, 0.5080182916941727, 0.13751836253512575, 9.300000000000007E-5, 0.0018434958020207694
0.003, 0.5194232859671187, 5.573569062499996, 0.5197408330488243, 0.13241819588946818, 9.475000000000007E-5, 0.00180931483866037
0.003, 0.5138032170288772, 5.553394444444447, 0.5141154032237357, 0.13773544516051395, 9.650000000000007E-5, 0.0017764747953490133
