This fits B3 to B12 into the virial expansion since maxPower is set to 10.
Number of particles: 108
dryVolFracMax: 0.0033
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 51.051810587630925
Number of monomers: 2916666.666666667
Number of chains: 116.66666666666669
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 4.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.0012, 0.34741205693237176, 2.864788975654117E-4, -4.928642708372598, 2.3711893271089135, 2.3771978725152554, -0.0021435307885044807, 1.5021935613294581, -0.00261488210504646, 2.282504506095663E-4, 2.4310086593241301E-4, 6.626427047325096, 0.34747370285777696, 3578.6308293501743, 854.3351789881938, 4875.137438559064, 0.7340574239088332
0.0013, 0.3763729496791575, 3.10352139029196E-4, -4.375610736807131, 1.967128194903487, 2.4737074618037465, -0.002274547439992742, 1.5023133567985367, -0.002807947521593494, 2.8305564293065635E-4, 2.503444386700957E-4, 6.628293312757192, 0.3764298447625917, 3581.6553353714994, 855.0572266137515, 4879.257696624463, 0.7340574239088329
0.0014, 0.40530793268409154, 3.342253804929803E-4, -2.7116989192334975, 2.6789359705680296, 2.5337778749627335, -0.002352208438357569, 1.5024243249847407, -0.002999174719602353, 3.424517508856949E-4, 3.0451453035908887E-4, 6.630307407407407, 0.4053859866674065, 3584.9213277187846, 855.8369248530075, 4883.7069293968725, 0.7340574239088329
0.0015, 0.4342076647672338, 3.580986219567647E-4, -2.856936437440096, 3.139132632867257, 2.605500599572693, -0.0024031732837661727, 1.5025110546162408, -0.003188695233083918, 4.060983738356108E-4, 3.7942357548213486E-4, 6.632797386831276, 0.4343421285722212, 3588.9617435569235, 856.8015030821874, 4889.2111525087685, 0.7340574239088331
0.0016, 0.4631312170838408, 3.8197186342054886E-4, -3.865303948551859, 3.1083856776152867, 2.7490263487439424, -0.0024870901135415385, 1.502597525989269, -0.0033766230161081877, 4.748161503362767E-4, 4.1471675223037264E-4, 6.635088240740745, 0.463298270477036, 3592.681724683424, 857.689583158924, 4894.278850219243, 0.7340574239088332
0.0017, 0.492043084604184, 4.0584510488433315E-4, 0.6460132136101082, 2.5528483668180044, 3.018371131987723, -0.0025855638015421394, 1.5026674855273607, -0.0035630577486152858, 5.51154428529415E-4, 4.2633951854373147E-4, 6.637585442386827, 0.49225441238185075, 3596.7397088783496, 858.6583555243409, 4899.807006549736, 0.734057423908833
0.0018, 0.5209270378465153, 4.297183463481176E-4, 4.179945208282619, 2.853568832579125, 3.440792200764228, -0.0024534848225618872, 1.5025615162697334, -0.003748087361811589, 6.388119350768176E-4, 6.557906041728844E-4, 6.64046646090535, 0.5212105542866655, 3601.4251952589725, 859.7769330017397, 4906.190003612379, 0.7340574239088333
0.0019, 0.5498783420962261, 4.535915878119019E-4, 3.6720153735107353, 4.345429475634023, 4.005232843153202, -0.0023823763795478383, 1.5025949585878722, -0.003931790000723226, 7.423055681758835E-4, 8.071080529995046E-4, 6.645169403292181, 0.5501666961914803, 3609.0824706384574, 861.604972842631, 4916.621442802396, 0.7340574239088332
0.002, 0.5787389250145307, 4.7746482927568624E-4, 2.4464466542387253, 4.778036929176206, 4.655706739490089, -0.0022745577733125546, 1.5025316882971176, -0.004114235572503025, 8.640606105630166E-4, 9.75617188627454E-4, 6.648726090534977, 0.579122838096295, 3614.8806294644073, 862.9891812996038, 4924.520223792957, 0.7340574239088329
0.0021, 0.6076049861266611, 5.013380707394704E-4, 11.440809941491988, 4.66505857364859, 5.309866025928306, -0.002262742615795805, 1.5025051039489874, -0.0042954869843524115, 0.001006103184140253, 0.0010266411844163537, 6.65221923868313, 0.6080789800011096, 3620.581247348744, 864.3501035720592, 4932.28612561298, 0.7340574239088332
0.0022, 0.6364280587693197, 5.252113122032547E-4, 23.79667054371967, 7.205775570330484, 5.883472294417933, -0.0017244509666165956, 1.502206756265847, -0.0044756011451519695, 0.001169527323655023, 0.0015816228548803512, 6.659057777777775, 0.6370351219059244, 3631.7586968005053, 867.0185230691706, 4947.513067113336, 0.7340574239088332
0.0023, 0.6652331008894211, 5.490845536670391E-4, -0.007940203336319285, 6.22171844525889, 6.317476079472504, -0.0011211047729199957, 1.5015379389555654, -0.004654629784629776, 0.001351042615099135, 0.002182482396610645, 6.666496409465018, 0.665991263810739, 3643.943080290871, 869.9273303606991, 4964.111746036143, 0.7340574239088332
0.0024, 0.6941968178736044, 5.729577951308231E-4, -0.33912717195936537, 5.748772831660762, 6.604281969862172, -0.0017264399101842086, 1.5020766905105873, -0.004832620129818146, 0.0015393084836334836, 0.0015668717360004538, 6.659229855967078, 0.6949474057155537, 3632.0402513225877, 867.0857392600795, 4947.896626373025, 0.7340574239088328
0.0025, 0.7230448352496509, 5.968310365946075E-4, 16.651680811017187, 6.882750615134461, 6.861531916757942, -0.001137694029688777, 1.501607774394481, -0.005009615468588517, 0.0017465122349326068, 0.0021254092039671335, 6.665320514403297, 0.7239035476203683, 3642.0151685450305, 869.4670753344059, 4961.48536874869, 0.7340574239088331
0.0026, 0.7518694631975776, 6.207042780583919E-4, 21.092908081532386, 7.131932588023902, 7.254009649510414, -9.239724789084397E-4, 1.5014171983990505, -0.005185655622889315, 0.001966316209150998, 0.002295366934829877, 6.670164897119338, 0.7528596895251831, 3649.962036953375, 871.3642504183392, 4972.311317985778, 0.7340574239088331
0.0027, 0.7805215644555812, 6.445775195221761E-4, 40.545756602805156, 8.359974765296469, 8.015859298342324, -1.1917793245993765E-4, 1.5007296227648408, -0.005360777349080229, 0.002207783922026474, 0.0030338154945938173, 6.678340442386832, 0.7818158314299978, 3663.3996447205072, 874.5722429675429, 4990.61725336557, 0.7340574239088332
0.0028, 0.809165199143124, 6.684507609859605E-4, 69.18553187222892, 9.695949775204143, 9.362277380875884, 0.0010301686332426663, 1.4997204081704882, -0.005535014678884134, 0.0024830565035180996, 0.004082126808608701, 6.68944959876543, 0.8107719733348124, 3681.711835784494, 878.943956557558, 5015.563790880954, 0.734057423908833
0.0029, 0.8374789059694225, 6.923240024497446E-4, 122.81298056406241, 11.271332856172917, 11.416336975628848, 0.0032114305679307818, 1.4977067822922034, -0.005708399211575585, 0.002811664522610613, 0.006108165256895753, 6.706645709876544, 0.8397281152396272, 3710.177861537148, 885.7397196206322, 5054.3428084693505, 0.7340574239088331
0.003, 0.8654603095596496, 7.161972439135289E-4, 197.46468325961357, 13.945224407720458, 14.133555905197694, 0.006933429151240193, 1.494330597557343, -0.005880960365824366, 0.0032136685920551855, 0.009600720925009373, 6.73106760288066, 0.8686842571444419, 3750.8568780391915, 895.4511194552576, 5109.75947639899, 0.7340574239088333
0.0031, 0.8927731617613471, 7.400704853773128E-4, 386.2895449566788, 17.094941645543944, 17.337256339430454, 0.012696443328103817, 1.4890248691673305, -0.0060527255979264645, 0.0037097527647826922, 0.015039416161247588, 6.76679523662551, 0.8976403990492565, 3810.901648446957, 909.7857524810784, 5191.557941276614, 0.7340574239088333
0.0032, 0.9188505061122807, 7.639437268410973E-4, 698.8017202552645, 21.317921021500048, 20.947675119136857, 0.025461741834235066, 1.4770240781346007, -0.006223720591850007, 0.004317394334616864, 0.02736806809146821, 6.817078672839505, 0.9265965409540712, 3896.4898921438444, 930.2184405634484, 5308.15405611615, 0.7340574239088331
