phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.0000000000000005E-4, 0.028959517374204286, 2.387324146378431E-5, 1.0900662817157334, 2.1445318437529254E-6, -37.84583966658038, -36.8417984235002, 6.615630010288064
1.0641282565130265E-4, 0.03081648435936592, 2.540419081617128E-5, 1.095355870156094, 2.428451755785211E-6, -35.50119715749379, -32.348193299018966, 6.615658806646213
1.1282565130260525E-4, 0.03267345134452755, 2.6935140168558247E-5, 1.100518753544628, 2.729176105464087E-6, -33.27596286218706, -28.348135422264736, 6.615687603004361
1.1923847695390786E-4, 0.03453041832968919, 2.8466089520945217E-5, 1.105549081695664, 3.0464558863736244E-6, -31.165928881994322, -24.770743270746575, 6.61571639936251
1.2565130260521045E-4, 0.03638738531485083, 2.9997038873332187E-5, 1.1104420124542027, 3.3800284610612816E-6, -29.166990535984272, -21.559061857943092, 6.615745195720659
1.3206412825651306E-4, 0.03824435230001246, 3.152798822571916E-5, 1.1151936584733753, 3.7296195197417485E-6, -27.275144648531516, -18.666699857839614, 6.6157739920788075
1.3847695390781567E-4, 0.040101319285174096, 3.305893757810612E-5, 1.1198010356115875, 4.094944941100911E-6, -25.48648785435602, -16.055400752462337, 6.615802788436956
1.4488977955911825E-4, 0.04195828627033572, 3.458988693049309E-5, 1.124262012918971, 4.475712558087386E-6, -23.79721492094724, -13.693258627781274, 6.615831584795105
1.513026052104209E-4, 0.043815253255497365, 3.612083628288006E-5, 1.1285752641830766, 4.871623831526E-6, -22.203617088289377, -11.553387362407568, 6.6158603811532535
1.5771543086172347E-4, 0.04567222024065899, 3.765178563526703E-5, 1.132740221004088, 5.282375434335165E-6, -20.702080425804276, -9.612914166228185, 6.615889177511402
1.6412825651302606E-4, 0.04752918722582063, 3.9182734987653996E-5, 1.1367570273701566, 5.707660749078092E-6, -19.28908420642831, -7.852208761838401, 6.615917973869551
1.705410821643287E-4, 0.04938615421098227, 4.071368434004097E-5, 1.1406264957037768, 6.147171281526511E-6, -17.961199297739963, -6.254286186719751, 6.6159467702276995
1.7695390781563127E-4, 0.0512431211961439, 4.2244633692427936E-5, 1.1443500643504636, 6.6005979928646795E-6, -16.71508657005438, -4.80433917556786, 6.615975566585848
1.833667334669339E-4, 0.053100088181305544, 4.377558304481491E-5, 1.1479297564812898, 7.067632553111338E-6, -15.547495321401458, -3.489368403894926, 6.616004362943997
1.897795591182365E-4, 0.05495705516646717, 4.5306532397201875E-5, 1.1513681403811888, 7.5479685182874245E-6, -14.45526171930416, -2.297887448491331, 6.6160331593021455
1.961923847695391E-4, 0.0568140221516288, 4.683748174958884E-5, 1.154668291095228, 8.041302433808453E-6, -13.43530725927277, -1.219685372374546, 6.616061955660294
2.0260521042084168E-4, 0.058671039565769224, 4.836843110197581E-5, 1.1578343362025774, 8.547363055517578E-6, -12.484637239932994, -0.24563416987603245, 6.616098212247542
2.090180360721443E-4, 0.060528130683801716, 4.9899380454362775E-5, 1.1608705873630676, 9.065875221045432E-6, -11.600339254702513, 0.6324685595483533, 6.616145372246553
2.154308617234469E-4, 0.062385221801834215, 5.143032980674975E-5, 1.1637805981418603, 9.596512148112184E-6, -10.779581699934408, 1.4220290465916496, 6.616192532245563
2.218436873747495E-4, 0.0642423129198667, 5.2961279159136715E-5, 1.1665691132950287, 1.0138992399606445E-5, -10.01961229944228, 2.129764537371252, 6.616239692244573
2.2825651302605212E-4, 0.06609940403789921, 5.449222851152369E-5, 1.1692412119892912, 1.0693042021547577E-5, -9.317756645324742, 2.761792601794123, 6.616286852243584
2.3466933867735473E-4, 0.0679564951559317, 5.6023177863910654E-5, 1.171802277030252, 1.125839525319719E-5, -8.671416755005135, 3.3237059820871897, 6.616334012242594
2.4108216432865734E-4, 0.06981358627396421, 5.755412721629763E-5, 1.1742579652628844, 1.1834795179416525E-5, -8.078069644402973, 3.8206356714256637, 6.616381172241604
2.4749498997995995E-4, 0.0716706773919967, 5.9085076568684594E-5, 1.176614179118994, 1.242199432737529E-5, -7.535265917153925, 4.257304355017256, 6.616428332240614
2.539078156312625E-4, 0.07352776851002919, 6.061602592107156E-5, 1.1788770392866512, 1.3019755209672558E-5, -7.040628369794608, 4.6380719151679655, 6.6164754922396245
2.6032064128256516E-4, 0.07538485962806168, 6.214697527345853E-5, 1.1810528584769229, 1.3627850815887182E-5, -6.5918506128285, 4.966974366542427, 6.6165226522386344
2.667334669338677E-4, 0.07724195074609419, 6.36779246258455E-5, 1.1831481162635102, 1.4246065054531602E-5, -6.186695707589913, 5.247757325072078, 6.616569812237644
