phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
4.591182364729458E-4, 0.1329448012389878, 1.0960640519745455E-4, 1.1430081868463444, 2.4671441055005165E-5, -5.816621369569637, 2.9210130256238136, 6.617709209839434
4.6553106212424844E-4, 0.13480131615526783, 1.1113735454984153E-4, 1.14483410481039, 2.5238772596516746E-5, -5.972294741265056, 2.7261717245977697, 6.617753250513375
4.719438877755511E-4, 0.13665783107154786, 1.1266830390222851E-4, 1.1467320759764728, 2.5812045288888806E-5, -6.129701028833821, 2.5327897295233703, 6.617797291187315
4.783567134268536E-4, 0.13851434598782786, 1.1419925325461546E-4, 1.1487044983899495, 2.6391369761623482E-5, -6.288233375459287, 2.341364641427264, 6.617841331861255
4.8476953907815627E-4, 0.14037086090410789, 1.1573020260700244E-4, 1.1507537285241178, 2.6976861865927978E-5, -6.4473159564902645, 2.1523609886898405, 6.617885372535196
4.911823647294588E-4, 0.14222737582038789, 1.172611519593894E-4, 1.1528820812003395, 2.7568642595940524E-5, -6.606403146054152, 1.9662115933324043, 6.617929413209136
4.975951903807615E-4, 0.1440838907366679, 1.1879210131177638E-4, 1.1550918295139703, 2.8166838009792944E-5, -6.764978696007687, 1.7833188730989036, 6.617973453883077
5.04008016032064E-4, 0.14594074011166486, 1.2032305066416333E-4, 1.1573874843765255, 2.877185344020206E-5, -6.922554927142067, 1.6040560841923592, 6.618029218003912
5.104208416833667E-4, 0.14779779016189196, 1.2185400001655031E-4, 1.1597703988980221, 2.9383733395094735E-5, -7.078671932565204, 1.4287685090364268, 6.6180920161928825
5.168336673346693E-4, 0.14965484021211908, 1.233849493689373E-4, 1.1622413702724095, 3.0002458666967693E-5, -7.232896793176466, 1.2577745930165058, 6.618154814381852
5.232464929859718E-4, 0.15151189026234618, 1.2491589872132424E-4, 1.1648025040708343, 3.062817520506194E-5, -7.384822805156447, 1.0913670337637276, 6.618217612570823
5.296593186372745E-4, 0.1533689403125733, 1.2644684807371122E-4, 1.1674558638551111, 3.1261033625862516E-5, -7.534068719390168, 0.9298138262127509, 6.618280410759794
5.36072144288577E-4, 0.1552259903628004, 1.2797779742609817E-4, 1.1702034711384615, 3.1901189133397405E-5, -7.680277992741899, 0.7733592663622398, 6.6183432089487635
5.424849699398797E-4, 0.1570830404130275, 1.2950874677848515E-4, 1.17304730535206, 3.254880143944611E-5, -7.8231180511024245, 0.6222249163918206, 6.618406007137734
5.488977955911824E-4, 0.15894009046325464, 1.3103969613087213E-4, 1.175989303817377, 3.320403468366684E-5, -7.9622795641276936, 0.4766105335528704, 6.618468805326705
5.553106212424849E-4, 0.16079714051348173, 1.325706454832591E-4, 1.1790313617243315, 3.386705735365409E-5, -8.097475731587497, 0.33669496503144736, 6.618531603515675
5.617234468937875E-4, 0.16265419056370886, 1.3410159483564607E-4, 1.1821753321152404, 3.4538042204936344E-5, -8.228441581244045, 0.20263701078728383, 6.618594401704645
5.6813627254509E-4, 0.16451124061393593, 1.3563254418803302E-4, 1.1854230258745688, 3.521716618092375E-5, -8.354933278180033, 0.07457625619791984, 6.618657199893616
5.745490981963927E-4, 0.16636829066416306, 1.3716349354042E-4, 1.1887762117244896, 3.5904610332817266E-5, -8.476727445496007, -0.04736612381877586, 6.618719998082586
5.809619238476952E-4, 0.16822534071439016, 1.3869444289280695E-4, 1.19223661622624, 3.660055973948875E-5, -8.593620496293694, -0.16308658767188225, 6.618782796271557
5.873747494989979E-4, 0.17008239076461729, 1.4022539224519393E-4, 1.1958059237872793, 3.730520342734253E-5, -8.70542797686776, -0.2724984755521343, 6.618845594460527
5.937875751503006E-4, 0.1719394408148444, 1.417563415975809E-4, 1.1994857766742557, 3.8018734290169204E-5, -8.811983921024456, -0.37553128218591586, 6.618908392649498
6.002004008016031E-4, 0.1737965057449648, 1.4328729094996787E-4, 1.2032778966168127, 3.874136643059353E-5, -8.913140215445463, -0.47212995270339, 6.618971715756617
6.066132264529058E-4, 0.17565403195177817, 1.4481824030235485E-4, 1.2071875321701055, 3.9473835248060724E-5, -9.008765976016779, -0.5622542005300639, 6.619051311326357
6.130260521042083E-4, 0.17751155815859154, 1.4634918965474183E-4, 1.211212470534506, 4.0215816562203834E-5, -9.098746935043248, -0.6458778462994157, 6.619130906896097
6.194388777555109E-4, 0.17936908436540488, 1.4788013900712878E-4, 1.2153541856644459, 4.096751831853679E-5, -9.182984839265444, -0.7229881768563997, 6.619210502465838
6.258517034068136E-4, 0.18122661057221826, 1.4941108835951576E-4, 1.2196141095253903, 4.172915192950306E-5, -9.261396858600492, -0.793585323496006, 6.619290098035578
6.322645290581161E-4, 0.1830841367790316, 1.509420377119027E-4, 1.223993632141615, 4.25009321944986E-5, -9.33391500552693, -0.857681658645664, 6.619369693605318
6.386773547094188E-4, 0.18494166298584497, 1.524729870642897E-4, 1.228494101649783, 4.328307721995938E-5, -9.400485565028022, -0.9153012102500603, 6.6194492891750585
6.450901803607213E-4, 0.18679918919265828, 1.5400393641667664E-4, 1.2331168243583273, 4.4075808339523925E-5, -9.461068535019683, -0.9664790931834653, 6.619528884744798
6.51503006012024E-4, 0.18865671539947165, 1.5553488576906362E-4, 1.237863064812632, 4.4879350034280696E-5, -9.515637077176878, -1.0112609570498152, 6.619608480314539
6.579158316633265E-4, 0.19051424160628502, 1.570658351214506E-4, 1.242734045866022, 4.569392985311164E-5, -9.564176978080532, -1.049702449782374, 6.619688075884278
6.643286573146292E-4, 0.1923717678130984, 1.5859678447383759E-4, 1.247730948756546, 4.6519778333140966E-5, -9.606686120605056, -1.081868696494989, 6.619767671454019
6.707414829659318E-4, 0.19422929401991174, 1.6012773382622454E-4, 1.2528549131895697, 4.735712892030087E-5, -9.643173965460617, -1.1078337930641895, 6.619847267023759
6.771543086172344E-4, 0.1960868202267251, 1.6165868317861152E-4, 1.258107037426168, 4.820621789002382E-5, -9.673661042817496, -1.1276803139719054, 6.619926862593499
6.83567134268537E-4, 0.19794434643353842, 1.6318963253099847E-4, 1.2634883783773176, 4.9067284268071304E-5, -9.698178453925989, -1.1414988339533174, 6.620006458163239
6.899799599198396E-4, 0.1998018726403518, 1.6472058188338545E-4, 1.2689999517038995, 4.9940569751511066E-5, -9.716767382651659, -1.1493874630289882, 6.6200860537329795
6.963927855711422E-4, 0.20165939884716513, 1.662515312357724E-4, 1.27464273192249, 5.0826318629850875E-5, -9.729478616848748, -1.1514513945292197, 6.62016564930272
7.028056112224449E-4, 0.2035165539727123, 1.6778248058815938E-4, 1.2804119857537717, 5.172382692275498E-5, -9.736372079486697, -1.1478024657355939, 6.620224359521511
7.092184368737473E-4, 0.2053732319937743, 1.6931342994054634E-4, 1.286306816480406, 5.2633014891978366E-5, -9.737516369453752, -1.138558730794584, 6.620256217146226
7.1563126252505E-4, 0.20722991001483632, 1.7084437929293332E-4, 1.2923352951033877, 5.3555333252316874E-5, -9.732988311949615, -1.1238440455642154, 6.62028807477094
7.220440881763525E-4, 0.20908658803589833, 1.7237532864532027E-4, 1.2984982327241956, 5.449103478814345E-5, -9.72287251839906, -1.1037876640980593, 6.620319932395654
7.284569138276552E-4, 0.21094326605696037, 1.7390627799770725E-4, 1.304796399916037, 5.54403744845993E-5, -9.707260955790014, -1.0785238464535796, 6.6203517900203686
7.348697394789578E-4, 0.21279994407802236, 1.754372273500942E-4, 1.3112305268644662, 5.640360944989279E-5, -9.686252525368742, -1.0481914775617014, 6.620383647645084
7.412825651302605E-4, 0.21465662209908443, 1.769681767024812E-4, 1.3178013035137974, 5.738099883782817E-5, -9.659952650605419, -1.0129336968846212, 6.620415505269798
7.476953907815631E-4, 0.21651330012014644, 1.7849912605486816E-4, 1.3245093797193253, 5.83728037705755E-5, -9.628472874346695, -0.9728975386112126, 6.620447362894512
7.541082164328656E-4, 0.21836997814120845, 1.8003007540725514E-4, 1.3313553654053425, 5.937928726169129E-5, -9.591930465084566, -0.9282335821576073, 6.620479220519226
7.605210420841682E-4, 0.22022665616227047, 1.815610247596421E-4, 1.3383398307289656, 6.0400714139400424E-5, -9.55044803224805, -0.8790956127368584, 6.620511078143942
7.669338677354709E-4, 0.2220833341833325, 1.8309197411202908E-4, 1.3454633062497563, 6.143735097015019E-5, -9.504153150448227, -0.8256402917875478, 6.620542935768656
7.733466933867734E-4, 0.2239400122043945, 1.8462292346441603E-4, 1.352726283105151, 6.248946598244629E-5, -9.453177992587092, -0.7680268370490083, 6.62057479339337
7.797595190380761E-4, 0.22579669022545654, 1.86153872816803E-4, 1.36012921319169, 6.355732899098132E-5, -9.397658971758528, -0.706416712091324, 6.620606651018084
7.861723446893786E-4, 0.22765336824651855, 1.8768482216918996E-4, 1.3676725093520499, 6.464121132106613E-5, -9.3377363918508, -0.6409733251021553, 6.620638508642799
7.925851703406813E-4, 0.2295100462675806, 1.8921577152157694E-4, 1.3753565455678756, 6.574138573337447E-5, -9.273554106776714, -0.5718617367527675, 6.620670366267514
7.989979959919837E-4, 0.23136672428864258, 1.907467208739639E-4, 1.3831816571584192, 6.685812634901101E-5, -9.205259188253931, -0.49924837697479585, 6.620702223892228
8.054108216432864E-4, 0.23322261328784877, 1.9227767022635087E-4, 1.3911604563797908, 6.79940765503362E-5, -9.133001602038663, -0.423300770458473, 6.620773682385346
8.11823647294589E-4, 0.23507835617189643, 1.9380861957873783E-4, 1.399283381806318, 6.914766631035256E-5, -9.056933892555973, -0.34418727073939526, 6.620852474372613
8.182364729458916E-4, 0.23693409905594415, 1.953395689311248E-4, 1.4075483915994929, 7.03187429058175E-5, -8.977210875824108, -0.26207680269162875, 6.6209312663598805
8.246492985971943E-4, 0.23878984193999184, 1.968705182835118E-4, 1.4159556685430634, 7.150758622920745E-5, -8.89398934060652, -0.17713861329109679, 6.621010058347147
8.310621242484969E-4, 0.24064558482403955, 1.9840146763589877E-4, 1.424505357838604, 7.271447716405914E-5, -8.807427757701069, -0.08954203049446845, 6.621088850334414
8.374749498997995E-4, 0.24250132770808722, 1.9993241698828572E-4, 1.4331975673389605, 7.39396975121965E-5, -8.717685997296686, 5.437698970411428E-4, 6.621167642321681
8.438877755511022E-4, 0.24435707059213493, 2.014633663406727E-4, 1.4420323677875073, 7.518352992135433E-5, -8.624925054305342, 0.09294998954027976, 6.621246434308948
8.503006012024046E-4, 0.2462128134761826, 2.0299431569305965E-4, 1.4510097930631998, 7.644625781320814E-5, -8.529306781596848, 0.18750842513954988, 6.621325226296215
8.567134268537073E-4, 0.24806855636023029, 2.0452526504544663E-4, 1.4601298404314342, 7.772816531182143E-5, -8.4309936310506, 0.2840516784626049, 6.621404018283482
8.631262525050098E-4, 0.24992429924427798, 2.060562143978336E-4, 1.4693924708007042, 7.902953717251908E-5, -8.33014840234823, 0.3824133589006607, 6.6214828102707495
8.695390781563125E-4, 0.25178004212832567, 2.0758716375022057E-4, 1.478797608985065, 8.035065871119949E-5, -8.226933999422155, 0.48242827870068217, 6.621561602258017
8.75951903807615E-4, 0.2536357850123733, 2.0911811310260752E-4, 1.4883451439723965, 8.16918157340942E-5, -8.121513194482965, 0.5839326409862126, 6.621640394245283
8.823647294589177E-4, 0.25549152789642104, 2.106490624549945E-4, 1.4980349291984703, 8.30532944679857E-5, -8.014048399543938, 0.6867642206850828, 6.62171918623255
8.887775551102203E-4, 0.2573472707804687, 2.1218001180738145E-4, 1.5078667828268195, 8.443538149089378E-5, -7.904701445357101, 0.7907625384816684, 6.621797978219817
8.951903807615228E-4, 0.2592030136645164, 2.1371096115976843E-4, 1.5178404880344087, 8.583836366324175E-5, -7.793633367690666, 0.8957690278941118, 6.621876770207084
9.016032064128254E-4, 0.26105905005915725, 2.1524191051215539E-4, 1.5279551624281433, 8.726239226877803E-5, -7.68100420085609, 1.0016271956021512, 6.621953750670068
9.08016032064128E-4, 0.2629159669855776, 2.1677285986454237E-4, 1.5382092358339234, 8.870747323837227E-5, -7.566972778413488, 1.108182775114379, 6.622025296560202
9.144288577154307E-4, 0.264772883911998, 2.1830380921692935E-4, 1.5486042673591895, 9.017429529432736E-5, -7.451696540964583, 1.2152838738982208, 6.622096842450335
9.208416833667334E-4, 0.2666298008384183, 2.1983475856931633E-4, 1.5591399032049482, 9.16631455823302E-5, -7.335331350963333, 1.3227811140610501, 6.622168388340469
9.27254509018036E-4, 0.2684867177648387, 2.213657079217033E-4, 1.5698157561010242, 9.317431119383243E-5, -7.218031314456647, 1.4305277666911058, 6.622239934230603
9.336673346693386E-4, 0.270343634691259, 2.2289665727409026E-4, 1.5806314056265525, 9.470807910030777E-5, -7.0999486096776, 1.5383798799543156, 6.622311480120737
9.400801603206412E-4, 0.27220055161767936, 2.2442760662647724E-4, 1.591586398536264, 9.626473608806183E-5, -6.981233322403112, 1.6461964010551167, 6.62238302601087
9.464929859719437E-4, 0.2740574685440997, 2.259585559788642E-4, 1.6026802490925742, 9.784456869360244E-5, -6.862033288011637, 1.7538392921381392, 6.622454571901004
9.529058116232464E-4, 0.27591438547052005, 2.2748950533125117E-4, 1.6139124394034732, 9.944786313958369E-5, -6.74249394014325, 1.861173640243269, 6.622526117791137
9.593186372745489E-4, 0.27777130239694037, 2.2902045468363812E-4, 1.6252824197662268, 1.0107490527133152E-4, -6.622758165889136, 1.9680677614049393, 6.622597663681272
9.657314629258516E-4, 0.2796282193233607, 2.305514040360251E-4, 1.6367896090168672, 1.0272598049396295E-4, -6.502966167428654, 2.0743932989819402, 6.622669209571406
9.721442885771541E-4, 0.281485136249781, 2.3208235338841206E-4, 1.6484333948854928, 1.0440137371010859E-4, -6.383255330039581, 2.180025316308909, 6.622740755461539
9.785571142284567E-4, 0.28334205317620137, 2.3361330274079904E-4, 1.660213134357372, 1.0610136925824923E-4, -6.263760096381719, 2.284842383777378, 6.622812301351673
9.849699398797593E-4, 0.2851989701026217, 2.35144252093186E-4, 1.6721281540398447, 1.0782625085167566E-4, -6.144611847006041, 2.388726660399748, 6.622883847241806
9.91382765531062E-4, 0.28705588702904206, 2.3667520144557297E-4, 1.6841777505350297, 1.095763015180843E-4, -6.025938786965266, 2.4915639699942207, 6.6229553931319405
9.977955911823647E-4, 0.2889128039554624, 2.3820615079795995E-4, 1.696361190818332, 1.1135180353981628E-4, -5.907865838494606, 2.593243872021342, 6.623026939022074
0.0010042084168336673, 0.29076888211011154, 2.3973710015034693E-4, 1.7086857025737032, 1.131549538824242E-4, -5.790514539631369, 2.693659727216677, 6.623119076280129
0.0010106212424849698, 0.2926245209081185, 2.4126804950273388E-4, 1.721146819251332, 1.1498518309356715E-4, -5.674002948738613, 2.79270875805298, 6.623221999492809
0.0010170340681362724, 0.2944801597061255, 2.4279899885512086E-4, 1.7337395629115604, 1.1684178103688584E-4, -5.558445554820354, 2.8902921041539904, 6.62332492270549
0.0010234468937875749, 0.2963357985041325, 2.443299482075078E-4, 1.7464630859363701, 1.1872502714916781E-4, -5.443953193555687, 2.9863148727323763, 6.623427845918171
0.0010298597194388776, 0.2981914373021395, 2.4586089755989477E-4, 1.7593165130606052, 1.2063519983315527E-4, -5.330632968988648, 3.0806861841204127, 6.623530769130851
0.0010362725450901802, 0.3000470761001465, 2.4739184691228175E-4, 1.7722989417852955, 1.2257257640187243E-4, -5.218588180763526, 3.1733192125027414, 6.623633692343531
0.0010426853707414829, 0.3019027148981535, 2.4892279626466873E-4, 1.78540944279678, 1.2453743302366836E-4, -5.107918256847177, 3.264131221917681, 6.623736615556211
0.0010490981963927853, 0.3037583536961605, 2.5045374561705566E-4, 1.7986470603916354, 1.2653004466798963E-4, -4.998718691649061, 3.353043597608738, 6.623839538768892
0.0010555110220440878, 0.3056139924941675, 2.5198469496944264E-4, 1.8120108129074013, 1.285506850518899E-4, -4.891080989462372, 3.439981872809999, 6.6239424619815725
0.0010619238476953904, 0.30746963129217453, 2.535156443218296E-4, 1.825499693159116, 1.3059962658728793E-4, -4.785092613141085, 3.5248757510506348, 6.624045385194253
0.001068336673346693, 0.3093252700901815, 2.550465936742166E-4, 1.8391126688816495, 1.326771403289852E-4, -4.680836937928726, 3.6076591240565086, 6.624148308406934
0.0010747494989979955, 0.3111809088881885, 2.565775430266035E-4, 1.8528486831778332, 1.347834959234525E-4, -4.578393210377174, 3.6882700853158665, 6.624251231619614
0.0010811623246492984, 0.3130365476861956, 2.5810849237899056E-4, 1.8667066549724096, 1.369189615583954E-4, -4.477836512250948, 3.7666509394103818, 6.624354154832294
0.0010875751503006009, 0.31489218648420253, 2.596394417313775E-4, 1.8806854794717645, 1.3908380391311102E-4, -4.3792377293394, 3.8427482071847407, 6.6244570780449745
0.0010939879759519035, 0.31674782528220957, 2.6117039108376446E-4, 1.894784028629471, 1.4127828810964324E-4, -4.2826635251347795, 3.916512626798894, 6.624560001257655
0.0011004008016032062, 0.31860350231419643, 2.6270134043615144E-4, 1.9090010442319916, 1.4350264945439694E-4, -4.188176319221872, 3.9878991508118626, 6.6246626720313015
0.0011068136272545089, 0.32045975285588074, 2.642322897885384E-4, 1.9233338390532713, 1.4575674924594416E-4, -4.095834270372877, 4.056866939301458, 6.624761556219431
0.0011132264529058113, 0.32231600339756505, 2.6576323914092535E-4, 1.9377828194866462, 1.4804126578160117E-4, -4.005691264216972, 4.123379349146977, 6.62486044040756
0.001119639278557114, 0.3241722539392494, 2.6729418849331233E-4, 1.9523467692440906, 1.503564573893775E-4, -3.9177969054404396, 4.187403919516695, 6.6249593245956895
0.0011260521042084166, 0.3260285044809338, 2.688251378456993E-4, 1.9670244511995125, 1.5270258060816794E-4, -3.8321965143913492, 4.248912353680802, 6.62505820878382
0.0011324649298597193, 0.32788475502261816, 2.703560871980863E-4, 1.981814607889121, 1.5507989014392837E-4, -3.7489311280648905, 4.307880497169014, 6.625157092971949
0.0011388777555110217, 0.32974100556430247, 2.718870365504732E-4, 1.9967159620175745, 1.5748863882672338E-4, -3.668037505325551, 4.364288312415713, 6.625255977160078
0.0011452905811623244, 0.33159725610598684, 2.734179859028602E-4, 2.0117272169699527, 1.5992907756865954E-4, -3.5895481363570942, 4.418119849893849, 6.625354861348208
0.0011517034068136269, 0.33345350664767115, 2.749489352552472E-4, 2.026847057329509, 1.624014553227099E-4, -3.5134912561854135, 4.469363215887605, 6.625453745536338
0.0011581162324649293, 0.33530975718935546, 2.764798846076341E-4, 2.0420741494012473, 1.6490601904244366E-4, -3.43989086225062, 4.518010536925497, 6.625552629724467
