phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.0000000000000005E-4, 0.02895878915343861, 2.387324146378431E-5, 1.0935948170618122, 2.1320416350792544E-6, -33.300912143024185, -30.78437366289689, 6.615684506172843
1.0641282565130265E-4, 0.030815862558935907, 2.540419081617128E-5, 1.1001835097109507, 2.4217265627089387E-6, -31.342387540669087, -27.030187098923488, 6.615718120727054
1.1282565130260525E-4, 0.0326729359644332, 2.6935140168558247E-5, 1.1068429061293508, 2.7308018920912545E-6, -29.482256906542286, -23.687025984254905, 6.615751735281265
1.1923847695390786E-4, 0.034530009369930496, 2.8466089520945217E-5, 1.113573006319546, 3.0594303708668892E-6, -27.717065954827046, -20.695796145688885, 6.615785349835476
1.2565130260521045E-4, 0.03638708277542779, 2.9997038873332187E-5, 1.1203738102840695, 3.4077747466920427E-6, -26.043445041177666, -18.009020881950143, 6.615818964389686
1.3206412825651306E-4, 0.038244156180925096, 3.152798822571916E-5, 1.1272453180254558, 3.775997767238436E-6, -24.45810775543779, -15.588035400346634, 6.6158525789438976
1.3847695390781567E-4, 0.040101229586422385, 3.305893757810612E-5, 1.1341875295462382, 4.1642621801932985E-6, -22.95784952878847, -13.400960490381962, 6.615886193498108
1.4488977955911825E-4, 0.041958302991919674, 3.458988693049309E-5, 1.141200444848951, 4.572730733259386E-6, -21.539546255257, -11.421214014744178, 6.615919808052319
1.513026052104209E-4, 0.04381537639741698, 3.612083628288006E-5, 1.1482840639361271, 5.0015661741549655E-6, -20.20015292751641, -9.62640065689335, 6.6159534226065295
1.5771543086172347E-4, 0.045672449802914274, 3.765178563526703E-5, 1.1554383868103013, 5.450931250613823E-6, -18.936702286906442, -7.997472267322202, 6.615987037160741
1.6412825651302606E-4, 0.04752952320841156, 3.9182734987653996E-5, 1.1626634134740066, 5.920988710385258E-6, -17.74630348760641, -6.5180848018620905, 6.616020651714951
1.705410821643287E-4, 0.049386596613908866, 4.071368434004097E-5, 1.1699591439297774, 6.411901301234098E-6, -16.626140774890228, -5.1741001082513565, 6.616054266269162
1.7695390781563127E-4, 0.05124367001940616, 4.2244633692427936E-5, 1.1773255781801475, 6.923831770940674E-6, -15.573472177394422, -3.9531958187612464, 6.616087880823373
1.833667334669339E-4, 0.05310074342490346, 4.377558304481491E-5, 1.1847627162276508, 7.4569428673008495E-6, -14.585628213329255, -2.8445568864428052, 6.616121495377584
1.897795591182365E-4, 0.054957816830400755, 4.5306532397201875E-5, 1.1922705580748207, 8.011397338125987E-6, -13.660010610563695, -1.8386294560633618, 6.616155109931794
1.961923847695391E-4, 0.056814890235898044, 4.683748174958884E-5, 1.1998491037241918, 8.587357931242985E-6, -12.794091040514367, -0.9269228099016195, 6.616188724486006
2.0260521042084168E-4, 0.05867182023317893, 4.836843110197581E-5, 1.2074977981663362, 9.184960549436432E-6, -11.985409865769507, -0.10184873935462836, 6.616215234749331
2.090180360721443E-4, 0.06052854063383583, 4.9899380454362775E-5, 1.215216324420175, 9.804349574192747E-6, -11.231574901377638, 0.6434096929425693, 6.616231361818283
2.154308617234469E-4, 0.06238526103449274, 5.143032980674975E-5, 1.2230054679766573, 1.0445724146370444E-5, -10.53026018973234, 1.3150061222739677, 6.616247488887236
2.218436873747495E-4, 0.06424198143514964, 5.2961279159136715E-5, 1.2308652288363664, 1.1109246616440937E-5, -9.87920478898247, 1.9185202883842036, 6.616263615956188
2.2825651302605212E-4, 0.06609870183580656, 5.449222851152369E-5, 1.2387956069998856, 1.1795079334879201E-5, -9.27621157489966, 2.4590325277844527, 6.616279743025141
2.3466933867735473E-4, 0.06795542223646345, 5.6023177863910654E-5, 1.2467966024677974, 1.2503384652163794E-5, -8.719146056132109, 2.941186202623468, 6.616295870094095
2.4108216432865734E-4, 0.06981214263712036, 5.755412721629763E-5, 1.2548682152406858, 1.3234324918776843E-5, -8.205935202776308, 3.369240310280032, 6.616311997163047
2.4749498997995995E-4, 0.07166886303777727, 5.9085076568684594E-5, 1.263010445319134, 1.3988062485204049E-5, -7.73456628819666, 3.74711405266213, 6.616328124232
2.539078156312625E-4, 0.07352558343843417, 6.061602592107156E-5, 1.2712232927037252, 1.4764759701934681E-5, -7.303085744023327, 4.0784247847622535, 6.616344251300952
2.6032064128256516E-4, 0.07538230383909107, 6.214697527345853E-5, 1.2795067573950423, 1.556457891946158E-5, -6.909598028259088, 4.366520482273028, 6.616360378369905
2.667334669338677E-4, 0.07723902423974797, 6.36779246258455E-5, 1.287860839393669, 1.6387682488281158E-5, -6.552264506425681, 4.614507648852391, 6.616376505438859
2.7314629258517033E-4, 0.07909574464040489, 6.520887397823247E-5, 1.2962855387001884, 1.7234232758893402E-5, -6.229302345679558, 4.825275410734685, 6.616392632507811
2.7955911823647294E-4, 0.08095246504106178, 6.673982333061943E-5, 1.3047808553151836, 1.810439208180187E-5, -5.938983421828488, 5.001516409180917, 6.616408759576764
2.859719438877756E-4, 0.0828091854417187, 6.827077268300641E-5, 1.313346789239238, 1.8998322807513698E-5, -5.679633239178517, 5.145744991754393, 6.616424886645716
2.923847695390781E-4, 0.08466590584237559, 6.980172203539337E-5, 1.3219833404729349, 1.991618728653956E-5, -5.449629863142308, 5.260313115511955, 6.616441013714669
2.9879759519038077E-4, 0.0865226262430325, 7.133267138778035E-5, 1.3306905090168575, 2.0858147869393775E-5, -5.247402865539009, 5.3474243042866165, 6.616457140783623
3.052104208416834E-4, 0.0883798255434463, 7.286362074016731E-5, 1.3394741145307338, 2.1824790948030907E-5, -5.071432282516761, 5.409145944730112, 6.61652271378147
3.11623246492986E-4, 0.09023713535918859, 7.439457009255428E-5, 1.3483299533143582, 2.2815992869269617E-5, -4.92024758502725, 5.447420158931204, 6.616599697378294
3.1803607214428854E-4, 0.0920944451749309, 7.592551944494125E-5, 1.3572567106192162, 2.383182358247786E-5, -4.792426661783616, 5.464073453070309, 6.616676680975117
