phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.0000000000000005E-4, 0.028960781728088525, 2.387324146378431E-5, 1.060506444228279, 1.7216289006254097E-6, -40.525156492745324, -40.39855363160494, 6.61577859053498
1.0641282565130265E-4, 0.030817713134453032, 2.540419081617128E-5, 1.0630254641821493, 1.9295775271428894E-6, -37.9679153977538, -35.48446771251008, 6.615796645410162
1.1282565130260525E-4, 0.03267464454081753, 2.6935140168558247E-5, 1.0654256098457684, 2.147109103969701E-6, -35.540827324123114, -31.11008190346892, 6.615814700285345
1.1923847695390786E-4, 0.03453157594718204, 2.8466089520945217E-5, 1.067715071825851, 2.373926466888569E-6, -33.23932681736093, -27.197876009380263, 6.615832755160528
1.2565130260521045E-4, 0.03638850735354655, 2.9997038873332187E-5, 1.069902050597276, 2.6097489722761606E-6, -31.05895972442659, -23.685564765948662, 6.6158508100357105
1.3206412825651306E-4, 0.03824543875991105, 3.152798822571916E-5, 1.0719947364454707, 2.8543125293860323E-6, -28.995381360493965, -20.522418748538804, 6.615868864910893
1.3847695390781567E-4, 0.040102370166275554, 3.305893757810612E-5, 1.0740012905092124, 3.1073695956717984E-6, -27.044354694269067, -17.666607140228397, 6.6158869197860755
1.4488977955911825E-4, 0.04195930157264006, 3.458988693049309E-5, 1.0759298268923039, 3.368689137110567E-6, -25.201748551774145, -15.083245771286093, 6.615904974661259
1.513026052104209E-4, 0.04381623297900457, 3.612083628288006E-5, 1.0777883958131136, 3.6380565554317424E-6, -23.46353583851047, -12.742941188592857, 6.615923029536441
1.5771543086172347E-4, 0.04567316438536907, 3.765178563526703E-5, 1.0795849677615128, 3.915273584102128E-6, -21.825791779911842, -10.620689576802835, 6.615941084411624
1.6412825651302606E-4, 0.047530095791733576, 3.9182734987653996E-5, 1.0813274186332682, 4.2001581548651794E-6, -20.28469218000043, -8.695033481978015, 6.615959139286806
1.705410821643287E-4, 0.04938702719809809, 4.071368434004097E-5, 1.0830235158124493, 4.492544236579859E-6, -18.836511698157516, -6.947408483016866, 6.61597719416199
1.7695390781563127E-4, 0.05124395860446258, 4.2244633692427936E-5, 1.0846809051729758, 4.792281648053332E-6, -17.477622143920694, -5.361631628652346, 6.615995249037172
1.833667334669339E-4, 0.0531008900108271, 4.377558304481491E-5, 1.0863070989708847, 5.099235846511175E-6, -16.20449078971958, -3.9234969382646185, 6.6160133039123545
1.897795591182365E-4, 0.054957821417191605, 4.5306532397201875E-5, 1.0879094645994525, 5.4132876932991505E-6, -15.013678701462393, -2.6204526455666355, 6.616031358787537
1.961923847695391E-4, 0.0568147528235561, 4.683748174958884E-5, 1.0894952141797811, 5.734333198361965E-6, -13.901839086884737, -1.4413414854060396, 6.61604941366272
2.0260521042084168E-4, 0.05867172871904018, 4.836843110197581E-5, 1.0910719708015777, 6.062311097551817E-6, -12.865715661573418, -0.37619005896119917, 6.616074839782449
2.090180360721443E-4, 0.06052876963708364, 4.9899380454362775E-5, 1.09264693690273, 6.397165909729072E-6, -11.90214103257628, 0.583963259829353, 6.616111039259592
2.154308617234469E-4, 0.062385810555127104, 5.143032980674975E-5, 1.0942259893185444, 6.738799608686029E-6, -11.008035099511225, 1.4472099044653286, 6.616147238736735
2.218436873747495E-4, 0.06424285147317056, 5.2961279159136715E-5, 1.0958156307681597, 7.087166282873641E-6, -10.18040347308528, 2.2208883541057096, 6.616183438213879
2.2825651302605212E-4, 0.06609989239121403, 5.449222851152369E-5, 1.0974221682596204, 7.442233624188746E-6, -9.416335910936576, 2.9116818141465877, 6.616219637691022
2.3466933867735473E-4, 0.06795693330925749, 5.6023177863910654E-5, 1.0990517071457353, 7.803982574946536E-6, -8.713004770710658, 3.525700077575667, 6.616255837168165
2.4108216432865734E-4, 0.06981397422730096, 5.755412721629763E-5, 1.1007101458373665, 8.172406963154728E-6, -8.06766348028348, 4.068548509996368, 6.616292036645308
2.4749498997995995E-4, 0.07167101514534441, 5.9085076568684594E-5, 1.102403171150608, 8.547513127275406E-6, -7.47764502504289, 4.5453864912072, 6.616328236122452
2.539078156312625E-4, 0.07352805606338787, 6.061602592107156E-5, 1.104136254264765, 8.929319531619267E-6, -6.940360452140662, 4.960977174872445, 6.6163644355995945
2.6032064128256516E-4, 0.07538509698143134, 6.214697527345853E-5, 1.105914647268501, 9.317856373476485E-6, -6.453297391627125, 5.3197300609741704, 6.6164006350767375
2.667334669338677E-4, 0.07724213789947479, 6.36779246258455E-5, 1.107743380271967, 9.713165183048646E-6, -6.014018594380148, 5.625737588266649, 6.61643683455388
2.7314629258517033E-4, 0.07909917881751825, 6.520887397823247E-5, 1.109627259063163, 1.011529841720751E-5, -5.620160486740937, 5.88280672722691, 6.616473034031024
2.7955911823647294E-4, 0.08095621973556172, 6.673982333061943E-5, 1.11157086328723, 1.0524319048067804E-5, -5.269431741767992, 6.094486374077526, 6.616509233508167
2.859719438877756E-4, 0.08281326065360518, 6.827077268300641E-5, 1.113578545127806, 1.0940300147324482E-5, -4.959611867021932, 6.2640912028485145, 6.61654543298531
2.923847695390781E-4, 0.08467030157164862, 6.980172203539337E-5, 1.1156544284699785, 1.1363324467267388E-5, -4.688549808792738, 6.394722517187558, 6.616581632462453
2.9879759519038077E-4, 0.0865273424896921, 7.133267138778035E-5, 1.1178024085248457, 1.1793484019351184E-5, -4.454162572681173, 6.489286550629992, 6.616617831939597
3.052104208416834E-4, 0.08838433749748709, 7.286362074016731E-5, 1.1200277996219943, 1.2230999710440644E-5, -4.254433860447247, 6.550510588629329, 6.616668030402366
3.11623246492986E-4, 0.09024132191060935, 7.439457009255428E-5, 1.1223328500469574, 1.2675899823763947E-5, -4.087412723036741, 6.580957224205918, 6.61672145940028
3.1803607214428854E-4, 0.09209830632373162, 7.592551944494125E-5, 1.1247203988139685, 1.3128275446001547E-5, -3.9512122296984225, 6.583037008777228, 6.616774888398194
3.2444889779559115E-4, 0.0939552907368539, 7.745646879732821E-5, 1.1271934312415663, 1.3588251782772003E-5, -3.8440081531037475, 6.559019718386631, 6.616828317396107
3.308617234468938E-4, 0.09581227514997617, 7.898741814971519E-5, 1.1297547083492612, 1.4055961183343868E-5, -3.764037670381053, 6.511044421412801, 6.616881746394021
3.372745490981963E-4, 0.09766925956309842, 8.051836750210215E-5, 1.1324067688543313, 1.4531542721042466E-5, -3.709598079975946, 6.441128505550019, 6.6169351753919345
3.43687374749499E-4, 0.0995262439762207, 8.204931685448913E-5, 1.1351519315015297, 1.5015141776408582E-5, -3.679045534250789, 6.351175798305041, 6.6169886043898485
3.501002004008016E-4, 0.10138322838934297, 8.358026620687609E-5, 1.137992297708913, 1.550690962372482E-5, -3.6707937877338797, 6.242983895599387, 6.6170420333877615
3.565130260521042E-4, 0.10324021280246523, 8.511121555926306E-5, 1.1409297545133614, 1.6007003021495805E-5, -3.6833129609318074, 6.118250796582886, 6.6170954623856755
3.629258517034068E-4, 0.10509719721558752, 8.664216491165004E-5, 1.1439659777997588, 1.651558380743909E-5, -3.715128319615494, 5.978580928912037, 6.617148891383589
3.6933867735470936E-4, 0.10695418162870976, 8.817311426403699E-5, 1.1471024357981645, 1.7032818498515962E-5, -3.7648190694937873, 5.825490637049101, 6.617202320381503
