This fits B3 to B8 into the virial expansion since maxPower is set to 6.
Number of particles: 108
dryVolFracMax: 0.0033
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 51.051810587630925
Number of monomers: 2916666.666666667
Number of chains: 116.66666666666669
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 4.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.0012, 0.347432419243597, 2.864788975654117E-4, -5.679528050608947, 1.5535421881130054, 2.175899017449871, -0.002166878584405894, 1.5021890758472505, -0.00261488210504646, 2.1237641318125062E-4, 2.3562710745931518E-4, 6.626885586419755, 0.34747370285777696, 3579.3737888737514, 854.5125475092356, 4876.149565811482, 0.7340574239088331
0.0013, 0.3763727046920077, 3.10352139029196E-4, -4.244561373502039, 2.270095857761285, 2.3881668319746785, -0.0023035374927028195, 1.5023561609304537, -0.002807947521593494, 2.62003418481861E-4, 2.4240661040881355E-4, 6.627979269547321, 0.3764298447625917, 3581.1462716378596, 854.9356965994151, 4878.564203558309, 0.734057423908833
0.0014, 0.40528906041091184, 3.342253804929803E-4, -3.063508310022231, 3.049777118571838, 2.624648024669658, -0.0023689359562249395, 1.5024565135697159, -0.002999174719602353, 3.1961708888526407E-4, 3.1062167449214916E-4, 6.629331419753086, 0.4053859866674065, 3583.3384490969956, 855.4590404175492, 4881.550587712646, 0.7340574239088332
0.0015, 0.43421751251965424, 3.580986219567647E-4, -3.9403763594595307, 2.6081734988109515, 2.8879196861634995, -0.00244878924001027, 1.502526433296391, -0.003188695233083918, 3.862939146946291E-4, 3.5361207837901926E-4, 6.6320611213991745, 0.4343421285722212, 3587.766711503543, 856.5162101945142, 4887.583170808076, 0.7340574239088332
0.0016, 0.4631419062711949, 3.8197186342054886E-4, -0.5403247290321689, 3.2443248875167066, 3.1785022404415355, -0.0025556388162065588, 1.5026706079901606, -0.0033766230161081877, 4.6273550246038025E-4, 3.582486974412485E-4, 6.634942623456786, 0.463298270477036, 3592.44518898661, 857.6331144208757, 4893.9566197109625, 0.7340574239088331
0.0017, 0.49203252893807864, 4.0584510488433315E-4, 3.883195797152312, 3.284648782439124, 3.496593540813213, -0.002472830875061573, 1.50260134697271, -0.0035630577486152858, 5.499394646602124E-4, 5.402874088935E-4, 6.638269125514404, 0.49225441238185075, 3597.8512351559934, 858.9237128765362, 4901.321229063453, 0.734057423908833
0.0018, 0.5209570027135488, 4.297183463481176E-4, 3.244834093909045, 4.940621145251079, 3.8404302307715947, -0.0023683017530791626, 1.5026017505409341, -0.003748087361811589, 6.485930753786111E-4, 7.311925333538154E-4, 6.641186296296296, 0.5212105542866655, 3602.5965200576247, 860.0565661992472, 4907.785689127576, 0.7340574239088329
0.0019, 0.5498432178286743, 4.535915878119019E-4, -0.14194925434065686, 4.758038951157264, 4.208671729904677, -0.0023156577826040146, 1.502552773499763, -0.003931790000723226, 7.598938492338583E-4, 8.562383688853533E-4, 6.644803004115227, 0.5501666961914803, 3608.485514328194, 861.4624600212486, 4915.808214448836, 0.7340574239088332
0.002, 0.5787456270337081, 4.7746482927568624E-4, -2.6028688424076725, 4.522224043615047, 4.598753489529482, -0.002372270360045406, 1.5026086928355666, -0.004114235572503025, 8.846150827906435E-4, 8.573501296669753E-4, 6.6488057921810695, 0.579122838096295, 3615.01063123607, 863.02021693646, 4924.697324067985, 0.7340574239088332
0.0021, 0.607637567279185, 5.013380707394704E-4, 7.765425629548652, 4.316890855288419, 5.008782001441146, -0.002436819969055092, 1.5026572650477295, -0.0042954869843524115, 0.001023318448952875, 8.353485663444444E-4, 6.652583960905358, 0.6080789800011096, 3621.176798453646, 864.4922809253726, 4933.097439667582, 0.7340574239088332
0.0022, 0.6364127012385845, 5.252113122032547E-4, 16.11287008030678, 4.417377181110426, 5.44232459658249, -0.0019969530793857936, 1.5022439537778791, -0.0044756011451519695, 0.0011780418443429375, 0.0013006062214232386, 6.659030267489706, 0.6370351219059244, 3631.7136857860987, 867.007777481016, 4947.451749002599, 0.7340574239088331
0.0023, 0.6652829688097351, 5.490845536670391E-4, 7.441522567116728, 6.910603783395806, 5.902058451815337, -0.0016622203278927753, 1.5021201496271386, -0.004654629784629776, 0.0013478022202255812, 0.0016446072365114191, 6.663758724279841, 0.665991263810739, 3639.455622935079, 868.8560288305665, 4957.998522179764, 0.7340574239088331
0.0024, 0.6941816700539334, 5.729577951308231E-4, 14.301882477989551, 6.064151233829505, 6.395967921021949, -0.00164119022756675, 1.5020239756873444, -0.004832620129818146, 0.0015297706147447774, 0.0016616592875066183, 6.659883806584363, 0.6949474057155537, 3633.1103787715415, 867.3412133699385, 4949.35445162497, 0.7340574239088332
0.0025, 0.7230337941166115, 5.968310365946075E-4, 16.964717079620907, 7.682181450706501, 6.966410077725044, -9.777173603879208E-4, 1.5015360617160776, -0.005009615468588517, 0.0017345665629787156, 0.0022973315452218808, 6.664897561728397, 0.7239035476203683, 3641.3218925161664, 869.3015678740246, 4960.540924886011, 0.7340574239088332
0.0026, 0.7518478428971443, 6.207042780583919E-4, 18.956462285001095, 7.044004171905937, 7.650024474001755, -8.241759799887762E-4, 1.5012969885584038, -0.005185655622889315, 0.001960430264068811, 0.0024010493788317274, 6.6701471707818945, 0.7528596895251831, 3649.9329370940277, 871.3573033386516, 4972.271675502233, 0.7340574239088333
0.0027, 0.7805993100248807, 6.445775195221761E-4, 38.85902210430668, 8.206890052705212, 8.517785472287919, -6.173817733600828E-5, 1.5006571577083367, -0.005360777349080229, 0.00221376684437858, 0.0030852723273656407, 6.679290298353917, 0.7818158314299978, 3664.9629958171895, 874.9454655497806, 4992.746992873357, 0.7340574239088331
0.0028, 0.8090951068679981, 6.684507609859605E-4, 59.340914132293136, 9.63542460402393, 9.664602158208943, 0.0010471285987485035, 1.4996968678400937, -0.005535014678884134, 0.002499286938504354, 0.004082856339128284, 6.689798971193428, 0.8107719733348124, 3682.288724405112, 879.0816785709352, 5016.349681196654, 0.7340574239088331
0.0029, 0.8374567884395164, 6.923240024497446E-4, 114.76039310627743, 11.064084320224877, 11.232720776502477, 0.0027954188482923305, 1.4981083527886312, -0.005708399211575585, 0.0028298370135488964, 0.005673981046319019, 6.706292644032924, 0.8397281152396272, 3709.5919346040837, 885.5998398691003, 5053.544605339757, 0.7340574239088332
0.003, 0.8654196594429445, 7.161972439135289E-4, 209.50905672559895, 13.614692080370173, 13.409459077907664, 0.006565368395826591, 1.4946539908836645, -0.005880960365824366, 0.003221847856256191, 0.009224480905394766, 6.731461728395064, 0.8686842571444419, 3751.515790582536, 895.6084232377654, 5110.657107186288, 0.7340574239088331
0.0031, 0.8927539274246968, 7.400704853773128E-4, 382.5623042355989, 16.941255579624503, 16.441731217669318, 0.012858517718089532, 1.488832481435814, -0.0060527255979264645, 0.003696901576311369, 0.015214341739704628, 6.766724444444441, 0.8976403990492565, 3810.7820441700133, 909.7571990632425, 5191.395005417583, 0.734057423908833
0.0032, 0.9188602254135771, 7.639437268410973E-4, 723.6850491599447, 20.856927390504417, 20.65328872092682, 0.024922046767811692, 1.4774876420659524, -0.006223720591850007, 0.004288301974814973, 0.026857465384846728, 6.817392592592595, 0.9265965409540712, 3897.028205487829, 930.3469534078896, 5308.88739567032, 0.7340574239088331
