DryVolFrac,  Lindemann,   Calibration
0.0155,      0.100866963217598,    0.10
0.0145,      0.10435727232483541,  0.20
0.0143,      0.10220372260888402,  0.30
0.0140,      0.10043992136227185,  0.40
0.0139,      0.10462081970192691,  0.50
0.0139,      0.10055836806826961,  0.60
0.0137,      0.10405710059992133,  0.70
0.0137,      0.10436977018588371,  0.80
0.0137,      0.10295641753165982,  0.90
0.0137,      0.10013646738547285,  1.00
