#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 28.164093606817637
#Number of monomers: 2916666.666666667
#Number of chains: 145.83333333333334
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#x-link fraction: 5.0E-5
#x-link fraction increment: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.0
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		  phi,			 <alpha>,      		zeta, 	 	 	  lindemannParameter
0.0011, 0.25610706545897116, 6.327999999999999, 0.2788384795519115, 1.2520866770548151
0.0012, 0.27559269184212576, 6.327999999999999, 0.3041874322384489, 1.2655876806241089
0.0013, 0.30311246952258125, 6.327999999999999, 0.3295363849249863, 1.1764662028509558
0.0014, 0.3229334069856294, 6.327999999999999, 0.35488533761152374, 1.1890900260932704
0.0015, 0.32568048158214996, 6.327999999999999, 0.38023429029806116, 1.2734330374741702
0.0016, 0.3571875433725445, 6.327999999999999, 0.4055832429845986, 1.463534634710463
0.0017, 0.37129100886607247, 6.327999999999999, 0.430932195671136, 1.6359382694547537
0.0018, 0.3943919014954704, 6.327999999999999, 0.4562811483576734, 1.3897486906942025
0.0019, 0.402791168130794, 6.327999999999999, 0.48163010104421083, 1.454492189192252
0.002, 0.4238841183696506, 6.327999999999999, 0.5069790537307483, 1.3681382484089744
0.0021, 0.44202636808950657, 6.327999999999999, 0.5323280064172856, 1.4090117027708362
0.0022, 0.45235151547938546, 6.327999999999999, 0.557676959103823, 1.3881704270824204
0.0023, 0.47211050036836416, 6.327999999999999, 0.5830259117903603, 1.617726804757651
0.0024, 0.4970278520296219, 6.327999999999999, 0.6083748644768977, 1.4241670889357154
0.0025, 0.4963923678121343, 6.327999999999999, 0.6337238171634351, 1.3968912656228414
0.0026, 0.5226459955687381, 6.327999999999999, 0.6590727698499724, 1.4153594160014034
0.0027, 0.6675297131368995, 6.327999999999999, 0.6844217225365098, 0.22011479665105183
0.0028, 0.6967630134273596, 6.327999999999999, 0.7097706752230472, 0.1358157917031528
0.0029, 0.7198683354633731, 6.327999999999999, 0.7351196279095845, 0.12417702274330271
0.003, 0.7428861418837069, 6.327999999999999, 0.7604685805961219, 0.1144996622280217
0.0031, 0.7653293243435797, 6.327999999999999, 0.7858175332826592, 0.10194991001632828
0.0032, 0.787052533017999, 6.327999999999999, 0.8111664859691966, 0.09346852347077321
0.0033, 0.8075597152109031, 6.327999999999999, 0.836515438655734, 0.08729809349253194
0.0034, 0.8270590519642708, 6.327999999999999, 0.8618643913422713, 0.08184851549277355
0.0035, 0.8452929502555311, 6.327999999999999, 0.8872133440288087, 0.07739979294844718
0.0036, 0.8618673433464504, 6.327999999999999, 0.912562296715346, 0.07553437257215602
0.0037, 0.8775283713550236, 6.327999999999999, 0.9379112494018834, 0.07230015578604736
0.0038, 0.8914941761091464, 6.327999999999999, 0.9632602020884208, 0.07064763472456152
0.0039, 0.9043156151666222, 6.327999999999999, 0.9886091547749581, 0.06961191654440521
0.004, 0.915714452277034, 6.327999999999999, 1.0139581074614956, 0.06933823553128983
#0.0041, 0.9261166556944816, 6.327999999999999, 1.0393070601480332, 0.06859253646819435
#0.0042, 0.9349149657476316, 6.327999999999999, 1.0646560128345706, 0.06968513471233853
#0.0043, 0.942869977932467, 6.327999999999999, 1.0900049655211081, 0.07030081318126129
#0.0044, 0.9497704109760587, 6.327999999999999, 1.1153539182076455, 0.07042311990028217
#0.0045, 0.9558827972685533, 6.327999999999999, 1.140702870894183, 0.07026369970760424
#0.0046, 0.9606646782336782, 6.327999999999999, 1.1660518235807205, 0.07199614041720795
#0.0047, 0.9646110644697563, 6.327999999999999, 1.191400776267258, 0.07320095822791622
#0.0048, 0.9676475212135314, 6.327999999999999, 1.2167497289537954, 0.07451979506392152
#0.0049, 0.9697874212894716, 6.327999999999999, 1.242098681640333, 0.07586924779941003
#0.005, 0.9710993212333248, 6.327999999999999, 1.2674476343268704, 0.07724904721381243
#0.0051, 0.9715995211906787, 6.327999999999999, 1.292796587013408, 0.08020430849197396
#0.0052, 0.971462233466088, 6.327999999999999, 1.3181455396999453, 0.08284841900218869
#0.0053, 0.9704801470286799, 6.327999999999999, 1.3434944923864829, 0.08454447763496167
#0.0054, 0.9687349160519361, 6.327999999999999, 1.3688434450730202, 0.0878828022065561
#0.0055, 0.9664582966550357, 6.327999999999999, 1.3941923977595578, 0.09160305863703104
#0.0056, 0.7119306585065444, 6.327999999999999, 1.4195413504460952, 1.0956645046499442
#0.0057, 0.4987430749246158, 6.327999999999999, 1.4448903031326328, 1.7378155830750193
#0.0058, 0.49147756114028385, 6.327999999999999, 1.4702392558191701, 1.8943641286451987
