#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 28.164093606817637
#Number of monomers: 2916666.666666667
#Number of chains: 87.50000000000001
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#x-link fraction: 3.0E-5
#x-link fraction increment: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.0
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		  phi,			 <alpha>,      		zeta, 	 	 	  lindemannParameter
0.0011, 0.34061285703870653, 7.005, 0.3781606895572335, 1.2558766693956465
0.0012, 0.3622116103692238, 7.005, 0.4125389340624365, 1.171860967710488
0.0013, 0.39987802598479844, 7.005, 0.44691717856763963, 1.0961438939144226
0.0014, 0.4141096912113635, 7.005, 0.4812954230728427, 1.290057954560616
0.0015, 0.42526664635698586, 7.005, 0.5156736675780457, 1.2879244220916453
0.0016, 0.4571527307715965, 7.005, 0.5500519120832488, 1.345196881224979
0.0017, 0.4714444170812929, 7.005, 0.5844301565884519, 1.4131505408699485
0.0018, 0.4929100883784251, 7.005, 0.6188084010936549, 1.3119064603720751
0.0019, 0.4939288643756623, 7.005, 0.653186645598858, 1.4369182119229371
0.002, 0.5172499447965654, 7.005, 0.687564890104061, 1.3567894664869236
0.0021, 0.5554378381264482, 7.005, 0.721943134609264, 1.402209543904151
0.0022, 0.7106974660065508, 7.005, 0.756321379114467, 0.34229342110366345
0.0023, 0.7586304944197285, 7.005, 0.79069962361967, 0.14947292920476696
0.0024, 0.7874570805450954, 7.005, 0.8250778681248729, 0.12982983493513126
0.0025, 0.8138463803732577, 7.005, 0.8594561126300759, 0.1212553468366159
0.0026, 0.838699913936129, 7.005, 0.8938343571352789, 0.1103416489161005
0.0027, 0.8613686769422049, 7.005, 0.9282126016404819, 0.10300513699675357
0.0028, 0.8807938535548521, 7.005, 0.9625908461456849, 0.10248795700363991
0.0029, 0.8989351828865823, 7.005, 0.9969690906508879, 0.09750709365663106
0.003, 0.9140927311850497, 7.005, 1.031347335156091, 0.09627250943147857
0.0031, 0.927365777601127, 7.005, 1.0657255796612939, 0.0958821339347614
0.0032, 0.9383587770415603, 7.005, 1.1001038241664969, 0.09639707021366892
0.0033, 0.94757495314138, 7.005, 1.1344820686716999, 0.0953175969635125
0.0034, 0.9544564266107473, 7.005, 1.1688603131769029, 0.09857232881882982
0.0035, 0.9603592055718458, 7.005, 1.2032385576821059, 0.0998959665083163
#0.0036, 0.9641202079338487, 7.005, 1.2376168021873089, 0.10396335290946605
#0.0037, 0.9662839633343716, 7.005, 1.2719950466925118, 0.1075950307360375
#0.0038, 0.967077534159152, 7.005, 1.3063732911977146, 0.11010976949325674
#0.0039, 0.7033354932304717, 7.005, 1.3407515357029176, 1.3295423906892208
#0.004, 0.6554047044054532, 7.005, 1.3751297802081208, 1.64332165332041
#0.0041, 0.5397096350645121, 7.005, 1.409508024713324, 1.5890558550868674
#0.0042, 0.5364621314102356, 7.005, 1.443886269218527, 1.8106942109228006
#0.0043, 0.4916014113007062, 7.005, 1.4782645137237302, 1.7679851361110839
#0.0044, 0.5310612030055851, 7.005, 1.5126427582289335, 1.7934493945809344
#0.0045, 0.4044521403954657, 7.005, 1.5470210027341365, 1.8963685194322217
#0.0046, 0.48733779923838705, 7.005, 1.5813992472393397, 1.929386086218695
#0.0047, 0.386245818092975, 7.005, 1.6157774917445427, 1.8000558540047187
#0.0048, 0.45183609725003127, 7.005, 1.6501557362497459, 1.7540817824389345
#0.0049, 0.4107232507703067, 7.005, 1.684533980754949, 1.7301388535679145
#0.005, 0.46433245442435395, 7.005, 1.718912225260152, 1.7016722607480186
#0.0051, 0.39506542328740585, 7.005, 1.7532904697653553, 1.7542454138853154
#0.0052, 0.22737216200151267, 7.005, 1.7876687142705585, 1.7310379066996018
#0.0053, 0.3466937427328098, 7.005, 1.8220469587757615, 1.685197638169708
#0.0054, 0.3072343158506538, 7.005, 1.8564252032809647, 1.8763838492659801
#0.0055, 0.2487028565061092, 7.005, 1.890803447786168, 1.7770867107971624
#0.0056, 0.18769063247318912, 7.005, 1.925181692291371, 1.8337782387980301
#0.0057, 0.11404600835435331, 7.005, 1.9595599367965741, 1.877969643388858
#0.0058, 0.1517260664184123, 7.005, 1.9939381813017771, 1.7509571808972948
