Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 20.70557108814463
Number of monomers: 2916666.666666667
Number of chains: 2916.666666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 0.3
x-link fraction: 0.001
Reservoir swelling ratio: 3.505574917793274
Mean swelling ratio: 3.505
Dry volume fraction: 0.01509999999999997
Reservoir volume fraction: 0.6505110915605273
Actual volume fraction: 0.6488765528366772
MC steps: 20000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.0
Particle radius bin width: 0.001
g(r) bin width: 0.005
Mean pair energy <E_pair>/N [kT]: 0.6465308044758581
The coupling constant increment - dlambda: 0.0
phi0,         Freference/V,           <F_FR>/V,     		<alpha>,      		zeta, 	 		SpringConstant, 		lindemannParameter
0.0101, -0.017143695415347774, 0.0, 3.505, 0.43511006786498935, 0.029993568103181035, 0.8448329004858911
0.0102, -0.017416062777706246, 0.0, 3.505, 0.4394180883389001, 0.029129971099690524, 0.8600845061125735
0.0103, -0.01743475494420245, 0.0, 3.505, 0.4437261088128108, 0.030389957761696364, 0.8448088481490187
0.0104, -0.01735909382312048, 0.0, 3.505, 0.4480341292867216, 0.032517967870189256, 0.8193331150155684
0.0105, -0.017791078271697743, 0.0, 3.505, 0.45234214976063236, 0.030229437934055536, 0.8524962763617755
0.0106, -0.017234257869218946, 0.0, 3.505, 0.45665017023454313, 0.036822694238658416, 0.7748576671493097
0.0107, -0.018475339282601796, 0.0, 3.505, 0.4609581907084539, 0.0275323935549754, 0.8989117044771396
0.0108, -0.017241125241605145, 0.0, 3.505, 0.46526621118236466, 0.040071733575693234, 0.7474232673987494
0.0109, -0.0173779125130334, 0.0, 3.505, 0.46957423165627543, 0.040306655865415215, 0.7475350195905757
0.011, -0.01719344196694703, 0.0, 3.505, 0.47388225213018614, 0.04409918401231685, 0.7168473961667676
0.0111, -0.018023697043466645, 0.0, 3.505, 0.4781902726040969, 0.037011375617806604, 0.7848460434218539
0.0112, -0.01797110205253108, 0.0, 3.505, 0.4824982930780077, 0.03910931476563643, 0.7657911293588195
0.0113, -0.016826221474254898, 0.0, 3.505, 0.48680631355191845, 0.05455222131242358, 0.6503258570782495
0.0114, -0.01806572792308738, 0.0, 3.505, 0.4911143340258292, 0.04139660877600094, 0.7487387816502824
0.0115, -0.017390282641637545, 0.0, 3.505, 0.49542235449974, 0.05101103594693079, 0.6764644355051446
0.0116, -0.01849948472153444, 0.0, 3.505, 0.49973037497365075, 0.04019716756844096, 0.764245160745806
0.0117, -0.018129063817857494, 0.0, 3.505, 0.5040383954475615, 0.04579462842867735, 0.7180683384567519
0.0118, -0.016828575501106408, 0.0, 3.505, 0.5083464159214722, 0.06533519948552634, 0.6028808450542092
0.0119, -0.014589447073564583, 0.0, 3.505, 0.512654436395383, 0.11631400195862722, 0.4531174090316035
0.012, -0.014541599311924386, 0.0, 3.505, 0.5169624568692938, 0.12115347027917767, 0.4452154701672256
0.0121, -0.015012851780238276, 0.0, 3.505, 0.5212704773432045, 0.11143941997292509, 0.4655004756697001
0.0122, -0.012423933815268304, 0.0, 3.505, 0.5255784978171153, 0.21152177686821838, 0.33880787355179587
0.0123, -0.008841562037374117, 0.0, 3.505, 0.5298865182910261, 0.5014868211798006, 0.22063938352408927
0.0124, -0.008982231577924158, 0.0, 3.505, 0.5341945387649368, 0.49344549553793954, 0.2230310836196691
0.0125, -0.007722929338135869, 0.0, 3.505, 0.5385025592388476, 0.6707190611608959, 0.19181273614894498
0.0126, -0.0069082073502061535, 0.0, 3.505, 0.5428105797127584, 0.8195083154397594, 0.17399012222398538
0.0127, -0.00678478472325846, 0.0, 3.505, 0.547118600186669, 0.8531992625386248, 0.1709702047403584
0.0128, -0.0068264913689492805, 0.0, 3.505, 0.5514266206605798, 0.8553092778233828, 0.17120620165287279
0.0129, -0.006511264649007475, 0.0, 3.505, 0.5557346411344906, 0.9285768671127305, 0.16473987563749398
0.013, -0.006395768788860537, 0.0, 3.505, 0.5600426616084013, 0.963227196498106, 0.16216651228525686
0.0131, -0.006448541938476895, 0.0, 3.505, 0.5643506820823121, 0.9623111764062506, 0.16265862401995426
0.0132, -0.0058433223376589, 0.0, 3.505, 0.5686587025562229, 1.1099737764253181, 0.15183761670001156
0.0133, -0.005675670007703559, 0.0, 3.505, 0.5729667230301336, 1.1619563255577252, 0.14877618058207118
0.0134, -0.005286058109184888, 0.0, 3.505, 0.5772747435040444, 1.2749887822251864, 0.14238344986171803
0.0135, -0.00528889530969233, 0.0, 3.505, 0.5815827639779552, 1.2847895200642616, 0.14219129970745634
0.0136, -0.004938994358900198, 0.0, 3.505, 0.5858907844518659, 1.3950130833908632, 0.13679438026727184
0.0137, -0.004884967018528712, 0.0, 3.505, 0.5901988049257767, 1.4215607078913477, 0.1358423681424553
0.0138, -0.004374275756304037, 0.0, 3.505, 0.5945068253996875, 1.593165092657075, 0.12862944571824134
0.0139, -0.004330141083856002, 0.0, 3.505, 0.5988148458735982, 1.6181663709202636, 0.12793943885748435
0.014, -0.0039297289833272325, 0.0, 3.505, 0.603122866347509, 1.7682649317518073, 0.12268179038554475
0.0141, -0.003788325747244028, 0.0, 3.505, 0.6074308868214197, 1.830323622219772, 0.12087046391498177
0.0142, -0.0034862402034422507, 0.0, 3.505, 0.6117389072953304, 1.9564243270637864, 0.11718598678087515
0.0143, -0.0032228641454410175, 0.0, 3.505, 0.6160469277692412, 2.073023543624081, 0.11410928630048758
