#Number of particles: 108
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 31.058356632216945
#Number of monomers: 2916666.666666667
#Number of chains: 2916.666666666667
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 0.8
#x-link fraction: 0.001
#Reservoir swelling ratio: 3.505574917793274
#Mean swelling ratio: 3.505
#Dry volume fraction: 0.01509999999999997
#Reservoir volume fraction: 0.6505110915605273
#Actual volume fraction: 0.6498754267559498
#MC steps: 20000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.0
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 0.5519924644849471
#The coupling constant increment - dlambda: 0.0
#phi0,         Freference/V,           <F_FR>/V,     		<alpha>,      		zeta, 	 		SpringConstant, 		lindemannParameter
0.0101, -0.016912305698072998, 0.0, 3.505, 0.43511006786498935, 0.030388101631743426, 0.8393306835341224
0.0102, -0.016645593196479687, 0.0, 3.505, 0.4394180883389001, 0.03425950352914335, 0.7930866117277087
0.0103, -0.01634519463523835, 0.0, 3.505, 0.4437261088128108, 0.03889112811974893, 0.7467895490263176
0.0104, -0.016345407270007238, 0.0, 3.505, 0.4480341292867216, 0.04059549428414623, 0.7333027101662926
0.0105, -0.01582058439993639, 0.0, 3.505, 0.45234214976063236, 0.04874834549504905, 0.6713169095642049
0.0106, -0.01630543792806273, 0.0, 3.505, 0.45665017023454313, 0.04460075149724164, 0.7040583076394461
0.0107, -0.01644233019068648, 0.0, 3.505, 0.4609581907084539, 0.04479751398933524, 0.7047126425793602
0.0108, -0.016046094317038496, 0.0, 3.505, 0.46526621118236466, 0.051707887980529936, 0.6579717980932012
0.0109, -0.016278137313922046, 0.0, 3.505, 0.46957423165627543, 0.05060087957274042, 0.6671767346114034
0.011, -0.015814371041268746, 0.0, 3.505, 0.47388225213018614, 0.059205459923818954, 0.6186729234109752
0.0111, -0.016711923098749637, 0.0, 3.505, 0.4781902726040969, 0.04888881289827396, 0.682884634377379
0.0112, -0.01627528407970041, 0.0, 3.505, 0.4824982930780077, 0.05667132911489293, 0.6361634821355776
0.0113, -0.016335215741360893, 0.0, 3.505, 0.48680631355191845, 0.05788803512032109, 0.6313102451889667
0.0114, -0.015938440413041266, 0.0, 3.505, 0.4911143340258292, 0.06617479577469737, 0.5921972769647903
0.0115, -0.016337763070463755, 0.0, 3.505, 0.49542235449974, 0.0620933855300477, 0.6131325474792447
0.0116, -0.016834335462480168, 0.0, 3.505, 0.49973037497365075, 0.05696552046518882, 0.6419842724832574
0.0117, -0.016759977974147182, 0.0, 3.505, 0.5040383954475615, 0.060055400311413584, 0.6270425533898367
0.0118, -0.01504437612202567, 0.0, 3.505, 0.5083464159214722, 0.0936188175542141, 0.5036438330180063
0.0119, -0.014527063661140958, 0.0, 3.505, 0.512654436395383, 0.10906100192968145, 0.46794197748797156
0.012, -0.014602069293919807, 0.0, 3.505, 0.5169624568692938, 0.11026774129272279, 0.46667435565401627
0.0121, -0.015284854292474706, 0.0, 3.505, 0.5212704773432045, 0.09675233377119452, 0.49958435076460905
0.0122, -0.013957050210786479, 0.0, 3.505, 0.5255784978171153, 0.13537609178166277, 0.4235064717286674
0.0123, -0.01306589131566884, 0.0, 3.505, 0.5298865182910261, 0.17044910615005682, 0.3784560337225476
0.0124, -0.014503656942030266, 0.0, 3.505, 0.5341945387649368, 0.1259287442341433, 0.4414917094361616
0.0125, -0.008272901047682737, 0.0, 3.505, 0.5385025592388476, 0.5269016206132938, 0.21641282669429995
0.0126, -0.013219546591169376, 0.0, 3.505, 0.5428105797127584, 0.17683246775914963, 0.374559030012633
0.0127, -0.0065825038928720905, 0.0, 3.505, 0.547118600186669, 0.7895453404180169, 0.17772852231002353
0.0128, -0.005878887732976442, 0.0, 3.505, 0.5514266206605798, 0.932399758851714, 0.1639758940274835
0.0129, -0.005862522923192377, 0.0, 3.505, 0.5557346411344906, 0.9451316196553066, 0.16329072507795442
0.013, -0.005513807000583575, 0.0, 3.505, 0.5600426616084013, 1.029405982921838, 0.1568672201837317
0.0131, -0.005347942453531292, 0.0, 3.505, 0.5643506820823121, 1.0765353026379567, 0.1537873880842804
0.0132, -0.005075157366050418, 0.0, 3.505, 0.5686587025562229, 1.151040239744365, 0.14910440851036308
0.0133, -0.0047992183255124304, 0.0, 3.505, 0.5729667230301336, 1.230285321042473, 0.14458571477431165
0.0134, -0.004373540084820597, 0.0, 3.505, 0.5772747435040444, 1.3557149682560152, 0.13807927489614608
0.0135, -0.00411770468225953, 0.0, 3.505, 0.5815827639779552, 1.4398115385525037, 0.13431861092147182
0.0136, -0.003615954089029122, 0.0, 3.505, 0.5858907844518659, 1.6076548180793298, 0.12742686348107685
0.0137, -0.0033925416498785887, 0.0, 3.505, 0.5901988049257767, 1.6924305190079862, 0.12449804319284942
0.0138, -0.003038639746622866, 0.0, 3.505, 0.5945068253996875, 1.8284379095296477, 0.12006894115189115
0.0139, -0.0028334967852907604, 0.0, 3.505, 0.5988148458735982, 1.9145462871621208, 0.11762051915193085
0.014, -0.0023339518178835486, 0.0, 3.505, 0.603122866347509, 2.125726596738592, 0.11189226601876726
0.0141, -0.0021712396572854988, 0.0, 3.505, 0.6074308868214197, 2.2032388549345963, 0.1101674609814962
0.0142, -0.0018643708231529492, 0.0, 3.505, 0.6117389072953304, 2.348678647216872, 0.1069536003972185
0.0143, -0.0015694901098525888, 0.0, 3.505, 0.6160469277692412, 2.4955771049638362, 0.10400102269977424
0.0144, -0.0011901003265517576, 0.0, 3.505, 0.620354948243152, 2.6936195451703338, 0.1003376204140698
0.0145, -8.483272016356109E-4, 0.0, 3.505, 0.6246629687170627, 2.8831568945228843, 0.09720746621693006
0.0146, -5.723131966305982E-4, 0.0, 3.505, 0.6289709891909735, 3.044262899223753, 0.09481731106558786
0.0147, -1.1909051782514476E-4, 0.0, 3.505, 0.6332790096648843, 3.323007574915002, 0.09096015807760542
0.0148, 1.3584174380299266E-4, 0.0, 3.505, 0.637587030138795, 3.488715324453706, 0.0889745019866072
0.0149, 4.5408719897543237E-4, 0.0, 3.505, 0.6418950506127058, 3.704396311777887, 0.08653951595675423
