Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 20.70557108814463
Number of monomers: 2916666.666666667
Number of chains: 2916.666666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 2.7
x-link fraction: 0.001
Reservoir swelling ratio: 3.505574917793274
Mean swelling ratio: 3.505
Dry volume fraction: 0.01509999999999997
Reservoir volume fraction: 0.6505110915605273
Actual volume fraction: 0.6503112953803709
MC steps: 20000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.0
Particle radius bin width: 0.001
g(r) bin width: 0.005
Mean pair energy <E_pair>/N [kT]: 0.4761357734641971
The coupling constant increment - dlambda: 0.0
phi0,         Freference/V,           <F_FR>/V,     		<alpha>,      		zeta, 	 		SpringConstant, 		lindemannParameter
0.0101, -0.015164198877390773, 0.0, 3.505, 0.43511006786498935, 0.052770095792055605, 0.6369288835811214
0.0102, -0.01495095183292519, 0.0, 3.505, 0.4394180883389001, 0.05846505791082024, 0.6071038108252433
0.0103, -0.016191743428095262, 0.0, 3.505, 0.4437261088128108, 0.04303387050336839, 0.7099345262305559
0.0104, -0.015047001732744482, 0.0, 3.505, 0.4480341292867216, 0.06172224007828956, 0.5947046950694326
0.0105, -0.016385311561317426, 0.0, 3.505, 0.45234214976063236, 0.04446699148223787, 0.7028920854864725
0.0106, -0.015589017519156775, 0.0, 3.505, 0.45665017023454313, 0.057600306279436006, 0.6195371009774183
0.0107, -0.01551042811708626, 0.0, 3.505, 0.4609581907084539, 0.06119822416888294, 0.6029337707065643
0.0108, -0.014960228705371286, 0.0, 3.505, 0.46526621118236466, 0.07366008935534854, 0.5512765998735055
0.0109, -0.013096870071929952, 0.0, 3.505, 0.46957423165627543, 0.12504564912365548, 0.4244100249552507
0.011, -0.010619400441702648, 0.0, 3.505, 0.47388225213018614, 0.24695440168478122, 0.3029239444022284
0.0111, -0.014547761408537896, 0.0, 3.505, 0.4781902726040969, 0.09127769760318981, 0.4997694998794007
0.0112, -0.016211258899222314, 0.0, 3.505, 0.4824982930780077, 0.06151626465053368, 0.6105981109800288
0.0113, -0.014325715386543328, 0.0, 3.505, 0.48680631355191845, 0.10323755956491859, 0.4727356741525773
