Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 20.267689261862138
Number of monomers: 2916666.666666667
Number of chains: 2916.666666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 0.55
x-link fraction: 0.001
Reservoir swelling ratio: 3.505574917793274
Mean swelling ratio: 3.505
Dry volume fraction: 0.016099999999999965
Reservoir volume fraction: 0.693591296299635
Actual volume fraction: 0.6923211972535976
MC steps: 20000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.0
Particle radius bin width: 0.001
g(r) bin width: 0.005
Mean pair energy <E_pair>/N [kT]: 0.7555533042171628
The coupling constant increment - dlambda: 0.0
phi0,         Freference/V,           <F_FR>/V,     		<alpha>,      		zeta, 	 		SpringConstant, 		lindemannParameter
0.0101, -0.01655941638099262, 0.0, 3.505, 0.43511006786498935, 0.035436421614207264, 0.7772486116957507
0.0102, -0.01678727687398263, 0.0, 3.505, 0.4394180883389001, 0.03479479892251108, 0.7869624048625976
0.0103, -0.017360859823452948, 0.0, 3.505, 0.4437261088128108, 0.031024985586237133, 0.8361182595165024
0.0104, -0.01717062155473058, 0.0, 3.505, 0.4480341292867216, 0.03426184633517247, 0.7982093771394806
0.0105, -0.015485640770254494, 0.0, 3.505, 0.45234214976063236, 0.056925163431217084, 0.6212342391998876
0.0106, -0.017222432990415867, 0.0, 3.505, 0.45665017023454313, 0.03694129582514095, 0.7736128105884356
0.0107, -0.016220945934620284, 0.0, 3.505, 0.4609581907084539, 0.05053685095899216, 0.6634908397786368
0.0108, -0.016739628255594566, 0.0, 3.505, 0.46526621118236466, 0.04581102734040424, 0.699037804527027
0.0109, -0.015109101555343297, 0.0, 3.505, 0.46957423165627543, 0.07344414426873315, 0.5537851923153712
0.011, -0.016880830667150227, 0.0, 3.505, 0.47388225213018614, 0.04786395555313168, 0.6880780368801791
0.0111, -0.016964199130616475, 0.0, 3.505, 0.4781902726040969, 0.0487337122753564, 0.683970450424944
0.0112, -0.01604630824618589, 0.0, 3.505, 0.4824982930780077, 0.06418412477478162, 0.5977734513092627
0.0113, -0.014454953458610592, 0.0, 3.505, 0.48680631355191845, 0.09988947771776341, 0.4805929220788785
0.0114, -0.01506291634185778, 0.0, 3.505, 0.4911143340258292, 0.08845474243872374, 0.5122148317535773
0.0115, -0.013384836224192962, 0.0, 3.505, 0.49542235449974, 0.13921974412637234, 0.4094742772140697
0.0116, -0.014594327340759734, 0.0, 3.505, 0.49973037497365075, 0.10608396915349541, 0.47044141032917314
0.0117, -0.016091550070203627, 0.0, 3.505, 0.5040383954475615, 0.07565343722635506, 0.5586743282807474
0.0118, -0.01492686234716834, 0.0, 3.505, 0.5083464159214722, 0.10396956730514385, 0.4779164485429838
0.0119, -0.009779209592281507, 0.0, 3.505, 0.512654436395383, 0.37297302529619464, 0.25303933408073226
0.012, -0.007456289332762399, 0.0, 3.505, 0.5169624568692938, 0.6645250301984837, 0.19010016941598365
0.0121, -0.014305008610224067, 0.0, 3.505, 0.5212704773432045, 0.13190897268190777, 0.4278606844488978
0.0122, -0.00826352174276542, 0.0, 3.505, 0.5255784978171153, 0.5652948764273239, 0.2072495101609182
0.0123, -0.006757549761501364, 0.0, 3.505, 0.5298865182910261, 0.8172811084053662, 0.17283315882757708
0.0124, -0.006714243946698788, 0.0, 3.505, 0.5341945387649368, 0.8360161172435466, 0.17134745717459984
0.0125, -0.006943936661859821, 0.0, 3.505, 0.5385025592388476, 0.8027094546705035, 0.1753349830312517
0.0126, -0.006295846704895407, 0.0, 3.505, 0.5428105797127584, 0.942748416751595, 0.16221961623845818
0.0127, -0.0059810461531756695, 0.0, 3.505, 0.547118600186669, 1.0239503497036482, 0.15606525206438734
0.0128, -0.005914576273782476, 0.0, 3.505, 0.5514266206605798, 1.0502986732185724, 0.15449864513618972
0.0129, -0.0055925177630468705, 0.0, 3.505, 0.5557346411344906, 1.1401949247454075, 0.1486682098963321
0.013, -0.005605380336530128, 0.0, 3.505, 0.5600426616084013, 1.1477391554806786, 0.1485607029120263
0.0131, -0.005153380789726191, 0.0, 3.505, 0.5643506820823121, 1.2796392247524568, 0.14105584502611487
0.0132, -0.004877834507768758, 0.0, 3.505, 0.5686587025562229, 1.3705046918892165, 0.13664554408251758
0.0133, -0.004448877705794184, 0.0, 3.505, 0.5729667230301336, 1.5158812126347208, 0.1302553956016512
0.0134, -0.004522570518558767, 0.0, 3.505, 0.5772747435040444, 1.5025728147432658, 0.13115804352737348
0.0135, -0.004200108896660671, 0.0, 3.505, 0.5815827639779552, 1.6210591059605939, 0.12658714107860586
0.0136, -0.003879613486395392, 0.0, 3.505, 0.5858907844518659, 1.7462077718881275, 0.12226705121438693
0.0137, -0.0036968656634816933, 0.0, 3.505, 0.5901988049257767, 1.8252975427576796, 0.11988120922466146
0.0138, -0.0033360321096125908, 0.0, 3.505, 0.5945068253996875, 1.9790082460500587, 0.11541094241612111
0.0139, -0.003089078359194551, 0.0, 3.505, 0.5988148458735982, 2.093144698541282, 0.11249064351524843
0.014, -0.003055708866880065, 0.0, 3.505, 0.603122866347509, 2.1169154700212656, 0.11212488588270494
0.0141, -0.0025698292866978816, 0.0, 3.505, 0.6074308868214197, 2.348090825000315, 0.10671529900982857
0.0142, -0.0021018426682776294, 0.0, 3.505, 0.6117389072953304, 2.5912800833882796, 0.10182397103273298
0.0143, -0.0019134871568165278, 0.0, 3.505, 0.6160469277692412, 2.699195362192213, 0.10000136930798662
0.0144, -0.00166203194404868, 0.0, 3.505, 0.620354948243152, 2.8457284191154635, 0.09761918983162306
0.0145, -0.0012493032181327634, 0.0, 3.505, 0.6246629687170627, 3.0957044345742517, 0.09381105424602296
0.0146, -0.0010321148726982134, 0.0, 3.505, 0.6289709891909735, 3.236363182888929, 0.09196023796713693
0.0147, -7.068322927636417E-4, 0.0, 3.505, 0.6332790096648843, 3.4538040094082563, 0.08922119328607545
0.0148, -3.5203386657384986E-4, 0.0, 3.505, 0.637587030138795, 3.7038445683273644, 0.08635191150718434
0.0149, -1.376530027279733E-4, 0.0, 3.505, 0.6418950506127058, 3.861908966782214, 0.08475633466092992
0.015, 3.2510751807519406E-4, 0.0, 3.505, 0.6462030710866166, 4.221226772936974, 0.08124977584739065
0.0151, 5.362444507150693E-4, 0.0, 3.505, 0.6505110915605273, 4.392398517694318, 0.07982750238420865
0.0152, 9.688384909542566E-4, 0.0, 3.505, 0.6548191120344381, 4.7640560731760875, 0.07681933162349418
0.0153, 0.0013036786682483843, 0.0, 3.505, 0.6591271325083489, 5.067478404521191, 0.0746469872199599
0.0154, 0.0015882594262407986, 0.0, 3.505, 0.6634351529822596, 5.3354690247191305, 0.07290629568728473
0.0155, 0.001920159188161438, 0.0, 3.505, 0.6677431734561703, 5.6635139767430305, 0.07091618074346225
0.0156, 0.002419744567999588, 0.0, 3.505, 0.6720511939300811, 6.19617281019493, 0.06794500460952276
0.0157, 0.0026187132052053926, 0.0, 3.505, 0.6763592144039919, 6.407557917814955, 0.06695731669725742
0.0158, 0.0030711607786108423, 0.0, 3.505, 0.6806672348779027, 6.936828761867954, 0.06448860302185842
