Number of particles: 108
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 31.058356632216945
Number of monomers: 2916666.666666667
Number of chains: 2916.666666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 0.8
x-link fraction: 0.001
Reservoir swelling ratio: 3.505574917793274
Mean swelling ratio: 3.505
Dry volume fraction: 0.01509999999999997
Reservoir volume fraction: 0.6505110915605273
Actual volume fraction: 0.6498684579522599
MC steps: 100000
Equilibration steps: 50000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.0
Particle radius bin width: 0.001
g(r) bin width: 0.005
Mean pair energy <E_pair>/N [kT]: 0.5581940329014555
The coupling constant increment - dlambda: 0.0
phi0,         Freference/V,           <F_FR>/V,     		<alpha>,      		zeta, 	 		SpringConstant, 		lindemannParameter
0.0101, -0.02216116163245088, 0.0, 3.505, 0.43511006786498935, 0.007023372123702112, 1.7458705746095837
0.0102, -0.022683377350922195, 0.0, 3.505, 0.4394180883389001, 0.006459216802603784, 1.8265064919504999
0.0103, -0.022288709047956625, 0.0, 3.505, 0.4437261088128108, 0.007646943450043487, 1.6841453199612952
0.0104, -0.022969630636120807, 0.0, 3.505, 0.4480341292867216, 0.006741949456345252, 1.7994072283795652
0.0105, -0.022928317273347792, 0.0, 3.505, 0.45234214976063236, 0.0072331016124413845, 1.7427907400192835
0.0106, -0.023278030016306107, 0.0, 3.505, 0.45665017023454313, 0.006984423383750638, 1.7791576679872552
0.0107, -0.022514526669143314, 0.0, 3.505, 0.4609581907084539, 0.00904848149614613, 1.5680184497332448
0.0108, -0.02301563239228903, 0.0, 3.505, 0.46526621118236466, 0.00838692308853652, 1.633745290924593
0.0109, -0.023160049021925314, 0.0, 3.505, 0.46957423165627543, 0.008536738977571052, 1.6243287275580756
0.011, -0.023069750419520637, 0.0, 3.505, 0.47388225213018614, 0.009224888712647917, 1.5673335173617327
