#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 20.70557108814463
#Number of monomers: 2916666.666666667
#Number of chains: 2916.666666666667
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 0.8
#x-link fraction: 0.001
#Reservoir swelling ratio: 3.505574917793274
#Mean swelling ratio: 3.505
#Dry volume fraction: 0.01509999999999997
#Reservoir volume fraction: 0.6505110915605273
#Actual volume fraction: 0.6498508091044901
#MC steps: 20000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.0
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 0.5790145238180853
#The coupling constant increment - dlambda: 0.0
#phi0,         Freference/V,           <F_FR>/V,     		<alpha>,      		zeta, 	 		SpringConstant, 		lindemannParameter
0.0101, -0.014794065661645978, 0.0, 3.505, 0.43511006786498935, 0.058649742575176224, 0.6041598075619501
0.0102, -0.015674874135076188, 0.0, 3.505, 0.4394180883389001, 0.04764809092232792, 0.6724939764037023
0.0103, -0.01543024899187438, 0.0, 3.505, 0.4437261088128108, 0.05325560431430259, 0.6381765523534281
0.0104, -0.016604244652029705, 0.0, 3.505, 0.4480341292867216, 0.04008560389905875, 0.7379517917489214
0.0105, -0.015118625117541055, 0.0, 3.505, 0.45234214976063236, 0.06295976074766657, 0.5907122705796151
0.0106, -0.015732833835449024, 0.0, 3.505, 0.45665017023454313, 0.05539104149255475, 0.6317713830317347
0.0107, -0.016438189665545347, 0.0, 3.505, 0.4609581907084539, 0.04766401716853913, 0.6831934572089653
0.0108, -0.015610790817741202, 0.0, 3.505, 0.46526621118236466, 0.06191860974395915, 0.6012776771821788
0.0109, -0.014944032573252122, 0.0, 3.505, 0.46957423165627543, 0.07672128903718886, 0.5418286695436864
0.011, -0.015032183051799125, 0.0, 3.505, 0.47388225213018614, 0.07769653292629825, 0.5400589516875769
0.0111, -0.016509965074794925, 0.0, 3.505, 0.4781902726040969, 0.05483524227112517, 0.6447958051984309
0.0112, -0.016469568285825943, 0.0, 3.505, 0.4824982930780077, 0.0575594908028198, 0.6312362963717572
0.0113, -0.01509509635515567, 0.0, 3.505, 0.48680631355191845, 0.08483983014349938, 0.5214796273039409
0.0114, -0.015212798346076696, 0.0, 3.505, 0.4911143340258292, 0.08516510771118604, 0.5220136518183962
0.0115, -0.01635705161811143, 0.0, 3.505, 0.49542235449974, 0.06609104982529071, 0.5942999796078906
0.0116, -0.016696750542873205, 0.0, 3.505, 0.49973037497365075, 0.06291453826239277, 0.6108786075207202
0.0117, -0.007837730548638405, 0.0, 3.505, 0.5040383954475615, 0.5780800433230164, 0.2021059313906041
0.0118, -0.012992949208532773, 0.0, 3.505, 0.5083464159214722, 0.1667559942557716, 0.37736739091910415
0.0119, -0.015702966753096972, 0.0, 3.505, 0.512654436395383, 0.08881529733990666, 0.5185407130729038
0.012, -0.006766225419911886, 0.0, 3.505, 0.5169624568692938, 0.7843362950400059, 0.17497943893170712
0.0121, -0.01673081920418665, 0.0, 3.505, 0.5212704773432045, 0.07401043903222468, 0.5712063941738849
0.0122, -0.006217347301970331, 0.0, 3.505, 0.5255784978171153, 0.9167330410515658, 0.1627457271527726
0.0123, -0.00604547709737502, 0.0, 3.505, 0.5298865182910261, 0.9657097463612957, 0.15899720515173774
0.0124, -0.006955196218580749, 0.0, 3.505, 0.5341945387649368, 0.7904750547080606, 0.17621420067209698
0.0125, -0.006142275380965007, 0.0, 3.505, 0.5385025592388476, 0.9657093040624104, 0.15985438611130304
0.0126, -0.005877632994329769, 0.0, 3.505, 0.5428105797127584, 1.0374050563891275, 0.15464187091154535
0.0127, -0.005366160005121561, 0.0, 3.505, 0.547118600186669, 1.1773110560098696, 0.1455459269065412
0.0128, -0.005181368978709263, 0.0, 3.505, 0.5514266206605798, 1.2388649836940369, 0.14225550927779385
0.0129, -0.005079969310204362, 0.0, 3.505, 0.5557346411344906, 1.278557246532622, 0.1403936854895617
0.013, -0.0047010690062496046, 0.0, 3.505, 0.5600426616084013, 1.4025825796442242, 0.13438825795103085
0.0131, -0.004882883186191648, 0.0, 3.505, 0.5643506820823121, 1.3581184051575126, 0.13691973239042524
0.0132, -0.00473147995178208, 0.0, 3.505, 0.5686587025562229, 1.4150146479485861, 0.13447924733608158
0.0133, -0.00382081899113704, 0.0, 3.505, 0.5729667230301336, 1.7369327726958583, 0.12168493170198971
0.0134, -0.0038231588724173256, 0.0, 3.505, 0.5772747435040444, 1.7465393194550622, 0.12165319227440514
0.0135, -0.003623810498228878, 0.0, 3.505, 0.5815827639779552, 1.8333313261586115, 0.11903331730637534
0.0136, -0.0033939104045688224, 0.0, 3.505, 0.5858907844518659, 1.9355555114152239, 0.1161327154449425
0.0137, -0.0028772520110903685, 0.0, 3.505, 0.5901988049257767, 2.16885070835483, 0.10997731694211793
0.0138, -0.002539413521224885, 0.0, 3.505, 0.5945068253996875, 2.337301915738719, 0.10619727714815232
0.0139, -0.0021525944712287937, 0.0, 3.505, 0.5988148458735982, 2.5418124182296764, 0.10208085023823496
0.014, -0.002197749740176481, 0.0, 3.505, 0.603122866347509, 2.525942741085589, 0.10264599799366804
0.0141, -0.0017478729425609023, 0.0, 3.505, 0.6074308868214197, 2.777756505531003, 0.09811536971256708
0.0142, -0.0013928795514433982, 0.0, 3.505, 0.6117389072953304, 2.99238857218982, 0.09475414449255552
