#Number of particles: 108
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 29.716092469435246
#Number of monomers: 2916666.666666667
#Number of chains: 2919.875000000001
#Flory interaction parameter (chi): 0.2
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 0.001
#x-link fraction increment: 2.49E-5
#Reservoir swelling ratio: 3.182291287183762
#Mean swelling ratio: 3.182
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.5555933650876498
#Actual volume fraction: 0.0
#MC steps: 150000
#Equilibration steps: 50000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.0
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.00402, 0.6993328717133913, 5.616000000000001, 0.7121234144284719, 0.1483844475244736, 5.49E-5, 0.0031225604996096795
0.00474, 0.6651880202848975, 5.215, 0.6725526482609171, 0.14793892332210523, 7.98E-5, 0.0021482277121374865
0.00541, 0.6485823980752083, 4.943, 0.6535663515549667, 0.14439470112977518, 1.047E-4, 0.001637331150225133
0.00594, 0.6289438216232129, 4.739, 0.6325356854013865, 0.14931356993026831, 1.296E-4, 0.0013227513227513225
0.00647, 0.6182957806640155, 4.578, 0.6210588617037804, 0.14733688453297097, 1.5450000000000001E-4, 0.0011095700416088763
0.00703, 0.6155288509746174, 4.446, 0.6178902461612124, 0.14531799708493098, 1.7940000000000002E-4, 9.555661729574771E-4
0.00743, 0.6030123050804737, 4.3340000000000005, 0.6049162771809524, 0.14952860482939376, 2.0430000000000003E-4, 8.391021606880634E-4
0.00795, 0.60318368699052, 4.237, 0.6049015002952174, 0.1483192863962155, 2.2920000000000004E-4, 7.479431563201193E-4
0.00833, 0.5950843651330864, 4.152, 0.5965344341206957, 0.14965227355771624, 2.5410000000000005E-4, 6.746500252993757E-4
0.00876, 0.5925115478208268, 4.077, 0.5938197563683458, 0.14831428273712427, 2.7900000000000006E-4, 6.144393241167433E-4
0.00916, 0.5893671091723001, 4.009, 0.5905634503420077, 0.14980456594411032, 3.0390000000000007E-4, 5.640953321111267E-4
0.00954, 0.5862783838156889, 3.948, 0.5873177885657418, 0.14583343410876395, 3.288000000000001E-4, 5.213764337851928E-4
0.00994, 0.5853579226317986, 3.892, 0.5863357746381253, 0.14849787250781388, 3.537000000000001E-4, 4.8467224039743103E-4
0.01028, 0.5818209943668271, 3.841, 0.582727210880639, 0.14976402373129366, 3.786000000000001E-4, 4.5279601539506423E-4
0.01065, 0.5808044603526581, 3.794, 0.5816322720532978, 0.14915540525549423, 4.035000000000001E-4, 4.248539564524693E-4
