#Number of particles: 108
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 32.7321262916962
#Number of monomers: 2916666.666666667
#Number of chains: 2919.875000000001
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 0.001
#x-link fraction increment: 2.49E-5
#Reservoir swelling ratio: 3.504822313785553
#Mean swelling ratio: 3.504
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.5553767897049989
#Actual volume fraction: 0.0
#MC steps: 150000
#Equilibration steps: 50000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.0
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.00299, 0.7037388782692029, 6.212, 0.716859095202907, 0.14485156479120329, 5.49E-5, 0.00312256049960968
0.00351, 0.6661143549055454, 5.767, 0.6735046765581227, 0.1470930720934082, 7.98E-5, 0.0021482277121374865
0.004, 0.6480324973872046, 5.465, 0.6530388199234405, 0.14476867858698636, 1.047E-4, 0.0016373311502251332
0.00438, 0.6264030086129897, 5.239, 0.6299335176491547, 0.14940684874425572, 1.296E-4, 0.0013227513227513227
0.0048, 0.6191748757537235, 5.06, 0.6219414723642087, 0.14464296771188673, 1.5450000000000001E-4, 0.0011095700416088761
0.0052, 0.614246643350484, 4.912, 0.6166189114963093, 0.1478365007496058, 1.7940000000000002E-4, 9.555661729574771E-4
0.00555, 0.6073602343644866, 4.788, 0.6093228329397131, 0.14874526235246893, 2.0430000000000003E-4, 8.391021606880636E-4
0.00584, 0.5973270390945667, 4.68, 0.5989380091688803, 0.14728562573555554, 2.2920000000000004E-4, 7.479431563201194E-4
0.00619, 0.5957675585755189, 4.586, 0.5972367298190102, 0.14951544164139716, 2.5410000000000005E-4, 6.746500252993757E-4
0.00653, 0.5948136513037996, 4.502, 0.596144190361935, 0.14924749927019101, 2.7900000000000006E-4, 6.144393241167433E-4
0.00682, 0.5907519307359975, 4.4270000000000005, 0.5919311619207307, 0.14821640113969917, 3.0390000000000007E-4, 5.640953321111266E-4
0.0071, 0.5871679899840477, 4.359, 0.5882148801085452, 0.14789197472932059, 3.288000000000001E-4, 5.213764337851927E-4
0.00737, 0.5838611736864631, 4.297, 0.5848202617990162, 0.14952738702635113, 3.537000000000001E-4, 4.8467224039743114E-4
0.00766, 0.5830199500923859, 4.24, 0.5839072928405082, 0.1458944567031923, 3.786000000000001E-4, 4.5279601539506434E-4
0.00791, 0.5799196598806989, 4.187, 0.5807254603983442, 0.14789234409536312, 4.035000000000001E-4, 4.248539564524693E-4
