phi0, phi, rho, Z_fit_curve, F_id, F_fr, F_ex, F_total, mu_id, mu_fr, mu_ex, mu_kT, PV_id, PV_fr, PV_ex, PV_NkT, alpha
1.0000000000000005E-4, 0.034380052266560726, 2.387324146378431E-5, 1.0865858947722333, -2.8668080084082913E-4, 0.008329554780287044, 9.642123895844529E-5, 0.008139295218404865, -9.964117828857136, -310.9738859318664, -3.521391050766895, -324.45939481149105, 2.04433947576669, -659.8814606708464, -7.560274463591928, -665.3973956586809, 7.005263981481487
1.0581162324649302E-4, 0.036378116053707124, 2.5260664314385E-5, 1.0911906845869122, -3.00494365313783E-4, 0.007902969045796448, 9.160200479874359E-5, 0.007694076685281614, -9.948446344221106, -303.972115544515, -3.425803656503282, -317.34636554524013, 1.94729644282281, -616.8288538883282, -7.052074274674622, -621.9336317201889, 7.005311853233221
1.1162324649298601E-4, 0.03837617984085352, 2.6648087164985692E-5, 1.0957715033393831, -3.1428623956589354E-4, 0.007486041822973398, 8.691470695358985E-5, 0.0072586702903612976, -9.932850870665328, -297.0508668449332, -3.3312010855337357, -310.3149188011329, 1.8611003281603247, -577.9731625663949, -6.592775036995122, -582.7048372752379, 7.005359724984954
1.1743486973947899E-4, 0.04037424362799993, 2.8035510015586382E-5, 1.100331606882356, -3.2805652890493874E-4, 0.007078661668674713, 8.235798288051246E-5, 0.006832963122650489, -9.917331189465607, -290.20974415504975, -3.237577825666625, -303.3646531701826, 1.7841334431576341, -542.6988789965176, -6.175208809897887, -547.0899543632656, 7.005407596736688
1.2324649298597198E-4, 0.042372307415146325, 2.9422932866187073E-5, 1.10487418767708, -3.4180533833523384E-4, 0.006680717688730011, 7.793047768478034E-5, 0.006416842828079758, -9.90188708189774, -283.44835179679353, -3.1449283647103163, -296.4951672434023, 1.7150832551429136, -510.5065352591061, -5.793558874768621, -514.5850108787394, 7.005455468488421
1.2905811623246496E-4, 0.04437037120229272, 3.081035571678776E-5, 1.1094023752831577, -3.555327725576311E-4, 0.006292099537941701, 7.363084411940305E-5, 0.006010197609503674, -9.886518329237523, -276.7662940920937, -3.0532471904731793, -289.706059611805, 1.652873679920958, -480.9865762523967, -5.443055500257915, -484.77675807274085, 7.005503340240153
1.3486973947895794E-4, 0.04636843498943912, 3.2197778567388454E-5, 1.1139192368483588, -3.6923893596951975E-4, 0.005912697420084996, 6.945774258513082E-5, 0.005612916226700807, -9.871224712760755, -270.163175362879, -2.9625287907635793, -282.996928866404, 1.5966141381935053, -453.79998768861117, -5.119750365530267, -457.32312391595485, 7.005551211991887
1.4068136272545094E-4, 0.048366498776585526, 3.3585201417989144E-5, 1.1184277775984348, -3.829239326648264E-4, 0.005542402087907902, 6.540984113045441E-5, 0.005224887996373728, -9.856006013743237, -263.6385999310784, -2.8727676533898867, -276.3673735982122, 1.5455612390207116, -428.6637256979061, -4.820346895699242, -431.93851135459136, 7.00559908374362
1.4649298597194392E-4, 0.050364562563731924, 3.4972624268589835E-5, 1.1229309413269313, -3.965878664340141E-4, 0.005181104843131228, 6.148581545160544E-5, 0.004846002792149014, -9.840862013460761, -257.1921721186209, -2.7839582661604676, -269.8169923982428, 1.4990895837719307, -405.33961462508915, -4.542070982535259, -408.3825960238587, 7.0056469554953535
1.523046092184369E-4, 0.05236262635087832, 3.6360047119190525E-5, 1.1274316108850038, -4.1023084076408355E-4, 0.004828697536448568, 5.768434889255584E-5, 0.00447615104457724, -9.825792493189132, -250.82349624743532, -2.6960951168836904, -263.34538385750886, 1.456669254435148, -383.6257866465592, -4.282571303327094, -386.45168869545734, 7.005694827247087
