This fits B3 to B10 into the virial expansion since maxPower is set to 8.
Number of particles: 108
dryVolFracMax: 0.003
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 52.648203563095535
Number of monomers: 2916666.666666667
Number of chains: 87.50000000000001
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.0012, 0.4124324441559714, 2.864788975654117E-4, -3.8684033440895718, 1.955554757568673, 2.2692131528846597, -0.0020558797958528784, 1.5020963783904544, -0.00261488210504646, 2.5687006942197313E-4, 3.021322397716086E-4, 7.026549156378594, 0.41253893406243664, 4103.717428755179, 979.6903707581243, 5812.6592861568, 0.7059965545423298
0.0013, 0.44674337936839076, 3.10352139029196E-4, 0.3575048082828527, 2.179557709802287, 2.5345263452302262, -0.0021651354551162883, 1.5022173966093206, -0.002807947521593494, 3.133585486756727E-4, 3.29453517801533E-4, 7.0298163786008265, 0.4469171785676397, 4109.444561014567, 981.0576228713583, 5820.771411099251, 0.7059965545423299
0.0014, 0.48110115437654444, 3.342253804929803E-4, 2.935452609406351, 3.0622758305591864, 2.917108314750252, -0.0020363101649639435, 1.5021475030680707, -0.002999174719602353, 3.808913979089472E-4, 5.819731567294622E-4, 7.0350473662551485, 0.48129542307284273, 4118.625079705845, 983.2493102661549, 5833.775042111629, 0.7059965545423298
0.0015, 0.5154361484047048, 3.580986219567647E-4, -0.49019907641370475, 3.3904678716985703, 3.413349218939888, -0.0020220650495282686, 1.5021552216888052, -0.003188695233083918, 4.622586045423616E-4, 7.043715790132879E-4, 7.039424804526751, 0.5156736675780458, 4126.318097261755, 985.0858829231287, 5844.671720723462, 0.7059965545423298
0.0016, 0.5496989525695967, 3.8197186342054886E-4, 3.0872101089759116, 4.027699021410898, 3.9972234107455082, -0.002056734164463388, 1.5022368363319023, -0.0033766230161081877, 5.607707574743579E-4, 7.591180941704419E-4, 7.044325298353907, 0.5500519120832489, 4134.941703750009, 987.1446173229562, 5856.886520403107, 0.7059965545423299
0.0017, 0.584008606012271, 4.0584510488433315E-4, 16.758348683485423, 4.671316004663722, 4.621823115386746, -0.0018710212808786975, 1.5021097587908423, -0.0035630577486152858, 6.791326246181504E-4, 0.0010129038431184376, 7.051369475308646, 0.5844301565884519, 4147.358676070375, 990.1089511074883, 5874.4743857269195, 0.7059965545423298
0.0018, 0.61820354536002, 4.297183463481176E-4, 12.20050018484325, 6.074528879150524, 5.2276604200573695, -0.0012520040059189651, 1.5016210687983724, -0.003748087361811589, 8.182032840014291E-4, 0.0016778800718911951, 7.059855864197533, 0.618808401093655, 4162.350859306278, 993.6880712120885, 5895.709876381149, 0.70599655454233
0.0019, 0.6525049348226476, 4.535915878119019E-4, 17.201280077881, 5.443453264980173, 5.759233737704177, -0.0012838411473188424, 1.50160156026578, -0.003931790000723226, 9.76575915845752E-4, 0.0016713729375586318, 7.06714019547325, 0.6531866455988581, 4175.248248949125, 996.7670961840504, 5913.978222819765, 0.7059965545423299
0.002, 0.6866800741405495, 4.7746482927568624E-4, -1.880159184137003, 6.781849526389574, 6.192658275500584, -4.250980825778266E-4, 1.500872350569913, -0.004114235572503025, 0.001153865338290868, 0.0025352721516343304, 7.076943580246907, 0.687564890104061, 4192.647806457597, 1000.9209345616779, 5938.6236086881845, 0.70599655454233
0.0021, 0.7210357648503638, 5.013380707394704E-4, 7.961262956080473, 5.291232652748233, 6.536881277367843, -0.0013727342412509654, 1.501685485754302, -0.0042954869843524115, 0.001340794047221136, 0.00158195869588031, 7.072247901234574, 0.721943134609264, 4184.307651665574, 998.9298692697249, 5926.810300622638, 0.70599655454233
0.0022, 0.7552480339157015, 5.252113122032547E-4, 37.379185081398006, 6.875038577397243, 6.90917457141813, -4.288238748009635E-5, 1.5004973955907182, -0.0044756011451519695, 0.0015480342476568987, 0.0028846845100149745, 7.080147047325102, 0.756321379114467, 4198.3439476085805, 1002.2807880927703, 5946.691836662296, 0.7059965545423299
0.0023, 0.7892955047329404, 5.490845536670391E-4, 43.93262073312983, 7.256766465754178, 7.478079265411366, 4.23323496525632E-4, 1.5000729806971325, -0.004654629784629776, 0.001775010689136769, 0.0033029425920186387, 7.091786213991765, 0.79069962361967, 4219.083177575631, 1007.2319145405338, 5976.06765986372, 0.70599655454233
0.0024, 0.8231356642741467, 5.729577951308231E-4, 93.55374787034766, 8.768489907188098, 8.494348785292882, 0.002074214695304586, 1.498572430356804, -0.004832620129818146, 0.0020311600326045065, 0.0048756747925182255, 7.108994989711936, 0.8250778681248729, 4249.871576496338, 1014.5821033577073, 6019.67750289003, 0.70599655454233
0.0025, 0.8567230131689688, 5.968310365946075E-4, 166.4482249126163, 10.913129543868244, 10.24707269328471, 0.004923112836049272, 1.495981551918427, -0.005009615468588517, 0.002335027530001643, 0.007597700774636146, 7.136358446502066, 0.8594561126300759, 4299.135658874905, 1026.3430366988603, 6089.456996942239, 0.70599655454233
0.0026, 0.8894817581966707, 6.207042780583919E-4, 319.18630361370714, 13.009386107642218, 12.978492410834113, 0.010074316803160115, 1.491094090867324, -0.005185655622889315, 0.0027122710251791804, 0.012547701400870248, 7.176853106995882, 0.8938343571352789, 4372.736969375771, 1043.9140552752415, 6193.708653734787, 0.7059965545423297
0.0027, 0.9208240432932906, 6.445775195221761E-4, 689.5352130276991, 16.29367644196061, 16.746609016981644, 0.020246499683278747, 1.4814067056101783, -0.005360777349080229, 0.0031989477810163702, 0.022408329251342608, 7.2397778909465025, 0.9282126016404819, 4488.765422344742, 1071.6138080192172, 6358.055706454026, 0.7059965545423299
0.0028, 0.9484500410377469, 6.684507609859605E-4, 1073.520292986319, 21.291336606051374, 21.18781958318833, 0.04312233848547706, 1.459520568582988, -0.005535014678884134, 0.0038261935540325753, 0.044831159610328616, 7.327937366255136, 0.9625908461456849, 4654.750724066584, 1111.2398798936636, 6593.163513501961, 0.7059965545423295
0.0029, 0.9673572055831509, 6.923240024497446E-4, 1441.5130010416513, 25.046101488556406, 25.16045127961077, 0.07165349678329601, 1.432012188571384, -0.005708399211575585, 0.004586338748085894, 0.0727755572467857, 7.418488364197536, 0.9969690906508879, 4829.4474158118965, 1152.945642943265, 6840.610460121353, 0.7059965545423298
