phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.0000000000000005E-4, 0.03438399873353219, 2.387324146378431E-5, 1.1001717192852705, 2.3584487976660203E-6, 271.86240719682615, 379.68200291409386, 7.005555030864191
1.0581162324649302E-4, 0.036382125730783296, 2.5260664314385E-5, 1.106124982984531, 2.642709469101393E-6, 250.21515279002253, 337.7803597232644, 7.005598436275839
1.1162324649298601E-4, 0.0383802527280344, 2.6648087164985692E-5, 1.112086293960145, 2.9433304929926438E-6, 229.61623140338614, 300.13573906814145, 7.005641841687485
1.1743486973947899E-4, 0.040378379725285504, 2.8035510015586382E-5, 1.1180547296939167, 3.2603323992619943E-6, 210.03126057981342, 266.18635711133436, 7.005685247099132
1.2324649298597198E-4, 0.04237650672253661, 2.9422932866187073E-5, 1.1240293834122816, 3.5937339908816116E-6, 191.4266344370614, 235.47228685469125, 7.005728652510779
1.2905811623246496E-4, 0.04437463371978771, 3.081035571678776E-5, 1.1300093640863083, 3.943552371179172E-6, 173.76951195288768, 207.61265296344558, 7.005772057922426
1.3486973947895794E-4, 0.046372760717038816, 3.2197778567388454E-5, 1.1359937964316968, 4.309802971143453E-6, 157.0278053574628, 182.2887203089068, 7.005815463334073
1.4068136272545094E-4, 0.04837088771428992, 3.3585201417989144E-5, 1.1419818209087795, 4.6924995767299126E-6, 141.17016863260187, 159.2311719469194, 7.00585886874572
1.4649298597194392E-4, 0.050369014711541024, 3.4972624268589835E-5, 1.1479725937225214, 5.091654356166258E-6, 126.16598611736244, 138.21041314330927, 7.005902274157367
1.523046092184369E-4, 0.05236714170879213, 3.6360047119190525E-5, 1.1539652868225196, 5.5072778872580246E-6, 111.98536121955021, 119.02909319713964, 7.005945679569013
1.5811623246492988E-4, 0.05436526870604323, 3.7747469969791216E-5, 1.1599590879030026, 5.939379184694169E-6, 98.59910523268674, 101.51627447258996, 7.00598908498066
1.639278557114229E-4, 0.05636339570329434, 3.913489282039191E-5, 1.1659532004028326, 6.387965727352629E-6, 85.97872625797845, 85.52283987983066, 7.0060324903923075
1.6973947895791589E-4, 0.05836152270054544, 4.0522315670992603E-5, 1.1719468435055025, 6.853043485605908E-6, 74.09641823083534, 70.9178420076701, 7.006075895803955
1.7555110220440886E-4, 0.060359649697796544, 4.1909738521593294E-5, 1.1779392521391379, 7.334616948626651E-6, 62.92505005148811, 57.585575714471624, 7.006119301215601
1.8136272545090187E-4, 0.06235777669504765, 4.3297161372193984E-5, 1.1839296769764975, 7.832689151693247E-6, 52.43815481924549, 45.42321191841759, 7.006162706627248
1.8717434869739485E-4, 0.06435590369229875, 4.4684584222794675E-5, 1.189917384434971, 8.347261703495363E-6, 42.60991916994207, 34.338870632254334, 7.006206112038895
1.9298597194388782E-4, 0.06635403068954987, 4.6072007073395365E-5, 1.1959016566765808, 8.878334813439559E-6, 33.41517271612008, 24.250040668157876, 7.0062495174505415
1.987975951903808E-4, 0.06835215768680096, 4.7459429923996056E-5, 1.2018817916079816, 9.42590731895485E-6, 24.82937758949256, 15.082275088726108, 7.006292922862189
2.046092184368738E-4, 0.07035016411943844, 4.8846852774596746E-5, 1.2078585842018896, 9.990049070688079E-6, 16.82861808523458, 6.768107595948461, 7.006353736609024
2.1042084168336678E-4, 0.07234813910043758, 5.023427562519744E-5, 1.2138303641434625, 1.0570712189941543E-5, 9.389590407647828, -0.7538528400982114, 7.006419091660691
2.1623246492985976E-4, 0.07434611408143672, 5.162169847579813E-5, 1.2197961011283656, 1.11678741855354E-5, 2.489592516743496, -7.539682630448225, 7.006484446712358
2.2204408817635274E-4, 0.07634408906243587, 5.300912132639882E-5, 1.2257551560467244, 1.1781529122196756E-5, -3.8934859247054265, -13.640785993899513, 7.0065498017640255
2.2785571142284574E-4, 0.078342064043435, 5.439654417699951E-5, 1.231706905533297, 1.241166982923047E-5, -9.781173504102096, -19.104440253659075, 7.006615156815692
2.3366733466933872E-4, 0.08034003902443414, 5.57839670276002E-5, 1.237650741967473, 1.305828792782479E-5, -15.194426912404943, -23.974260899785193, 7.006680511867359
2.394789579158317E-4, 0.08233801400543328, 5.717138987820089E-5, 1.2435860734732742, 1.3721373858356883E-5, -20.153640698400608, -28.29060003311979, 7.006745866919026
2.4529058116232465E-4, 0.08433598898643241, 5.855881272880157E-5, 1.2495123239193553, 1.4400916907698445E-5, -24.678656924327267, -32.09088922573155, 7.006811221970693
2.511022044088177E-4, 0.08633396396743155, 5.994623557940227E-5, 1.2554289329190031, 1.509690523652126E-5, -28.788774723299667, -35.40993578976446, 7.006876577022361
2.5691382765531066E-4, 0.0883319389484307, 6.133365843000296E-5, 1.2613353558301361, 1.5809325906602785E-5, -32.50275975899113, -38.28017981942069, 7.006941932074027
2.6272545090180364E-4, 0.09032991392942984, 6.272108128060365E-5, 1.2672310637553066, 1.653816490813174E-5, -35.83885358802659, -40.73191806758441, 7.0070072871256945
2.685370741482966E-4, 0.09232788891042898, 6.410850413120434E-5, 1.2731155435416965, 1.7283407187013654E-5, -38.81478292553734, -42.79349966920513, 7.007072642177361
2.743486973947896E-4, 0.09432586389142811, 6.549592698180503E-5, 1.2789882977811233, 1.8045036672176506E-5, -41.44776881433654, -44.491497874242796, 7.007137997229028
2.8016032064128257E-4, 0.09632383887242725, 6.688334983240572E-5, 1.2848488448100341, 1.882303630287622E-5, -43.75453569816387, -45.850861262216405, 7.007203352280696
2.859719438877756E-4, 0.09832181385342639, 6.827077268300641E-5, 1.2906967187095097, 1.9617388056002322E-5, -45.751320399458145, -46.895047345984224, 7.007268707332362
2.917835671342686E-4, 0.10031978883442554, 6.96581955336071E-5, 1.296531469305262, 2.042807297338346E-5, -47.45388100210402, -47.646141009136265, 7.00733406238403
2.9759519038076156E-4, 0.10231776381542468, 7.10456183842078E-5, 1.3023526621676373, 2.1255071189093038E-5, -48.87750563961971, -48.124959839581756, 7.007399417435696
3.0340681362725453E-4, 0.1043158339802842, 7.243304123480848E-5, 1.3081596432117206, 2.2098344906024725E-5, -50.037021189222024, -48.35114810587031, 7.00746290750225
3.092184368737475E-4, 0.10631397133375105, 7.382046408540918E-5, 1.3139520665197981, 2.2957875754300953E-5, -50.94680187223871, -48.34326086029318, 7.007525081108722
3.150300601202405E-4, 0.1083121086872179, 7.520788693600987E-5, 1.319729707874125, 2.3833652823340867E-5, -51.62077776131467, -48.118839433806684, 7.007587254715194
3.2084168336673347E-4, 0.11031024604068476, 7.659530978661056E-5, 1.3254921958227346, 2.472565282509259E-5, -52.07244319486024, -47.69447940458158, 7.007649428321666
3.266533066132265E-4, 0.11230838339415161, 7.798273263721125E-5, 1.3312391746582934, 2.5633851700272188E-5, -52.31486509920804, -47.08589196806593, 7.007711601928138
3.324649298597195E-4, 0.11430652074761846, 7.937015548781194E-5, 1.3369703044181, 2.655822464566928E-5, -52.36069121892005, -46.30795950673463, 7.00777377553461
3.3827655310621245E-4, 0.11630465810108531, 8.075757833841263E-5, 1.3426852608840847, 2.7498746141452555E-5, -52.22215825571006, -45.37478604806319, 7.007835949141082
3.4408817635270543E-4, 0.11830279545455216, 8.214500118901332E-5, 1.3483837355828112, 2.845538997847549E-5, -51.91109991642158, -44.29974320626949, 7.007898122747555
3.498997995991984E-4, 0.12030093280801901, 8.353242403961401E-5, 1.3540654357854747, 2.942812928558171E-5, -51.43895487052983, -43.09551212430153, 7.007960296354027
3.557114228456914E-4, 0.12229907016148586, 8.49198468902147E-5, 1.359730084507902, 3.0416936556910795E-5, -50.81677461760918, -41.77412186508379, 7.008022469960499
3.6152304609218436E-4, 0.12429720751495273, 8.630726974081539E-5, 1.365377420510553, 3.142178367920367E-5, -50.05523126522582, -40.34698464334382, 7.0080846435669715
3.6733466933867734E-4, 0.12629534486841956, 8.769469259141608E-5, 1.3710071982985208, 3.244264195910833E-5, -49.16462521771246, -38.824928239872335, 7.008146817173444
3.731462925851704E-4, 0.1282934822218864, 8.908211544201677E-5, 1.3766191881215288, 3.347948215048533E-5, -48.15489277626805, -37.2182258975033, 7.008208990779916
3.7895791583166335E-4, 0.1302916195753533, 9.046953829261746E-5, 1.382213175973934, 3.4532274481713414E-5, -47.035613650853946, -35.5366239614658, 7.008271164386388
3.8476953907815633E-4, 0.13228975692882014, 9.185696114321815E-5, 1.387788963594725, 3.5600988682995016E-5, -45.816018384313246, -33.7893674950145, 7.00833333799286
3.905811623246493E-4, 0.134287894282287, 9.324438399381884E-5, 1.3933463684675236, 3.668559401366196E-5, -44.50499568920125, -31.985224073884044, 7.008395511599333
3.963927855711423E-4, 0.13628603163575384, 9.463180684441953E-5, 1.398885223820582, 3.778605928948091E-5, -43.11109969774891, -30.132505939208198, 7.008457685205805
4.0220440881763526E-4, 0.13828384047260064, 9.601922969502022E-5, 1.4044056376177514, 3.890237777807192E-5, -41.642557125435964, -28.23909066787567, 7.008521406207478
4.0801603206412824E-4, 0.1402811117367965, 9.740665254562091E-5, 1.4099076530147465, 4.0034535949045706E-5, -40.10727434861339, -26.31244050120541, 7.008587659310392
4.138276553106212E-4, 0.14227838300099235, 9.87940753962216E-5, 1.4153907328027764, 4.118246200859026E-5, -38.512844396637085, -24.35962045704564, 7.008653912413306
4.1963927855711425E-4, 0.14427565426518818, 1.001814982468223E-4, 1.420854773189708, 4.23461233536154E-5, -36.866553858961026, -22.387315336576567, 7.008720165516219
4.254509018036072E-4, 0.14627292552938403, 1.0156892109742299E-4, 1.4262996861280424, 4.352548707399978E-5, -35.17538970765276, -20.40184572499644, 7.008786418619132
4.312625250501002E-4, 0.14827019679357986, 1.0295634394802368E-4, 1.431725399314911, 4.472051997989642E-5, -33.44604603576184, -18.409183074590054, 7.008852671722045
