This fits B3 to B9 into the virial expansion since maxPower is set to 7.
Number of particles: 108
dryVolFracMax: 0.003
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 52.648203563095535
Number of monomers: 2916666.666666667
Number of chains: 87.50000000000001
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.0012, 0.4124549024521281, 2.864788975654117E-4, -4.641571339089819, 2.5369066096856825, 2.6596656446993228, -0.0019708460661271012, 1.5020349575565985, -0.00261488210504646, 3.5768044327531075E-4, 2.8635559564404805E-4, 7.026248199588482, 0.41253893406243664, 4103.190147710265, 979.5644916810792, 5811.912425507804, 0.7059965545423298
0.0013, 0.4467719062441951, 3.10352139029196E-4, 0.9980708699812828, 2.7121738342022113, 2.8773529361437724, -0.002001927286039164, 1.5020807524823059, -0.002807947521593494, 4.31950530277404E-4, 3.74069705276926E-4, 7.030408137860086, 0.4469171785676397, 4110.482428769374, 981.3053955465381, 5822.241485914956, 0.7059965545423299
0.0014, 0.4810833361218619, 3.342253804929803E-4, 3.670042753138272, 3.214141905906481, 3.14747772276424, -0.0019214611593889408, 1.5020343799195006, -0.002999174719602353, 5.155490749934614E-4, 5.621644852199504E-4, 7.033978106995883, 0.48129542307284273, 4116.747391414779, 982.8010452064915, 5831.1154139888195, 0.70599655454233
0.0015, 0.5153946024285333, 3.580986219567647E-4, 0.8347681852526856, 3.2666040337503124, 3.466147777357744, -0.0018244833895344353, 1.5019471352262315, -0.003188695233083918, 6.103878324556949E-4, 7.538240110937879E-4, 7.039272417695479, 0.5156736675780458, 4126.050128097254, 985.0219099974389, 5844.292159148017, 0.7059965545423299
0.0016, 0.5497013674049174, 3.8197186342054886E-4, -1.3210790348892165, 2.4684318994219634, 3.8205045600949035, -0.001878443156632243, 1.5019643520344856, -0.0033766230161081877, 7.178801749426289E-4, 7.802996845333158E-4, 7.046260679012345, 0.5500519120832489, 4138.350781870347, 987.9584747743136, 5861.715266518659, 0.7059965545423298
0.0017, 0.584018613991284, 4.0584510488433315E-4, 13.170591842887497, 4.232982098791461, 4.192310889622881, -0.0018842991489394457, 1.5020893261486767, -0.0035630577486152858, 8.380842667749331E-4, 8.406743329009072E-4, 7.051354218107001, 0.5844301565884519, 4147.331754937854, 990.102524160517, 5874.436253625072, 0.7059965545423301
0.0018, 0.6182653678207862, 4.297183463481176E-4, 17.32910287895186, 5.897483940866606, 4.5734674350972995, -0.0012455479551049032, 1.501582703837252, -0.003748087361811589, 9.729732684087633E-4, 0.0015295661382979226, 7.059407006172838, 0.618808401093655, 4161.556996440607, 993.4985504132754, 5894.585419242425, 0.7059965545423298
0.0019, 0.6524911202221199, 4.535915878119019E-4, 13.496937153640182, 4.781378002912023, 4.963203266094325, -0.0010515708391925825, 1.5013267083095752, -0.003931790000723226, 0.0011221620883013483, 0.0017580570732292952, 7.067281851851851, 0.6531866455988581, 4175.499324654011, 996.8270360933348, 5914.33385586538, 0.7059965545423298
0.002, 0.6867679202160083, 4.7746482927568624E-4, 8.281638254211245, 5.700838188522057, 5.380989805858292, -5.968164660352846E-4, 1.500955783614287, -0.004114235572503025, 0.0012846468822289604, 0.00223277222423878, 7.070820072016464, 0.687564890104061, 4181.773830443932, 998.3249640112217, 5923.221301207076, 0.7059965545423299
0.0021, 0.7209787870117909, 5.013380707394704E-4, 5.651074437885708, 5.629809251441829, 5.881052585791679, -6.531425352040627E-4, 1.5009861700824751, -0.0042954869843524115, 0.0014628327452734895, 0.0021795117038748593, 7.073049341563792, 0.721943134609264, 4185.730333527789, 999.269509545953, 5928.825440573482, 0.7059965545423298
0.0022, 0.755179616784721, 5.252113122032547E-4, 28.0432423715232, 6.819701338795624, 6.556578444370359, -3.2000354593933857E-4, 1.5007648322321736, -0.0044756011451519695, 0.0016640294284885476, 0.0024915681707240833, 7.082532129629632, 0.756321379114467, 4202.588253287231, 1003.2940414358957, 5952.703630418715, 0.7059965545423298
0.0023, 0.7892545232852768, 5.490845536670391E-4, 47.27870141801239, 7.701707557753717, 7.518920920065852, 6.976798512677751E-4, 1.4998530176743083, -0.004654629784629776, 0.0018912878708669048, 0.003461021765030646, 7.092155257201644, 0.79069962361967, 4219.741871300013, 1007.3891660838624, 5977.000658360872, 0.7059965545423299
0.0024, 0.8231637468927239, 5.729577951308231E-4, 90.8538194780773, 8.860731414593094, 8.915199918893109, 0.0019555829186589744, 1.4986962411569176, -0.004832620129818146, 0.002157954595807199, 0.0046302484526699215, 7.108825956790122, 0.8250778681248729, 4249.568431904082, 1014.5097329172136, 6019.2481175193725, 0.7059965545423299
0.0025, 0.8566501751173388, 5.968310365946075E-4, 170.45561902204136, 10.461132764175014, 10.892995472684788, 0.00506731055332746, 1.495778712542883, -0.005009615468588517, 0.0024807345624933003, 0.0075961914594226765, 7.136482397119339, 0.8594561126300759, 4299.359676395148, 1026.396516942389, 6089.774303760246, 0.7059965545423297
0.0026, 0.8895243126293205, 6.207042780583919E-4, 354.7593165722896, 13.163692592909145, 13.566933992340637, 0.010145456997318242, 1.4910250645355625, -0.005185655622889315, 0.0028799996138725303, 0.012451113006335026, 7.177701738683134, 0.8938343571352789, 4374.288324226682, 1044.2844139647596, 6195.906050933015, 0.7059965545423298
0.0027, 0.9207662211781936, 6.445775195221761E-4, 704.1682908393838, 16.766989009529745, 16.973556154386642, 0.022086724699986016, 1.479665155728476, -0.005360777349080229, 0.003383216165233738, 0.02406428588383251, 7.240115452674895, 0.9282126016404819, 4489.393330861097, 1071.7637101354985, 6358.945099627852, 0.70599655454233
0.0028, 0.948456096242662, 6.684507609859605E-4, 1093.6841155220116, 21.127733041250966, 20.988218615173082, 0.04389086725072494, 1.4587116299172513, -0.005535014678884134, 0.004017151242103556, 0.04540873068750552, 7.328095473251032, 0.9625908461456849, 4655.052022165517, 1111.3118095163477, 6593.590283430216, 0.7059965545423299
0.0029, 0.9675780342222478, 6.923240024497446E-4, 1604.6265545881256, 26.274918410580725, 25.19388607973633, 0.07446331264035796, 1.429628208879052, -0.005708399211575585, 0.004781550823052816, 0.07539016102888073, 7.42080822016461, 0.9969690906508879, 4833.979522247572, 1154.0276036560497, 6847.029905664698, 0.7059965545423301
