phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.0000000000000005E-4, 0.03438317860834634, 2.387324146378431E-5, 1.0654108556738515, 1.797304251789278E-6, 266.47797253927956, 372.6173020544491, 7.005392582304527
1.0581162324649302E-4, 0.03638119912429245, 2.5260664314385E-5, 1.0691386472009985, 1.99777899905062E-6, 245.26944694606934, 331.5302568402162, 7.005448913794667
1.1162324649298601E-4, 0.03837921964023855, 2.6648087164985692E-5, 1.072983182432395, 2.208785401443811E-6, 225.0865505666056, 294.61614363182565, 7.005505245284808
1.1743486973947899E-4, 0.04037724015618466, 2.8035510015586382E-5, 1.0769522589915306, 2.430494950477288E-6, 205.89569289645868, 261.3241881658679, 7.005561576774948
1.2324649298597198E-4, 0.042375260672130766, 2.9422932866187073E-5, 1.081051976484834, 2.6630969810610295E-6, 187.6640411528167, 231.20349004037612, 7.005617908265088
1.2905811623246496E-4, 0.044373281188076874, 3.081035571678776E-5, 1.08528686086628, 2.906795639489607E-6, 170.3595088587852, 203.88066091337902, 7.005674239755229
1.3486973947895794E-4, 0.046371301704022976, 3.2197778567388454E-5, 1.0896599835323166, 3.1618070594062402E-6, 153.95074453205552, 179.0432418498941, 7.005730571245369
1.4068136272545094E-4, 0.048369322219969084, 3.3585201417989144E-5, 1.094173075291477, 3.4283567372319195E-6, 138.40712047750674, 156.4272286645531, 7.005786902735509
1.4649298597194392E-4, 0.05036734273591519, 3.4972624268589835E-5, 1.0988266353504628, 3.706677098771751E-6, 123.69872168329732, 135.80756448647148, 7.00584323422565
1.523046092184369E-4, 0.052365363251861294, 3.6360047119190525E-5, 1.1036200354559453, 3.997005248935024E-6, 109.79633482000519, 116.99080700894189, 7.00589956571579
1.5811623246492988E-4, 0.0543633837678074, 3.7747469969791216E-5, 1.1085516193288225, 4.29958089672575E-6, 96.6714373423794, 99.80941092658126, 7.00595589720593
1.639278557114229E-4, 0.05636140428375352, 3.913489282039191E-5, 1.1136187975251846, 4.614644447876799E-6, 84.29618669325973, 84.11722474629454, 7.00601222869607
1.6973947895791589E-4, 0.05835942479969962, 4.0522315670992603E-5, 1.118818137855772, 4.942435257713259E-6, 72.64340960922341, 69.7859109443371, 7.006068560186211
1.7555110220440886E-4, 0.06035744531564573, 4.1909738521593294E-5, 1.1241454514932858, 5.283190037039264E-6, 61.6865915275203, 56.70207551749918, 7.006124891676351
1.8136272545090187E-4, 0.062355465831591836, 4.3297161372193984E-5, 1.129595874894507, 5.637141404047587E-6, 51.39986609385643, 44.7649478236858, 7.006181223166491
