phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.0000000000000005E-4, 0.034382714184272384, 2.387324146378431E-5, 1.0535621852523742, 1.5413878296665666E-6, 202.54739345394765, 286.6810116459523, 7.0055523971193505
1.0581162324649302E-4, 0.036380604750394355, 2.5260664314385E-5, 1.0572651308902608, 1.7100174250726904E-6, 186.249665748607, 255.08878732337146, 7.005580859125668
1.1162324649298601E-4, 0.038378495316516326, 2.6648087164985692E-5, 1.0612261577778028, 1.8883326994669937E-6, 170.74079154872098, 226.7059072957312, 7.005609321131985
1.1743486973947899E-4, 0.04037638588263829, 2.8035510015586382E-5, 1.0654528363161666, 2.076756432585536E-6, 155.99492908921718, 201.10877668174825, 7.005637783138301
1.2324649298597198E-4, 0.04237427644876026, 2.9422932866187073E-5, 1.0699496350881492, 2.2757321387277148E-6, 141.98681922616302, 177.95061135686998, 7.005666245144618
1.2905811623246496E-4, 0.04437216701488223, 3.081035571678776E-5, 1.0747181896141222, 2.4857184881112323E-6, 128.6917766743715, 156.9442399852506, 7.005694707150935
1.3486973947895794E-4, 0.046370057581004195, 3.2197778567388454E-5, 1.0797575577154468, 2.7071841782612378E-6, 116.08568132484515, 137.8493506705408, 7.005723169157252
1.4068136272545094E-4, 0.048367948147126166, 3.3585201417989144E-5, 1.0850644619300593, 2.940603233794227E-6, 104.14496964172001, 120.46289697768466, 7.005751631163569
1.4649298597194392E-4, 0.05036583871324814, 3.4972624268589835E-5, 1.0906335194147665, 3.1864507136598854E-6, 92.84662613837814, 104.61178598137624, 7.005780093169886
1.523046092184369E-4, 0.05236372927937011, 3.6360047119190525E-5, 1.0964574597588208, 3.4451988055908545E-6, 82.16817493239063, 90.14723881763678, 7.005808555176203
1.5811623246492988E-4, 0.05436161984549208, 3.7747469969791216E-5, 1.1025273311235053, 3.717313288181655E-6, 72.08767137895738, 76.94039344107969, 7.00583701718252
1.639278557114229E-4, 0.05635951041161406, 3.913489282039191E-5, 1.108832695112781, 4.003250341674011E-6, 62.583693782509044, 64.87884133069244, 7.005865479188837
1.6973947895791589E-4, 0.05835740097773603, 4.0522315670992603E-5, 1.1153618107705225, 4.30345368916664E-6, 53.6353351861357, 53.86387432096238, 7.005893941195153
1.7555110220440886E-4, 0.06035529154385799, 4.1909738521593294E-5, 1.1221018080904825, 4.618352050593752E-6, 45.222195238506146, 43.80827701246472, 7.00592240320147
1.8136272545090187E-4, 0.06235318210997996, 4.3297161372193984E-5, 1.1290388514159047, 4.948356892427883E-6, 37.32437213794597, 34.63454239788666, 7.0059508652077875
