phi0, phi, rho, Z_fit_curve, F_id, F_fr, F_ex, F_total, mu_id, mu_fr, mu_ex, mu_kT, PV_id, PV_fr, PV_ex, PV_NkT, alpha
1.0000000000000005E-4, 0.034380052266560726, 2.387324146378431E-5, 1.0834219211348834, -3.2867289952758655E-4, 0.013735790188745859, 4.7151398112029277E-4, 0.013878631270338603, -9.102804065590966, -170.33204386948964, -6.629312520328884, -186.06416045540968, 4.664614155607987, -745.6954778456859, -26.38004397569405, -767.4109076657737, 7.005263981481487
1.0581162324649302E-4, 0.036378116053707124, 2.5260664314385E-5, 1.0875110812522022, -3.412992338980218E-4, 0.0135001163771999, 4.62352128308226E-4, 0.01362116927161014, -9.098329590192003, -169.39684475869583, -6.577696154928452, -185.07287050381646, 4.4127653537230165, -703.8292020863726, -24.88094117469358, -724.2973779073448, 7.005311853233221
1.1162324649298601E-4, 0.03837617984085352, 2.6648087164985692E-5, 1.0915260039440506, -3.5391936027904413E-4, 0.013265740082270114, 4.532618892209807E-4, 0.013365082611212088, -9.093855114793044, -168.46164564790206, -6.526079789528019, -184.08158055222327, 4.187374344110752, -666.2737400071796, -23.535251457824913, -685.6216171208954, 7.005359724984954
1.1743486973947899E-4, 0.04037424362799993, 2.8035510015586382E-5, 1.0954681165749471, -3.665332786706535E-4, 0.013032661303956507, 4.442432638585569E-4, 0.013110371289144447, -9.089380639394083, -167.52644653710823, -6.4744634241275865, -183.09029060063008, 3.9845130927648404, -632.3890902596935, -22.32019847983298, -650.7247756467633, 7.005407596736688
1.2324649298597198E-4, 0.042372307415146325, 2.9422932866187073E-5, 1.0993388465094105, -3.7914098907284986E-4, 0.012800880042259077, 4.352962522209547E-4, 0.012857035305407218, -9.084906163995122, -166.59124742631445, -6.422847058727155, -182.0990006490369, 3.800994463150034, -601.6559671969899, -21.217301921559628, -619.072274655401, 7.005455468488421
1.2905811623246496E-4, 0.04437037120229272, 3.081035571678776E-5, 1.103139621111959, -3.9174249148563327E-4, 0.012570396297177823, 4.2642085430817395E-4, 0.0126050746600004, -9.08043168859616, -165.65604831552065, -6.371230693326722, -181.10771069744368, 3.6342053992250283, -573.6486210961243, -20.211410216986952, -590.2258259138877, 7.005503340240153
1.3486973947895794E-4, 0.04636843498943912, 3.2197778567388454E-5, 1.1068718677471114, -4.0433778590900373E-4, 0.012341210068712747, 4.176170701202147E-4, 0.012354489352923994, -9.075957213197198, -164.72084920472685, -6.319614327926289, -180.11642074585052, 3.4819832379660256, -548.014685544497, -19.289983362739097, -563.8226856692712, 7.005551211991887
1.4068136272545094E-4, 0.048366498776585526, 3.3585201417989144E-5, 1.1105370137793862, -4.169268723429612E-4, 0.012113321356863847, 4.08884899657077E-4, 0.012105279384177997, -9.071482737798238, -163.78565009393304, -6.2679979625258575, -179.12513079425733, 3.34252267946997, -524.4600199184839, -18.442553492750164, -539.5600507317652, 7.00559908374362
1.4649298597194392E-4, 0.050364562563731924, 3.4972624268589835E-5, 1.114136486573302, -4.295097507875057E-4, 0.011886730161631123, 4.0022434291876085E-4, 0.011857444753762412, -9.067008262399275, -162.85045098313927, -6.216381597125425, -178.1338408426641, 3.214304900973018, -502.7371598083337, -17.660313852395632, -517.1831687597575, 7.0056469554953535
1.523046092184369E-4, 0.05236262635087832, 3.6360047119190525E-5, 1.1176717134933778, -4.4208642124263724E-4, 0.011661436483014577, 3.9163539990526617E-4, 0.01161098546167724, -9.062533787000316, -161.91525187234544, -6.164765231724993, -177.14255089107093, 3.096042900027897, -482.63641168788837, -16.935801875914716, -496.4761706637764, 7.005694827247087
1.5811623246492988E-4, 0.05436069013802472, 3.7747469969791216E-5, 1.121144121904132, -4.546568837083558E-4, 0.011437440321014207, 3.8311807061659303E-4, 0.011365901507922478, -9.058059311601353, -160.98005276155166, -6.11314886632456, -176.15126093947774, 2.9866388912771833, -463.97891149744663, -16.26265215550387, -477.2549247616744, 7.00574269899882
1.639278557114229E-4, 0.05635875392517113, 3.913489282039191E-5, 1.1245551391700839, -4.672211381846615E-4, 0.01121474167563001, 3.7467235505274127E-4, 0.011122192892498125, -9.053584836202392, -160.04485365075783, -6.061532500924128, -175.15997098788455, 2.8851507655266055, -446.6111597627903, -15.63540195732677, -459.3614109545915, 7.005790570750554
1.6973947895791589E-4, 0.05835681771231753, 4.0522315670992603E-5, 1.1279061926557519, -4.79779184671554E-4, 0.010993340546861994, 3.662982532137112E-4, 0.010879859615404186, -9.04911036080343, -159.10965453996405, -6.009916135523695, -174.16868103629133, 2.7907654391622136, -430.40067936980716, -15.049336690551877, -442.6592506211978, 7.005838442502287
1.7555110220440886E-4, 0.06035488149946393, 4.1909738521593294E-5, 1.1311987097256548, -4.923310231690337E-4, 0.010773236934710155, 3.579957650995026E-4, 0.01063890167664066, -9.04463588540447, -158.17445542917025, -5.958299770123263, -173.17739108469814, 2.702777497176487, -415.23253583593356, -14.500366070896082, -427.0301244096542, 7.0058863142540195
1.8136272545090187E-4, 0.062352945286610326, 4.3297161372193984E-5, 1.134434117744312, -5.048766536771004E-4, 0.010554430839174492, 3.497648907101155E-4, 0.010399319076207541, -9.040161410005506, -157.23925631837648, -5.906683404722831, -172.18610113310496, 2.620571942397103, -401.00652661228276, -13.98492409360871, -412.3708787634953, 7.005934186005753
1.8717434869739485E-4, 0.06435100907375672, 4.4684584222794675E-5, 1.1376138440762424, -5.174160761957542E-4, 0.010336922260255007, 3.4160563004554984E-4, 0.010161111814104834, -9.035686934606547, -156.30405720758264, -5.855067039322399, -171.19481118151177, 2.543610158456877, -387.63489400614674, -13.499887641038743, -398.59117148872946, 7.005982057757486
1.9298597194388782E-4, 0.06634907286090314, 4.6072007073395365E-5, 1.140739316085965, -5.299492907249948E-4, 0.010120711197951698, 3.3351798310580583E-4, 0.009924279890332541, -9.031212459207584, -155.36885809678887, -5.803450673921966, -170.20352122991855, 2.471418409049467, -375.0404513449149, -13.042509796622923, -385.6115427324893, 7.00602992950922
1.987975951903808E-4, 0.06834713664804953, 4.7459429923996056E-5, 1.1438119611379984, -5.424762972648226E-4, 0.009905797652264564, 3.2550194989088325E-4, 0.009688823304890659, -9.026737983808625, -154.43365898599507, -5.751834308521534, -169.2122312783254, 2.4035783544527436, -363.15503781688733, -12.610364855815478, -373.3618243182509, 7.006077801260953
2.046092184368738E-4, 0.07034513354009911, 4.8846852774596746E-5, 1.1468352192605926, -5.549970958152375E-4, 0.009692181623193607, 3.175575304007822E-4, 0.009454742057779186, -9.022263508409662, -153.49845987520126, -5.700217943121101, -168.22094132673217, 2.3397191842371954, -351.91823663990033, -12.201302708318725, -361.7798201639827, 7.006149327028537
2.1042084168336678E-4, 0.07234311298125387, 5.023427562519744E-5, 1.1498091595276771, -5.675116863762393E-4, 0.00947986311073883, 3.096847246355027E-4, 0.009222036148998126, -9.0177890330107, -152.56326076440746, -5.64860157772067, -167.229651375139, 2.2795110536969547, -341.27630564772505, -11.813410779829782, -350.81020537385865, 7.006227023408953
2.1623246492985976E-4, 0.07434109242240863, 5.162169847579813E-5, 1.1527346991910181, -5.800200689478281E-4, 0.009268842114900228, 3.0188353259504464E-4, 0.008990705578547475, -9.01331455761174, -151.62806165361366, -5.596985212320237, -166.2383614235458, 2.2226595787247407, -331.18128033055723, -11.444982111077394, -340.4036028629107, 7.006304719789369
2.2204408817635274E-4, 0.0763390718635634, 5.300912132639882E-5, 1.155613265622888, -5.925222435300039E-4, 0.009059118635677802, 2.941539542794082E-4, 0.008760750346427239, -9.008840082212778, -150.69286254281985, -5.545368846919804, -165.2470714719526, 2.1689011952100716, -321.590217733771, -11.094488449717636, -330.5158049882794, 7.006382416169784
2.2785571142284574E-4, 0.07833705130471816, 5.439654417699951E-5, 1.1584462861955587, -6.050182101227669E-4, 0.008850692673071552, 2.864959896885932E-4, 0.00853217045263741, -9.004365606813819, -149.75766343202605, -5.493752481519373, -164.25578152035942, 2.117999228608698, -312.4645560660969, -10.760557460092484, -321.10711429758146, 7.0064601125502
2.3366733466933872E-4, 0.08033503074587292, 5.57839670276002E-5, 1.1612351882813021, -6.175079687261169E-4, 0.00864356422708148, 2.789096388225998E-4, 0.008304965897177996, -8.999891131414856, -148.82246432123227, -5.44213611611894, -163.2644915687662, 2.0697405500428787, -303.7695698722754, -10.441953333933581, -312.1417826561668, 7.006537808930616
2.394789579158317E-4, 0.08233301018702767, 5.717138987820089E-5, 1.1639813992523906, -6.299915193400539E-4, 0.008437733297707585, 2.7139490168142776E-4, 0.00807913668004899, -8.995416656015895, -147.88726521043844, -5.390519750718507, -162.27320161717302, 2.0239327192957925, -295.47390453621847, -10.137560224277275, -303.58753204120063, 7.006615505311031
2.4529058116232465E-4, 0.08433098962818243, 5.855881272880157E-5, 1.1666863464810977, -6.424688619645778E-4, 0.008233199884949869, 2.639517782650774E-4, 0.0078546828012504, -8.990942180616933, -146.95206609964467, -5.338903385318076, -161.28191166557983, 1.9804015339489494, -287.54917695774185, -9.846368034362357, -295.4151434581559, 7.006693201691447
