phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.0000000000000005E-4, 0.03438309978353535, 2.387324146378431E-5, 1.007970624671732, 1.044209539077721E-6, 142.5272847842149, 206.30857171124754, 7.005615133744859
1.0581162324649302E-4, 0.03638095088065002, 2.5260664314385E-5, 1.0060236171923433, 1.1149352355101768E-6, 130.87739824308196, 183.64988506276723, 7.005653824088509
1.1162324649298601E-4, 0.03837880197776469, 2.6648087164985692E-5, 1.004088769013779, 1.183432019277796E-6, 119.78878058977901, 163.29066140228383, 7.00569251443216
1.1743486973947899E-4, 0.040376653074879365, 2.8035510015586382E-5, 1.002197908058658, 1.24957573152418E-6, 109.24318106511636, 144.92726762261992, 7.00573120477581
1.2324649298597198E-4, 0.04237450417199404, 2.9422932866187073E-5, 1.0003808931681308, 1.3133042193149696E-6, 99.22275656657374, 128.31115745807142, 7.005769895119459
1.2905811623246496E-4, 0.04437235526910871, 3.081035571678776E-5, 0.998665678260738, 1.3746138829939395E-6, 89.71006558993342, 113.23653589830498, 7.005808585463109
1.3486973947895794E-4, 0.04637020636622338, 3.2197778567388454E-5, 0.9970783752365362, 1.4335563305220356E-6, 80.68806222525532, 99.53121163985068, 7.00584727580676
1.4068136272545094E-4, 0.04836805746333806, 3.3585201417989144E-5, 0.9956433156405534, 1.4902351367700041E-6, 72.1400902069724, 87.04971569153295, 7.00588596615041
1.4649298597194392E-4, 0.05036590856045273, 3.4972624268589835E-5, 0.9943831110995944, 1.5448027057575375E-6, 64.04987701788204, 75.66805683152145, 7.005924656494059
1.523046092184369E-4, 0.052363759657567406, 3.6360047119190525E-5, 0.993318712546323, 1.5974572338541437E-6, 56.40152804681012, 65.27967671644065, 7.00596334683771
1.5811623246492988E-4, 0.05436161075468208, 3.7747469969791216E-5, 0.99246946824449, 1.6484397719788867E-6, 49.17952079972576, 55.79229599843018, 7.00600203718136
1.639278557114229E-4, 0.05635946185179676, 3.913489282039191E-5, 0.9918531806291063, 1.698031384858301E-6, 42.36869916408237, 47.12543034319526, 7.00604072752501
1.6973947895791589E-4, 0.05835731294891143, 4.0522315670992603E-5, 0.9914861619752796, 1.7465504054234374E-6, 35.954267726162286, 39.20841580498021, 7.006079417868659
1.7555110220440886E-4, 0.0603551640460261, 4.1909738521593294E-5, 0.9913832889093755, 1.7943497824489498E-6, 29.921786141201572, 31.978825532864654, 7.00611810821231
