This fits B3 to B11 into the virial expansion since maxPower is set to 9.
Number of particles: 108
dryVolFracMax: 0.003
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 52.648203563095535
Number of monomers: 2916666.666666667
Number of chains: 87.50000000000001
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.0
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.0012, 0.4109193193135308, 2.864788975654117E-4, -6.659636102867392, 2.0818731376276167, 1.8837390468032145, -0.0024474966943653885, 1.5024788584568578, -0.00261488210504646, 1.6738541068107163E-4, 0.0, 7.005, 0.41253893406243664, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0013, 0.44485299670760003, 3.10352139029196E-4, -6.328137458734985, 1.9075267817919133, 2.057541786968435, -0.0026025134911167023, 1.5026305851184667, -0.002807947521593494, 2.054340304767915E-4, 0.0, 7.005, 0.4469171785676397, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0014, 0.4787018250011982, 3.342253804929803E-4, -6.014954043453808, 2.2904338789987895, 2.2123997641138065, -0.0027497904567844508, 1.50279338831635, -0.002999174719602353, 2.4938426281790216E-4, 0.0, 7.005, 0.48129542307284273, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0015, 0.5125331505488355, 3.580986219567647E-4, -5.737829945669265, 2.2943476424258202, 2.3325640281511753, -0.0028899969606730296, 1.502936292995515, -0.003188695233083918, 2.986982724108888E-4, 0.0, 7.005, 0.5156736675780458, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0016, 0.5460930393022057, 3.8197186342054886E-4, -5.501270748846097, 2.1031022565837265, 2.4157498342903025, -0.003024079104879226, 1.5030656896423034, -0.0033766230161081877, 3.5254391122896173E-4, 0.0, 7.005, 0.5500519120832489, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0017, 0.5796637940159474, 4.0584510488433315E-4, -5.29274720583287, 2.485233664735408, 2.4759581044991137, -0.003152891021487465, 1.5032127694028217, -0.0035630577486152858, 4.1016672712782063E-4, 0.0, 7.005, 0.5844301565884519, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0018, 0.6131199909080445, 4.297183463481176E-4, -5.082694967935535, 2.885001795615345, 2.5427199576614328, -0.0032767806920459388, 1.5033573221491852, -0.003748087361811589, 4.713066697656504E-4, 0.0, 7.005, 0.618808401093655, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0019, 0.647694962682275, 4.535915878119019E-4, -4.827913560623623, 2.587647028474003, 2.6572738483626495, -0.0033952180419116584, 1.5034629220245732, -0.003931790000723226, 5.365719588115679E-4, 0.0, 7.005, 0.6531866455988581, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.002, 0.6811875142222721, 4.7746482927568624E-4, -4.477122213927706, 3.0162960909084955, 2.866943505578604, -0.003506533084951753, 1.50359140150059, -0.004114235572503025, 6.077024875512718E-4, 0.0, 7.005, 0.687564890104061, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0021, 0.7142969872152206, 5.013380707394704E-4, -3.976875852957825, 3.2135022972429654, 3.219455484917944, -0.0036077948693311376, 1.503703515717343, -0.0042954869843524115, 6.876921150212739E-4, 0.0, 7.005, 0.721943134609264, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0022, 0.7470209392244677, 5.252113122032547E-4, -3.2759512166524836, 3.692206207608645, 3.7589636765562773, -0.0036948168822948657, 1.5038163893521068, -0.0044756011451519695, 7.807842628571038E-4, 0.0, 7.005, 0.756321379114467, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0023, 0.7788782411637515, 5.490845536670391E-4, -2.326850291502133, 4.420001904163891, 4.524980478453472, -0.003762234440124389, 1.5039225437396972, -0.004654629784629776, 8.923953445053867E-4, 0.0, 7.005, 0.79069962361967, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0024, 0.8090780420372122, 5.729577951308231E-4, -1.0844055606912129, 5.441970168866541, 5.554096486719118, -0.0038035814960524572, 1.5040187933129523, -0.004832620129818146, 0.0010290386337656887, 0.0, 7.005, 0.8250778681248729, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0025, 0.8365639814290415, 5.968310365946075E-4, 0.4962215095320852, 6.796627899200816, 6.882148404218697, -0.003811319368165998, 1.5041134499605153, -0.005009615468588517, 0.001198296100422519, 0.0, 7.005, 0.8594561126300759, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0026, 0.8608993331354673, 6.207042780583919E-4, 2.4564112981259196, 8.716380724309513, 8.54121436080004, -0.0037768632921381185, 1.504234207237984, -0.005185655622889315, 0.0014087923307511963, 0.0, 7.005, 0.8938343571352789, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0027, 0.8822435126634101, 6.445775195221761E-4, 4.815334107394853, 10.725500284851613, 10.54132290693451, -0.0036908436571968326, 1.5043611377532324, -0.005360777349080229, 0.0016699336918833962, 0.0, 7.005, 0.9282126016404819, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0028, 0.9009711588545097, 6.684507609859605E-4, 7.518850734187894, 12.807335359918294, 12.820902520834352, -0.003544160551546452, 1.5044873728726182, -0.005535014678884134, 0.0019908541273376823, 0.0, 7.005, 0.9625908461456849, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
0.0029, 0.9172803411474463, 6.923240024497446E-4, 10.33146053381843, 14.910619594202512, 15.142618493042391, -0.003330880134698252, 1.5046131589596554, -0.005708399211575585, 0.0023775190768773324, 0.0, 7.005, 0.9969690906508879, 4066.077022346345, 970.7043856481937, 5759.344002722824, 0.7059965545423299
