Number of particles: 108
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 47.20789507944623
Number of monomers: 2916666.666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
DryVolFrac increment: 1.0E-4
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0,	phi, 	mu/KT,		(PV/NkT)_total,		1+(PV/NkT)_virial,		 1+(PV/NkT)_pair/calculated,		(PV/NkT)_FR,      <F_total>/V,      EntropySolid,		Freference/V,           <F_FR>/V,     <alpha>,      zeta, 		newHertzianPotential, 		SpringConstant, 		lindemannParameter, 		kT/E
0.0012, 0.41225819360240346, 1.833096981880893, 3.243271089787588, 1.0, 3.224481909796077, 0.018789179991511182, -0.0021673662511616063, 1.5021999030059647, -0.0022341098058708594, 1.4306981788241875E-4, 7.0031307510288014, 0.0, 0.0, 0.018164563391497024, 0.5336940496815424, 0.005714345261352694
0.0013, 0.44650420357462184, 9.956048863203733, 1.7397605154336824, 1.0, 1.7291548908016696, 0.01060562463201278, -0.00203401258617572, 1.5020780257271176, -0.0022951480840726563, 1.5686215506827565E-4, 7.002563662551437, 0.0, 0.0, 0.023814479590951287, 0.4787090782327685, 0.005714324932688529
0.0014, 0.4808094375427551, 19.1603383286691, 0.19798924474202487, 1.0, 0.19307906754183507, 0.004910177200189802, -0.0016919999340886103, 1.5017444003219034, -0.0018819856265302195, 1.6770883839912053E-4, 7.002365102880665, 0.0, 0.0, 0.07803067572032643, 0.2710739318584126, 0.0057143014359146965
0.0015, 0.5151276911415954, 18.784210040374923, 2.463718071365617, 1.0, 2.4437170719671233, 0.02000099939849354, -0.0011191738192794824, 1.5011765348131278, -0.0014169034204762798, 1.810550042457245E-4, 7.002253353909469, 0.0, 0.0, 0.24061569168224856, 0.15795966608910775, 0.00571463756580598
0.0016, 0.5493568690063394, 14.425083828495206, 2.4136637524903524, 1.0, 2.3863496450553225, 0.027314107435029954, -7.951199700879862E-4, 1.5008659215367, -0.0011424368155219693, 1.9280448300819828E-4, 7.001775617283941, 0.0, 0.0, 0.4606854321856893, 0.11664035920837244, 0.005714339029070209
0.0017, 0.5835508561003899, 17.61349761728628, 4.114994959884158, 1.0, 4.051236660188202, 0.06375829969595645, -4.3042680053348995E-4, 1.500520400323931, -8.868149625607071E-4, 2.064597171860777E-4, 7.001216471193411, 0.0, 0.0, 0.7919898838318388, 0.09077527719670218, 0.00571448669387212
0.0018, 0.6176169100380976, 24.93712462346518, 7.492806644511806, 1.0, 7.3462161868374265, 0.14659045767437867, 4.5862593190543535E-5, 1.5000733004632787, -5.516235137869577E-4, 2.201380960686018E-4, 7.0002410082304545, 0.0, 0.0, 1.4520853695469196, 0.06832912416026701, 0.005714333934664052
0.0019, 0.6514341085799412, -103.03196533052963, -126.89057050100564, 1.0, -127.24703935006544, 0.3564688490597882, 7.602331945634411E-4, 1.4994117179177988, -1.2029747721525405E-4, 2.3791868442283876E-4, 6.998477160493828, 0.0, 0.0, 2.8805837209954825, 0.04939565057694403, 0.005714441664424956
0.002, 0.6847146678426904, -824.3427693324714, -845.9975835146118, 1.0, -847.7483724362071, 1.7507889215952541, -0.004873551380457431, 1.5051467045768612, 4.948535315261764E-4, 2.6220230192895434E-4, 6.995073631687245, 0.0, 0.0, 6.913917573173147, 0.032433388696897825, 0.005714285759378911
0.0021, 0.7161461903333018, -2878.317280429416, -2845.661488229637, 1.0, -2863.655500856201, 17.994012626563762, -0.038599234767834036, 1.5391420837820304, 0.0014504842296303411, 3.4773292797045824E-4, 6.986019588477369, 0.0, 0.0, 24.111107630123477, 0.017652610736259466, 0.005714300016750637
0.0022, 0.7395926564196968, -6094.330742894986, -5861.295823995761, 1.0, -5969.969649152553, 108.67382515679213, -0.14230307827060623, 1.6439039270726157, 0.002749913258912669, 0.0011544705403131073, 6.952997736625517, 0.0, 0.0, 116.59537668550234, 0.00815288511355328, 0.005714311270347016
0.0023, 0.7507532068872704, -2745.4556337746053, -2161.910833446056, 1.0, -2451.978951941713, 290.06811849565685, -0.329582093538426, 1.834231626269995, 0.0035105220464738455, 0.0056414777327940015, 6.88554720164609, 0.0, 1.9389750354499818E-4, 254.00887496890397, 0.005606122633351511, 0.00571431459424116
0.0024, 0.7580699943339444, 2746.3380097837253, 3218.412988429096, 1.0, 2718.613103238622, 499.79988519047424, -0.2733889288170225, 1.7834157897660312, 0.0038522766808063696, 0.015494766289010461, 6.811369228395061, 0.0, 7.620887523227433E-4, 317.099469687892, 0.005089210523284975, 0.005714292767117813
0.0025, 0.7644167265959327, 3634.3992647908294, 3964.890510830444, 1.0, 3260.279734529514, 704.61077630093, -0.1984541126409546, 1.7164057803948525, 0.004074035929536074, 0.030796394942325934, 6.73910806584362, 0.0, 0.001656034953771303, 339.68370776517, 0.00498448627758574, 0.005714445595793294
0.0026, 0.770221013791168, 4375.936277262543, 4535.11406180494, 1.0, 3629.05585725965, 906.0582045452904, -0.09985914636871923, 1.628339185650885, 0.004274733929704305, 0.051601164285629754, 6.669667644032919, 0.0, 0.0028668266360576023, 353.7817686040889, 0.0049484344167423444, 0.005714566405558508
0.0027, 0.7756830829124125, 5032.1862413494455, 5014.24490472478, 1.0, 3908.861718732864, 1105.3831859919158, 0.01048145411348951, 1.531078479909503, 0.00448415504192839, 0.07802680786669494, 6.603302602880661, 0.0, 0.004362712508118878, 370.71398167855983, 0.004895302482807469, 0.0057142905315795784
