#Minimum dry volume fraction: 0.01
#Maximum dry volume fraction: 0.04
#Dry volume fraction increment: 1.0E-4
#Initial configuration: FCC
#Number of particles: 32
#Dry volume fraction increment: 1.0E-4
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 14.964407707272963
#Number of monomers: 2916666.666666667
#Number of chains: 2916.666666666667
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#x-link fraction: 0.001
#x-link fraction increment: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 50
#Displacement tolerance: 0.0
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.002
#phi0,    phi,    <alpha>,    <alpha_tilde>,    zeta,    lindemannParameter
0.0206, 0.8760656591098811, 3.5375136458333336, 3.4905027447617183, 0.8874519731808183, 0.0
0.0207, 0.8796263205506377, 3.5395687152777784, 3.489588291311252, 0.8917599924681038, 0.0
0.0208, 0.8831276319958935, 3.541637309027779, 3.488606441219394, 0.8960680117553893, 0.0
0.0209, 0.8866301466139102, 3.5438534548611123, 3.487634780945533, 0.9003760310426748, 0.0
0.021, 0.8900206329235691, 3.545960052083333, 3.486517893310138, 0.9046840503299602, 0.0
0.0211, 0.8933836576650138, 3.548155434027777, 3.485378516679498, 0.9089920696172458, 0.0
0.0212, 0.8967335167510564, 3.5504743402777796, 3.4842365911634254, 0.9133000889045313, 0.0
0.0213, 0.8999899548492601, 3.5527308159722213, 3.4829813394354554, 0.9176081081918168, 0.0
0.0214, 0.9032177047864811, 3.555082309027778, 3.481704134058928, 0.9219161274791023, 0.0
0.0215, 0.9063645939202049, 3.5573974826388883, 3.480316168121294, 0.9262241467663879, 0.0
0.0216, 0.909478376016547, 3.559805017361111, 3.478911084063878, 0.9305321660536734, 0.0
0.0217, 0.9125430118535416, 3.5622639062500014, 3.477462247219835, 0.9348401853409589, 0.0
0.0218, 0.9155326648497966, 3.5647063541666673, 3.4759236561675557, 0.9391482046282444, 0.0
0.0219, 0.9184159591877631, 3.56705060763889, 3.474250889815692, 0.9434562239155299, 0.0
0.022, 0.9212659241732705, 3.569490954861111, 3.4725637287502984, 0.9477642432028154, 0.0
0.0221, 0.9240637643710495, 3.57198015625, 3.4708275180684547, 0.9520722624901009, 0.0
0.0222, 0.9267453601290139, 3.57433826388889, 3.4689620237499548, 0.9563802817773864, 0.0
0.0223, 0.9293449683713457, 3.576656180555555, 3.4669938818147474, 0.960688301064672, 0.0
0.0224, 0.9318919464492025, 3.5790193923611127, 3.4649986439344524, 0.9649963203519575, 0.0
0.0225, 0.9343308650865333, 3.5812606770833337, 3.4628686407981433, 0.969304339639243, 0.0
0.0226, 0.9366703395140524, 3.583397239583335, 3.4606312714776117, 0.9736123589265285, 0.0
0.0227, 0.9389252970335136, 3.5854694791666666, 3.4583096998472675, 0.9779203782138141, 0.0
0.0228, 0.9411280197348615, 3.5875805555555553, 3.4559340331404607, 0.9822283975010995, 0.0
0.0229, 0.9432085903587755, 3.5894932291666684, 3.4534481274687336, 0.986536416788385, 0.0
0.023, 0.9452455518840812, 3.5914681597222224, 3.450918399487912, 0.9908444360756705, 0.0
0.0231, 0.947078477603617, 3.592924618055557, 3.4481423792978823, 0.995152455362956, 0.0
0.0232, 0.9488840325786673, 3.594486302083334, 3.4453767781454587, 0.9994604746502416, 0.0
0.0233, 0.9505881454004776, 3.595872517361112, 3.442485742276639, 1.003768493937527, 0.0
0.0234, 0.952210139417893, 3.5971394618055546, 3.4395241596548862, 1.0080765132248126, 0.0
0.0235, 0.9537240873483027, 3.5981748263888904, 3.4364641974436028, 1.0123845325120981, 0.0
0.0236, 0.9551426510013594, 3.5990117534722237, 3.433293325982861, 1.0166925517993837, 0.0
0.0237, 0.9564735315313954, 3.5996610937500004, 3.430052018591678, 1.0210005710866692, 0.0
0.0238, 0.9577550794947508, 3.600282378472223, 3.426771867995843, 1.0253085903739547, 0.0
0.0239, 0.9588944690479458, 3.6004441493055555, 3.4233053872026944, 1.0296166096612402, 0.0
0.024, 0.9600038934123769, 3.6006351909722203, 3.4198439747825544, 1.0339246289485258, 0.0
0.0241, 0.9610598405355291, 3.600731371527778, 3.4163967182893287, 1.038232648235811, 0.0
0.0242, 0.9620113235870507, 3.6004960590277775, 3.412817766801293, 1.0425406675230966, 0.0
0.0243, 0.9628726062951775, 3.5999387673611123, 3.4091222793722054, 1.0468486868103821, 0.0
0.0244, 0.963657157513585, 3.5991201388888885, 3.405354030300511, 1.0511567060976676, 0.0
0.0245, 0.9644655652560472, 3.598558715277778, 3.401706941421836, 1.0554647253849532, 0.0
0.0246, 0.9651860534733274, 3.597670190972222, 3.397900895385129, 1.0597727446722387, 0.0
0.0247, 0.9658459047201413, 3.5965635590277785, 3.3941010905415974, 1.0640807639595242, 0.0
0.0248, 0.9664841937574858, 3.5954394270833308, 3.39027907412914, 1.0683887832468097, 0.0
0.0249, 0.9670383836201306, 3.5939350694444454, 3.3863512049865383, 1.0726968025340953, 0.0
0.025, 0.9675840343872883, 3.5924956770833347, 3.382488600065932, 1.0770048218213808, 0.0
0.0251, 0.9680876817243194, 3.5908772743055533, 3.378576207452229, 1.0813128411086663, 0.0
0.0252, 0.9685245750357814, 3.5889426388888883, 3.37462672105212, 1.0856208603959518, 0.0
0.0253, 0.9689808920790478, 3.5872222916666665, 3.37066544885063, 1.0899288796832374, 0.0
0.0254, 0.9694183142376874, 3.585469791666667, 3.3667594908980574, 1.094236898970523, 0.0
0.0255, 0.9697848606094503, 3.583322986111113, 3.362745893656214, 1.0985449182578084, 0.0
0.0256, 0.9700846436970717, 3.580762847222222, 3.358748082777528, 1.102852937545094, 0.0
0.0257, 0.9704600843582142, 3.5788362152777804, 3.3548090373507904, 1.1071609568323795, 0.0
0.0258, 0.9707606768630965, 3.5764388888888883, 3.3508223981557173, 1.111468976119665, 0.0
0.0259, 0.9710690480192833, 3.5741423958333325, 3.3468473343126557, 1.1157769954069503, 0.0
0.026, 0.9713276392241388, 3.5715655034722213, 3.342837030404915, 1.1200850146942358, 0.0
