Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 20.267689261862134
Number of monomers: 2916666.666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 0.001
DryVolFrac increment: 1.0E-4
MC steps: 20000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.0
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0,	mu/KT,		(PV/NkT)_total,		1+(PV/NkT)_virial,		 1+(PV/NkT)_pair/calculated,		(PV/NkT)_FR,      <F_total>/V,      EntropySolid,		Freference/V,           <F_FR>/V,     <alpha>,      zeta, 		newHertzianPotential, 		SpringConstant, 		lindemannParameter
0.0147, -1536.751520186816, -1240.1904305310204, 13.648360669521509, -1240.1904305310204, 0.0, -1.064483611619556, 2.566004262480364, 7.112341312967278E-4, 0.0, 3.505, 0.6332788352309735, 0.0, 4.561051139569307, 0.07763979879333065
0.0148, -1524.487701026415, -1224.4614110816788, 14.020386698224229, -1224.4614110816788, 0.0, -1.1014165012864259, 2.6029414779904236, 6.078569568491508E-4, 0.0, 3.505, 0.637586854518259, 0.0, 4.465271804641152, 0.07864559135428294
0.0149, -1531.007176300173, -1231.022654232191, 14.00850646441906, -1231.022654232191, 0.0, -1.137272537609902, 2.6388161073619583, 0.0012782550579701888, 0.0, 3.505, 0.6418948738055444, 0.0, 5.078867719319165, 0.07390770768814713
0.015, -1561.9345712781778, -1250.2381067566444, 14.485005431525842, -1250.2381067566444, 0.0, -1.174516709291627, 2.676136977679108, 0.001567212070803107, 0.0, 3.505, 0.64620289309283, 0.0, 5.359259705546666, 0.07210894007493712
0.0151, -1583.5825513928723, -1264.158353175677, 14.54782918381377, -1264.158353175677, 0.0, -1.2118494199514147, 2.713464206591444, 0.002076964087608276, 0.0, 3.505, 0.6505109123801155, 0.0, 5.894387839088453, 0.0689102864938839
0.0152, -1596.200795914941, -1265.1536217134383, 15.447049097326131, -1265.1536217134383, 0.0, -1.2501272065461024, 2.751877756003277, 0.0023943251968080526, 0.0, 3.505, 0.654818931667401, 0.0, 6.242846526116311, 0.06710696956544603
0.0153, -1598.2367425562375, -1256.7151933177443, 15.904983365434788, -1256.7151933177443, 0.0, -1.2880623940025389, 2.789867124390364, 0.0027511723066778893, 0.0, 3.505, 0.6591269509546865, 0.0, 6.65627150906585, 0.06513174639315275
0.0154, -1601.6613416065427, -1255.7835255732653, 16.812314979374392, -1255.7835255732653, 0.0, -1.3264373898887767, 2.8283781236081857, 0.002961252328450211, 0.0, 3.505, 0.6634349702419721, 0.0, 6.899002558973503, 0.06411478364443936
0.0155, -1609.4248143915593, -1259.5590546829744, 16.670521114968324, -1259.5590546829744, 0.0, -1.3645360899053023, 2.866476934332473, 0.0035016404998129327, 0.0, 3.505, 0.6677429895292576, 0.0, 7.60009010578382, 0.06121797446878566
0.0156, -1631.0453166218924, -1273.2291647712657, 17.377145000261038, -1273.2291647712657, 0.0, -1.4032817643123285, 2.905318402278023, 0.003908492552746193, 0.0, 3.505, 0.6720510088165431, 0.0, 8.158224116945952, 0.05921360160366699
