Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 20.267689261862134
Number of monomers: 2916666.666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 0.001
DryVolFrac increment: 1.0E-4
MC steps: 20000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0,	mu/KT,		(PV/NkT)_total,		1+(PV/NkT)_virial,		 1+(PV/NkT)_pair/calculated,		(PV/NkT)_FR,      <F_total>/V,      EntropySolid,		Freference/V,           <F_FR>/V,     <alpha>,      zeta, 		newHertzianPotential, 		SpringConstant, 		lindemannParameter
0.0148, -1934.5253902062937, -1628.3828247877477, 13.308858106341122, -1629.5072090221954, 1.1243842344477026, -1.1245132164800737, 2.6259549179593473, 0.0012395716393338698, 0.001866077835979864, 3.5053953124999997, 0.637586854518259, 0.0, 5.049906262544972, 0.07395314942454305
0.0149, -1930.7915297628397, -1610.8691938143065, 14.218844693529679, -1610.0741113642118, -0.7950824500947752, -1.1710157870004128, 2.6726240730332647, 0.0014144427162503042, 0.00189471657401115, 3.5056365624999994, 0.6418948738055444, 0.0, 5.21446089696198, 0.07294045628697124
0.015, -1948.2940846107406, -1627.6962106602086, 14.246937576126712, -1625.897668834734, -1.7985418254745862, -1.2167017212925892, 2.7182696164661087, 0.0017017238075060148, 0.0018535478825854534, 3.5056328125000005, 0.64620289309283, 0.0, 5.499600725656037, 0.0711829419539092
0.0151, -2023.8687999144502, -1687.8115807767272, 13.952303168315552, -1688.2051497339846, 0.393568957257368, -1.2640399772491624, 2.765575519056674, 0.002352401069057593, 0.0018335564992144158, 3.5054875000000005, 0.6505109123801155, 0.0, 6.21261522360563, 0.0671221998140494
0.0152, -2056.7152444361886, -1705.8165491955046, 15.101709161536071, -1706.6227570157998, 0.8062078202952174, -1.3133343383953433, 2.8150136366097374, 0.002429582515607897, 0.0018966249326298496, 3.5056625, 0.654818931667401, 0.0, 6.284728459980255, 0.06688299268149119
0.0153, -2060.959372238758, -1708.779014789113, 15.782101660744331, -1709.1293563547451, 0.3503415656320995, -1.362240896554505, 2.864022274550593, 0.002910905677323388, 0.0018970056783610275, 3.505833125000001, 0.6591269509546865, 0.0, 6.859634657108863, 0.06415902336950394
0.0154, -2105.3108784507967, -1737.9511774636005, 15.43571903289605, -1738.2193943436016, 0.26821688000099797, -1.4117378998763537, 2.9134614604566282, 0.003459330689015095, 0.001938149970059977, 3.5056799999999995, 0.6634349702419721, 0.0, 7.573144163602334, 0.06119461713976139
0.0155, -2107.9694799300314, -1722.5065922531576, 16.241443746300938, -1724.244276429212, 1.7376841760544728, -1.4627620864696804, 2.9646097617252085, 0.0037499567983985548, 0.0019349828698748287, 3.5056868750000003, 0.6677429895292576, 0.0, 7.9592968441928775, 0.059820629033907884
0.0156, -2073.3117814218413, -1679.1316478657134, 17.445402970872127, -1680.4037269179341, 1.2720790522208412, -1.5123860286616686, 3.0144325375572762, 0.0039775695455086454, 0.0020460857988070786, 3.5057162500000003, 0.6720510088165431, 0.0, 8.26302495490335, 0.05883689709386455
0.0157, -2058.932831614771, -1666.0238333021923, 18.427520151668617, -1663.2448286498943, -2.779004652298033, -1.5617554320448652, 3.0639381324084756, 0.004369800732548325, 0.002021952039839684, 3.5058412499999996, 0.6763590281038286, 0.0, 8.837356011772645, 0.057014213260000654
