Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 20.267689261862134
Number of monomers: 2916666.666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 0.001
DryVolFrac increment: 1.0E-4
MC steps: 20000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0,	mu/KT,		(PV/NkT)_total,		1+(PV/NkT)_virial,		 1+(PV/NkT)_pair/calculated,		(PV/NkT)_FR,      <F_total>/V,      EntropySolid,		Freference/V,           <F_FR>/V,     <alpha>,      zeta, 		newHertzianPotential, 		SpringConstant, 		lindemannParameter
0.0121, -1318.1109059256435, -1342.4599794197516, 8.389506995252678, -1342.2325812771196, -0.2273981426320057, -0.048706309199309586, 1.5494374152795085, -0.006290891730246127, 0.0014484376777664412, 3.5055121875000004, 0.5212703337615502, 0.0, 0.890098306622814, 0.16471022603601204
0.0122, -1513.8681636558103, -1526.2778979738314, 8.470907476454347, -1526.9812636067445, 0.7033656329131147, -0.08157096461781152, 1.5823271513416701, -0.006255146029239638, 0.0015053077046325023, 3.5054781250000007, 0.5255783530488356, 0.0, 0.9085820962160569, 0.16347409810673996
0.0123, -1671.5175420002088, -1676.3123737919207, 7.112905609511401, -1676.380349922813, 0.06797613089234189, -0.12098818962989137, 1.6215978827083657, -0.004463685011862716, 0.0015066980884359444, 3.5056125000000007, 0.5298863723361211, 0.0, 1.3990791942888428, 0.13209660271975895
0.0124, -1807.3688421722743, -1691.927053367566, 7.417660556948638, -1691.0467139541684, -0.8803394133977368, -0.16138004840005593, 1.662020114287302, -0.004131502282793066, 0.0015330524817151632, 3.5052878125, 0.5341943916234067, 0.0, 1.5239390560546553, 0.12691156194136632
0.0125, -1547.5909369090475, -1465.7304109684783, 10.058641198762336, -1466.103116443461, 0.3727054749827954, -0.20728369519648931, 1.708238723588846, -0.0074393575372956305, 0.0014893916305945734, 3.5054746875000014, 0.5385024109106922, 0.0, 0.7160460474240716, 0.18564244896675888
0.0126, -1315.694257748883, -1289.5992805335443, 8.518402097644119, -1290.4496821568043, 0.8504016232600355, -0.23527207264804367, 1.7360346585010502, -0.004842545084509114, 0.0015746781234029538, 3.5054956250000004, 0.5428104301979777, 0.0, 1.3145944982743727, 0.13737426136938727
0.0127, -1447.7639724784815, -1377.5549920176115, 9.010689952346084, -1376.819082145855, -0.7359098717566194, -0.2701034686119964, 1.7709352586732565, -0.005027689372775516, 0.0015549902080288012, 3.5054962499999993, 0.5471184494852632, 0.0, 1.2713230524324606, 0.1400611559980574
0.0128, -1485.1055795984762, -1414.4421175013788, 8.5148690087996, -1414.5713711764547, 0.12925367507589283, -0.3043977104431364, 1.8051756279974338, -0.0040203552511433585, 0.0015640290500470043, 3.505545, 0.5514264687725488, 0.0, 1.6090763172231461, 0.12482246715123783
0.0129, -1634.8829474292486, -1522.8419111326891, 9.03717675940259, -1523.6209637741931, 0.7790526415039604, -0.34101203681393194, 1.8418558632957998, -0.0037082249845226045, 0.0015855995703261223, 3.5054143750000004, 0.5557344880598343, 0.0, 1.7371738117948405, 0.12044423764160196
0.013, -1619.513384038589, -1482.265927667315, 9.404112113731163, -1481.7831640689308, -0.4827635983843501, -0.3824576211811401, 1.8833321718184064, -0.0041404042153926875, 0.001625809012769074, 3.505530625, 0.5600425073471198, 0.0, 1.5882559758325152, 0.12628893346469838
