Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 20.267689261862134
Number of monomers: 2916666.666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 0.001
DryVolFrac increment: 1.0E-4
MC steps: 20000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.0
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0,	mu/KT,		(PV/NkT)_total,		1+(PV/NkT)_virial,		 1+(PV/NkT)_pair/calculated,		(PV/NkT)_FR,      <F_total>/V,      EntropySolid,		Freference/V,           <F_FR>/V,     <alpha>,      zeta, 		newHertzianPotential, 		SpringConstant, 		lindemannParameter
0.0121, 5.980860652797028, -3.6598734418418997, 1.0, -3.6598734418418997, 0.0, -0.0069198605690397545, 1.5070575884927728, -0.004032988112152507, 0.0, 3.505, 0.52127007850534, 0.0, 1.524218373890514, 0.12586818051224938
0.0122, 14.055737516687929, -7.311952625968997, 1.0, -7.311952625968997, 0.0, -0.006494052226738238, 1.506658638523342, -0.0036462498314487044, 0.0, 3.505, 0.52557809568307, 0.0, 1.6829670201320706, 0.12011389066141102
0.0123, 11.848035606833903, -0.15809341222285303, 1.0, -0.15809341222285303, 0.0, -0.006248748537664829, 1.5063874392649694, -0.0029660707743858813, 0.0, 3.505, 0.5298861128608001, 0.0, 1.9873314869687944, 0.1108351825422958
0.0124, 11.56635920518107, 11.141450082214973, 1.0, 11.141450082214973, 0.0, -0.005928350196911318, 1.5060916876303814, -0.0030196225230144673, 0.0, 3.505, 0.5341941300385301, 0.0, 1.9734344282824563, 0.1115253612269824
0.0125, 6.323857532920648, -6.2444784508633004, 1.0, -6.2444784508633004, 0.0, -0.005696495565340525, 1.5058831260323347, -0.002898867895718205, 0.0, 3.505, 0.5385021472162602, 0.0, 2.040235929362058, 0.10997844355165555
0.0126, 12.124895563439738, -1.4254763400668273, 1.0, -1.4254763400668273, 0.0, -0.005626408241179346, 1.5057813522002852, -0.002374766640822824, 0.0, 3.505, 0.5428101643939902, 0.0, 2.311976411867922, 0.10358803052678041
0.0127, 16.808105516646187, 8.8921056800847, 1.0, 8.8921056800847, 0.0, -0.005117574446322197, 1.5053591765732683, -0.002200271936229406, 0.0, 3.505, 0.5471181815717203, 0.0, 2.4152841755212147, 0.10161587226945837
0.0128, 9.914643481194018, 0.19224048747126943, 1.0, 0.19224048747126943, 0.0, -0.004823880318084027, 1.5050432048314766, -0.0019508637179593206, 0.0, 3.505, 0.5514261987494504, 0.0, 2.564382227959544, 0.09887573035886496
0.0129, 16.158635539652057, 12.63287188085939, 1.0, 12.63287188085939, 0.0, -0.004644185090614437, 1.5048224669338977, -0.0016911705032977324, 0.0, 3.505, 0.5557342159271804, 0.0, 2.7264121785580264, 0.09614172440494366
0.013, 13.873645061729817, 3.0176540105265808, 1.0, 3.0176540105265808, 0.0, -0.004052362302157227, 1.504241119052346, -0.001736737731721751, 0.0, 3.505, 0.5600422331049105, 0.0, 2.7064109619899965, 0.09674503201408521
0.0131, 7.43772171544594, -7.43450327155913, 1.0, -7.43450327155913, 0.0, -0.003981767333531408, 1.5042044933086838, -0.0011372101185183046, 0.0, 3.505, 0.5643502502826405, 0.0, 3.0966541604022635, 0.09067519670310839
0.0132, 16.772772297599808, 5.3482783181144296, 1.0, 5.3482783181144296, 0.0, -0.0036972372492506808, 1.503925098326399, -9.832129408570733E-4, 0.0, 3.505, 0.5686582674603706, 0.0, 3.208117286574308, 0.08931216534919795
0.0133, 23.944708292951727, 9.25583339674133, 1.0, 9.25583339674133, 0.0, -0.003180926447376063, 1.5033910306888034, -5.506091313404889E-4, 0.0, 3.505, 0.5729662846381006, 0.0, 3.5285879806131146, 0.08537443296833248
0.0134, 18.702992394587515, 6.6654935815949825, 1.0, 6.6654935815949825, 0.0, -0.0025539616435356505, 1.5027911703692005, -2.4231718254981368E-4, 0.0, 3.505, 0.5772743018158307, 0.0, 3.773289042771417, 0.08276613137716825
0.0135, 11.433728079375442, -3.620291569299734, 1.0, -3.620291569299734, 0.0, -0.0022879243403134447, 1.5025637948449602, 5.864125635880326E-5, 0.0, 3.505, 0.5815823189935607, 0.0, 4.0246417346624614, 0.08033881164269012
0.0136, 9.460934331017821, -6.427784315948038, 1.0, -6.427784315948038, 0.0, -0.002008041340995289, 1.5022770848706561, 5.11223244362453E-4, 0.0, 3.505, 0.5858903361712908, 0.0, 4.428729757805254, 0.0767746431372416
0.0137, 21.4586025899052, 8.007061055029517, 1.0, 8.007061055029517, 0.0, -0.0018361980007986546, 1.5020901287236001, 8.543196985853019E-4, 0.0, 3.505, 0.5901983533490209, 0.0, 4.755752971296235, 0.07426912470269152
0.0138, 21.61596901830389, 8.671686766107976, 1.0, 8.671686766107976, 0.0, -9.834685387869009E-4, 1.5012765157335273, 0.0011927646732548158, 0.0, 3.505, 0.5945063705267509, 0.0, 5.0966935768566906, 0.07191616620022061
0.0139, 11.802402729792759, -3.9487356828504807, 1.0, -3.9487356828504807, 0.0, -8.04111505103356E-4, 1.501064397898452, 0.001503903261918124, 0.0, 3.505, 0.598814387704481, 0.0, 5.42581869076123, 0.06986881678064037
0.014, 22.97402881348576, 4.530370705200937, 1.0, 4.530370705200937, 0.0, -4.199453183445618E-4, 1.5006920116971052, 0.001978034980132511, 0.0, 3.505, 0.603122404882211, 0.0, 5.967994308761898, 0.0667789478604755
