#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 51.17755447140035
#Number of monomers: 2916666.666666667
#Number of chains: 291.6666666666669
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 1.0E-4
#x-link fraction increment: 1.75E-6
#Reservoir swelling ratio: 5.5154305577278135
#Mean swelling ratio: 5.516159895833333
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.16777925547269204
#Actual volume fraction: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 0.07728199757668433
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.0022, 0.7303164621161587, 6.985913541666666, 0.7311579643611926, 0.13334798551909002, 3.175E-5, 0.005399910134073065
0.0022, 0.7074040279205472, 6.906188680555559, 0.7081213401853598, 0.14828769709293832, 3.35E-5, 0.005117320277194226
0.0023, 0.7174044181031995, 6.834042812499997, 0.7181539448951542, 0.13178590440104895, 3.525E-5, 0.004863518225592724
0.0023, 0.6970359819155157, 6.764649201388886, 0.69769203006089, 0.14303838725435297, 3.7000000000000005E-5, 0.0046333504605205866
0.0024, 0.7074891608360759, 6.701888715277782, 0.7082323319483124, 0.13510488160505568, 3.875000000000001E-5, 0.0044241029248659235
0.0024, 0.6891932695733336, 6.6382123263888895, 0.6898176788180076, 0.14191497206224404, 4.050000000000001E-5, 0.004233049638701948
0.0025, 0.700010630101377, 6.584481111111106, 0.7006589077655382, 0.1405594109567614, 4.225000000000001E-5, 0.004057785380305198
0.0025, 0.6833437280775095, 6.525326631944449, 0.6839066451246598, 0.13633153386410413, 4.400000000000001E-5, 0.0038961878606694695
0.0026, 0.6943326231552904, 6.476651631944449, 0.6949138906343091, 0.13524870302105063, 4.5750000000000014E-5, 0.003747219847849245
0.0026, 0.6789361885546662, 6.4254380902777815, 0.679534571246403, 0.14419527228244505, 4.7500000000000016E-5, 0.0036091374059251447
0.0027, 0.6899506265877314, 6.379626874999998, 0.6906150513028853, 0.13542259188330635, 4.925000000000002E-5, 0.0034808495636559655
0.0027, 0.6758277974748923, 6.3328498263888955, 0.6763905902336459, 0.14214678408436202, 5.100000000000002E-5, 0.0033614028120762234
0.0028, 0.6869446637232902, 6.289147812500002, 0.687478559311749, 0.12353984410618936, 5.275000000000002E-5, 0.003249853895608831
0.0028, 0.6736683542211526, 6.2475111111111135, 0.6742380161102653, 0.13668701057390356, 5.4500000000000024E-5, 0.003145479318768066
0.0028, 0.6612184880681993, 6.207190243055556, 0.6616589726456747, 0.1482130613947497, 5.6250000000000026E-5, 0.0030476999918738383
0.0029, 0.6723899622211496, 6.167998506944442, 0.6728946218994999, 0.12876922686492093, 5.800000000000003E-5, 0.0029556780239210615
0.0029, 0.66060896778617, 6.130722673611109, 0.6610823883341519, 0.1396255720663729, 5.975000000000003E-5, 0.002869145782155381
0.0029, 0.6494257360622732, 6.094597499999997, 0.6498111856787351, 0.14534838622726998, 6.150000000000003E-5, 0.002787528503287152
0.003, 0.6605220138723265, 6.0614999652777755, 0.6610781076571188, 0.14309824948459318, 6.325000000000003E-5, 0.0027105241058873984
0.003, 0.6499149581119433, 6.027210451388886, 0.6504188184042513, 0.14758974203231123, 6.500000000000003E-5, 0.0026373632236381672
0.003, 0.6397532127271505, 5.993536319444446, 0.6402101843983531, 0.14883219231687653, 6.675000000000004E-5, 0.002568247853057806
0.0031, 0.6510091318185686, 5.963012361111108, 0.6514338763065775, 0.13872313738032677, 6.850000000000004E-5, 0.0025026081126011297
0.0031, 0.6412965844864649, 5.932515277777777, 0.6417217559712332, 0.14582002035813124, 7.025000000000004E-5, 0.002440378567717159
0.0032, 0.652413851928885, 5.904077430555553, 0.6527893029555731, 0.13950168749661, 7.200000000000004E-5, 0.002380954833887486
0.0032, 0.6431193451981684, 5.875570937499994, 0.6435229655170555, 0.14975123788724548, 7.375000000000004E-5, 0.0023245086559144173
0.0033, 0.65400657108043, 5.84804892361111, 0.654433516049402, 0.13569930860291465, 7.550000000000005E-5, 0.0022705864637817172
0.0033, 0.6451780429205871, 5.820214166666669, 0.645568121888678, 0.13641226150871627, 7.725000000000005E-5, 0.0022191477414433207
0.0034, 0.655914355819012, 5.79487947916667, 0.6563212022788062, 0.12936705879686178, 7.900000000000005E-5, 0.0021700581203205256
0.0033, 0.6284587367259018, 5.768112361111113, 0.6287656659195096, 0.14764821238066245, 8.075000000000005E-5, 0.002123054560010993
0.0034, 0.6392496682187856, 5.744196284722222, 0.6396061592355585, 0.14253329099980352, 8.250000000000005E-5, 0.002078168250390682
0.0035, 0.6498732026670784, 5.720314965277779, 0.6502460047082955, 0.13320771971159637, 8.425000000000006E-5, 0.002034760666583025
0.0035, 0.6420733027314492, 5.69638125, 0.6423406915144074, 0.13823413799926465, 8.600000000000006E-5, 0.0019934307308373906
0.0035, 0.6343212184770047, 5.67260302083333, 0.6346880978844139, 0.14099871217126694, 8.775000000000006E-5, 0.0019536309170965836
0.0036, 0.6448116041446637, 5.651013888888888, 0.645199002845153, 0.1348557433013851, 8.950000000000006E-5, 0.001915404874357915
0.0036, 0.6374425844069775, 5.628739895833338, 0.6378093917973028, 0.13917137729027634, 9.125000000000006E-5, 0.0018786826812452007
