Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 31.97556621807948
Number of monomers: 2916666.666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
DryVolFrac increment: 1.0E-4
MC steps: 20000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0,	phi, 	mu/KT,		(PV/NkT)_total,		1+(PV/NkT)_virial,		 1+(PV/NkT)_pair/calculated,		(PV/NkT)_FR,      <F_total>/V,      EntropySolid,		Freference/V,           <F_FR>/V,     <alpha>,      zeta, 		newHertzianPotential, 		SpringConstant, 		lindemannParameter, 		softness
0.0021, 0.7209544715826101-512.6092666055728, -497.0615697852791, 8.47641186444368, -502.4368811510636, 5.375311365784442, -0.015849041506641782, 1.516384796787592, -0.0016650017331042621, 0.0018016949178447895, 7.067778124999993, 0.7219431346092638, 0.0, 0.420812312436632, 0.1336205657649202, Infinity
0.0022, 0.755336983445624-546.7901958493728, -503.37402102230396, 10.361246909446393, -522.810154954689, 19.436133932384994, -0.027796788710082464, 1.5285296007270386, -0.001755507392225557, 0.0027579616098891715, 7.078569375000002, 0.7563213791144668, 0.0, 0.4142565086882142, 0.13677833636073702, Infinity
0.0023, 0.7892988482199066-741.1778093671427, -677.2778256560903, 11.17675248391416, -716.0376821862088, 38.75985653011851, -0.041956350257725754, 1.5427324387441228, -0.0013705821725509687, 0.002980425737542544, 7.093273749999994, 0.7906996236196698, 0.0, 0.7409757943635819, 0.10379705429739486, Infinity
0.0024, 0.8232339913317542-728.2239681896102, -628.7726415924334, 13.844058315960016, -707.5939499541269, 78.82130836169344, -0.06318542233132345, 1.5642606728761963, -0.001277309648759432, 0.004867775893417966, 7.109762187499997, 0.8250778681248728, 0.0, 0.8894955398031831, 0.09608957820670001, Infinity
0.0025, 0.8569155382993356-539.0346140827035, -422.32308869624944, 16.59350710542646, -560.59407611178, 138.2709874155306, -0.07672648352233724, 1.5780828283918602, -9.600238498334636E-4, 0.007149513982680923, 7.131988437500002, 0.8594561126300758, 0.0, 1.3623783842513695, 0.07870619027887225, Infinity
0.0026, 0.8897207989126369-331.3820202072826, -196.9113157977846, 20.88138561105626, -501.2010731851921, 304.2897573874075, -0.08892242932999178, 1.590818498658381, -7.885577292739343E-4, 0.012041690352046126, 7.176739374999994, 0.8938343571352788, 0.0, 1.7178391799630381, 0.0710140515798535, Infinity
0.0027, 0.920881291781358194.20280827614557, 230.9378783235349, 26.692797192715048, -391.3233085057131, 622.261186829248, -0.09254880949266746, 1.595329469640169, -6.009984575090798E-4, 0.022604563562047087, 7.237799687500005, 0.9282126016404818, 0.0, 2.165996189244492, 0.06404277931800079, Infinity
0.0028, 0.9491967067694883-113.41713523718754, 10.658960359448201, 34.05422974957283, -947.7276602473016, 958.3866206067498, -0.08442457655290578, 1.5886628656539288, -5.062274513242288E-4, 0.043426885601184594, 7.330732812499997, 0.9625908461456847, 0.0, 2.441423415605826, 0.061057949892200675, Infinity
0.0029, 0.9673573858170832-4685.55708127484, -4537.038666183722, 41.44029981350634, -5249.844264050307, 712.8055978665857, -0.09796407880396357, 1.6041135240679962, -5.310278446631108E-4, 0.07146607438094205, 7.422855312500001, 0.9969690906508877, 0.0, 2.4233382905710723, 0.062006431400277534, Infinity
0.003, 0.9736087505435966-12332.361190928825, -11781.992467134793, 45.699853266200634, -10198.172728423076, -1583.8197387117164, -0.30814344774014313, 1.8158822499686698, -8.779386660881766E-4, 0.0823895406952894, 7.455719375000001, 1.0313473351560907, 0.0, 1.765926974091211, 0.07346240496268622, Infinity
0.0031, 0.5927535166228469-8551.894985592175, -7508.812533374063, 4.325904024492494, -5796.0573113687415, -1712.7552220053212, -0.6867909518632562, 2.1871724995098596, -0.006324831447558702, 0.0013368883125495386, 7.029859062499998, 1.0657255796612937, 0.0, 0.011450303137597444, 0.9223374289111809, Infinity
0.0032, 0.6280235057036615-1226.8784461045047, -283.3009517442741, 3.0225462532727754, -273.86836145715296, -9.432590287121128, -0.7164663556680795, 2.21668981876277, -0.006780417136147427, 6.977535875825234E-4, 7.022785312500002, 1.1001038241664967, 0.0, 0.009122331431484054, 1.0443389994565766, Infinity
0.0033, 0.6453088343648672-1223.3211347998877, -273.38583507690237, 3.3074350368361647, -273.5588919104788, 0.17305683357640478, -0.7453700826443869, 2.2456505057237792, -0.007021967014621601, 9.301249006666679E-4, 7.026809062500004, 1.1344820686716997, 0.0, 0.008883125899374383, 1.0692177629674853, Infinity
0.0034, 0.661646814270729-1236.0468699087453, -281.66787827210123, 2.985309034687319, -278.8368853924597, -2.8309928796415647, -0.7748756373457362, 2.2751055993548075, -0.00738811606243745, 7.623876488333885E-4, 7.0230196875, 1.1688603131769026, 0.0, 0.007795035693558593, 1.1528204682560181, Infinity
0.0035, 0.6320914976481614-1241.9117348449963, -281.5414383228162, 3.090028691282138, -288.79538572099125, 7.253947398175074, -0.8043869734161594, 2.304635574920258, -0.0074438824638603405, 8.398012797551107E-4, 7.025733437500004, 1.2032385576821056, 0.0, 0.008898663668202323, 1.0894435005846053, Infinity
0.0036, 0.5975864400957396-1288.0648213481884, -314.91286182570724, 4.005238417103949, -314.2914018439854, -0.6214599817218465, -0.8341725547910599, 2.3345545615456507, -0.007702814832203465, 0.0011567267689952703, 7.026780937499999, 1.2376168021873086, 0.0, 0.008569948910371751, 1.1206142591185457, Infinity
