phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.3999999999999996E-4, 0.0354943443133702, 3.342253804929801E-5, 0.9936778900118391, 1.1279610007107579E-6, -19.48096912969247, -11.468643036680646, 6.328845967078191
1.467334669338677E-4, 0.037201450477368586, 3.503003486930433E-5, 0.9919706532181555, 1.1704328046230707E-6, -18.68026371879735, -10.16017360036596, 6.328864923014756
1.5346693386773545E-4, 0.03890855664136696, 3.663753168931065E-5, 0.9903916797849149, 1.2096749018276308E-6, -17.918080519792472, -8.969064892580516, 6.328883878951321
1.6020040080160316E-4, 0.04061566280536534, 3.824502850931696E-5, 0.9889585474655206, 1.2458226293398934E-6, -17.19310145467389, -7.882466390624176, 6.328902834887885
1.669338677354709E-4, 0.042322768969363725, 3.985252532932328E-5, 0.9876868681459179, 1.2790550179853568E-6, -16.504039902404955, -6.889472255750573, 6.32892179082445
1.7366733466933862E-4, 0.0440298751333621, 4.14600221493296E-5, 0.9865904147590508, 1.3095906863062878E-6, -15.849640190275178, -5.980748714523163, 6.328940746761015
1.8040080160320636E-4, 0.045736981297360486, 4.3067518969335916E-5, 0.9856812424866401, 1.3376839818829371E-6, -15.22867709032419, -5.148244798248772, 6.3289597026975795
1.871342685370741E-4, 0.047444087461358864, 4.4675015789342234E-5, 0.9849698044314033, 1.3636213593455492E-6, -14.639955320807024, -4.38496544582107, 6.328978658634144
1.9386773547094184E-4, 0.04915119362535725, 4.628251260934855E-5, 0.9844650619387115, 1.3877179846891268E-6, -14.082309052677262, -3.6847918088412035, 6.328997614570709
2.0060120240480956E-4, 0.050858299789355625, 4.7890009429354864E-5, 0.9841745897426045, 1.4103145558312187E-6, -13.554601421064092, -3.0423376691177966, 6.329016570507274
2.073346693386773E-4, 0.052565405953354, 4.949750624936118E-5, 0.9841046761070773, 1.4317743296738496E-6, -13.0557240417198, -2.4528337599161616, 6.329035526443838
2.1406813627254502E-4, 0.05427251211735239, 5.11050030693675E-5, 0.9842604181296155, 1.4524803462443645E-6, -12.584596532413936, -1.9120338479267482, 6.3290544823804025
2.2080160320641276E-4, 0.05597961828135077, 5.271249988937382E-5, 0.9846458123700593, 1.472832840796574E-6, -12.14016603925044, -1.4161379315983758, 6.329073438316968
2.2753507014028047E-4, 0.05768672444534914, 5.431999670938013E-5, 0.9852638409640637, 1.4932468350529863E-6, -11.72140676788412, -0.9617290110035951, 6.329092394253532
2.3426853707414822E-4, 0.059393830609347525, 5.592749352938645E-5, 0.9861165533766559, 1.514149899061734E-6, -11.3273195196127, -0.5457206994980044, 6.329111350190097
2.4100200400801596E-4, 0.06110093677334591, 5.7534990349392766E-5, 0.9872051439476833, 1.5359800754275158E-6, -10.956931232320834, -0.1653135575701061, 6.329130306126662
2.477354709418837E-4, 0.0628080429373443, 5.9142487169399084E-5, 0.9885300253773129, 1.5591839579549123E-6, -10.60929452625236, 0.18204150983860903, 6.329149262063226
2.5446893787575144E-4, 0.06451514910134268, 6.07499839894054E-5, 0.9900908982961355, 1.584214917015489E-6, -10.283487254587154, 0.4986741001384838, 6.329168217999791
2.612024048096192E-4, 0.06622225526534105, 6.235748080941172E-5, 0.9918868170609257, 1.6115314642154487E-6, -9.97861205879885, 0.7867204419559988, 6.329187173936356
2.679358717434869E-4, 0.06792936142933942, 6.396497762941803E-5, 0.9939162519136173, 1.6415957492009425E-6, -9.693795928769708, 1.0481456353222847, 6.3292061298729205
2.7466933867735456E-4, 0.0696364675933378, 6.557247444942434E-5, 0.9961771476376431, 1.6748721816914523E-6, -9.428189767639081, 1.2847626698205319, 6.329225085809485
2.8140280561122236E-4, 0.07134347124931305, 6.717997126943068E-5, 0.9986669920191832, 1.7118270572913347E-6, -9.180967961361683, 1.49824875972002, 6.329244171016938
2.8813627254509005E-4, 0.07305008537480026, 6.878746808943698E-5, 1.0013828802579028, 1.7529283670818002E-6, -8.951327952951958, 1.6901594343558846, 6.329263747453761
2.948697394789578E-4, 0.07475669950028749, 7.03949649094433E-5, 1.0043214507425062, 1.7986369968553307E-6, -8.738489821390962, 1.8619407419547829, 6.329283323890585
3.0160320641282553E-4, 0.07646331362577471, 7.200246172944962E-5, 1.0074790674421004, 1.8494149079598662E-6, -8.541695865172077, 2.01493986113436, 6.329302900327409
3.083366733466933E-4, 0.07816992775126194, 7.360995854945593E-5, 1.0108518140728746, 1.9057210855351499E-6, -8.360210190461595, 2.150414362905173, 6.329322476764233
3.15070140280561E-4, 0.07987654187674917, 7.521745536946225E-5, 1.0144355343716294, 1.9680107802378686E-6, -8.193318303851003, 2.2695403244901557, 6.3293420532010565
3.2180360721442876E-4, 0.0815831560022364, 7.682495218946857E-5, 1.0182258697147908, 2.0367348334173822E-6, -8.040326709676785, 2.373419462582432, 6.32936162963788
3.285370741482965E-4, 0.08328977012772362, 7.843244900947489E-5, 1.0222182941916902, 2.1123390806457406E-6, -7.900562511884334, 2.46308542618103, 6.329381206074705
3.3527054108216424E-4, 0.08499638425321085, 8.003994582948121E-5, 1.0264081472380115, 2.195263828707694E-6, -7.773373020412219, 2.5395093666321165, 6.329400782511528
3.42004008016032E-4, 0.08670299837869809, 8.164744264948753E-5, 1.030790663932396, 2.2859434013518526E-6, -7.658125362073135, 2.6036048839790418, 6.329420358948352
3.487374749498997E-4, 0.08840961250418532, 8.325493946949384E-5, 1.0353610030563876, 2.384805749295352E-6, -7.554206095907799, 2.6562324334200076, 6.329439935385176
3.554709418837674E-4, 0.09011622662967254, 8.486243628950016E-5, 1.0401142730151023, 2.4922721201602175E-6, -7.461020832988113, 2.6982032629763353, 6.329459511822
