phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.3999999999999996E-4, 0.03549132466179824, 3.342253804929801E-5, 1.0285421497285205, 2.0782227928206177E-6, -18.372302418793254, -10.10157440602808, 6.328593168724278
1.467334669338677E-4, 0.037198370273672926, 3.503003486930433E-5, 1.027581343464528, 2.2244340760459145E-6, -17.657892716666034, -8.940137779447133, 6.32862659953652
1.5346693386773545E-4, 0.038905415885547606, 3.663753168931065E-5, 1.0265347584055935, 2.3710739767329906E-6, -16.977781289072755, -7.882815096528597, 6.328660030348762
1.6020040080160316E-4, 0.040612461497422286, 3.824502850931696E-5, 1.0254159398952574, 2.5178528516183347E-6, -16.330794924922998, -6.91821291611621, 6.328693461161004
1.669338677354709E-4, 0.04231950710929697, 3.985252532932328E-5, 1.024237925528336, 2.6645112511681313E-6, -15.715788613124921, -6.0366617278472265, 6.328726891973246
1.7366733466933862E-4, 0.044026552721171654, 4.14600221493296E-5, 1.023013255934813, 2.8108188890480434E-6, -15.131645080176293, -5.229885669166624, 6.328760322785488
1.8040080160320636E-4, 0.04573359833304634, 4.3067518969335916E-5, 1.021753985436095, 2.9565736324374746E-6, -14.57727433243958, -4.490746127592427, 6.32879375359773
1.871342685370741E-4, 0.04744064394492102, 4.4675015789342234E-5, 1.020471692574312, 3.101600512948905E-6, -14.051613203078842, -3.8130406194431545, 6.328827184409972
1.9386773547094184E-4, 0.04914768955679571, 4.628251260934855E-5, 1.0191774905153115, 3.245750757914209E-6, -13.553624903636027, -3.1913435068370304, 6.328860615222214
2.0060120240480956E-4, 0.05085473516867038, 4.7890009429354864E-5, 1.017882037326034, 3.38890084180105E-6, -13.082298580224618, -2.6208787233446578, 6.328894046034456
2.073346693386773E-4, 0.05256178078054507, 4.949750624936118E-5, 1.0165955461269143, 3.530951557523662E-6, -12.636648874317935, -2.0974172325097986, 6.328927476846698
2.1406813627254502E-4, 0.054268826392419756, 5.11050030693675E-5, 1.0153277951199926, 3.6718271074135536E-6, -12.21571548811033, -1.6171937743147948, 6.32896090765894
2.2080160320641276E-4, 0.055975872004294436, 5.271249988937382E-5, 1.0140881374933934, 3.811474213616925E-6, -11.818562754428532, -1.1768387830293356, 6.328994338471182
2.2753507014028047E-4, 0.057682917616169116, 5.431999670938013E-5, 1.0128855112028425, 3.949861247686803E-6, -11.444279211171104, -0.7733223344513761, 6.3290277692834245
2.3426853707414822E-4, 0.059389963228043796, 5.592749352938645E-5, 1.0117284486308806, 4.086977379139057E-6, -11.091977180253707, -0.40390770301427076, 6.3290612000956665
2.4100200400801596E-4, 0.061097008839918476, 5.7534990349392766E-5, 1.0106250861244555, 4.222831742742798E-6, -10.76079235103775, -0.06611265003168859, 6.329094630907909
2.477354709418837E-4, 0.06280405445179316, 5.9142487169399084E-5, 1.0095831734115435, 4.357452624316817E-6, -10.449883368220325, 0.24232302714021778, 6.329128061720151
2.5446893787575144E-4, 0.06451110006366785, 6.07499839894054E-5, 1.008610082897476, 4.490886664804923E-6, -10.158431424162963, 0.5234648440220686, 6.329161492532393
2.612024048096192E-4, 0.06621814567554253, 6.235748080941172E-5, 1.007712818841635, 4.623198082404337E-6, -9.885639855637075, 0.7792067959942397, 6.329194923344635
2.679358717434869E-4, 0.0679251912874172, 6.396497762941803E-5, 1.006898026415185, 4.7544679125224555E-6, -9.63073374496374, 1.0112910783700242, 6.329228354156877
2.7466933867735456E-4, 0.06963223689929189, 6.557247444942434E-5, 1.006172000640505, 4.884793265338594E-6, -9.392959525525445, 1.2213249504372221, 6.329261784969119
2.8140280561122236E-4, 0.0713392661965808, 6.717997126943068E-5, 1.0055404319473011, 5.014268914566782E-6, -9.171584591627678, 1.4107952212404438, 6.3292926330438695
2.8813627254509005E-4, 0.07304623349844375, 6.878746808943698E-5, 1.00500816771446, 5.142967471852394E-6, -8.96589691268802, 1.5810807455597102, 6.329313666716152
2.948697394789578E-4, 0.0747532008003067, 7.03949649094433E-5, 1.004581481443283, 5.271093727038149E-6, -8.775204651730311, 1.733463247580232, 6.329334700388435
3.0160320641282553E-4, 0.07646016810216966, 7.200246172944962E-5, 1.004265354611163, 5.3988017174901255E-6, -8.5988357881618, 1.8691367330454667, 6.329355734060717
3.083366733466933E-4, 0.07816713540403261, 7.360995854945593E-5, 1.0040644614927445, 5.52625809948469E-6, -8.43613774481095, 1.989215705127575, 6.329376767733
3.15070140280561E-4, 0.07987410270589558, 7.521745536946225E-5, 1.003983177403565, 5.653641506776335E-6, -8.286477019203536, 2.094742362454019, 6.329397801405283
3.2180360721442876E-4, 0.08158107000775854, 7.682495218946857E-5, 1.0040255868300736, 5.781141925240785E-6, -8.149238819054647, 2.186692927863145, 6.329418835077565
3.285370741482965E-4, 0.08328803730962149, 7.843244900947489E-5, 1.0041954914466755, 5.90896008337967E-6, -8.023826701954802, 2.2659832321034887, 6.329439868749848
3.3527054108216424E-4, 0.08499500461148445, 8.003994582948121E-5, 1.0044964180204872, 6.037306858474316E-6, -7.909662219227204, 2.333473656738638, 6.32946090242213
3.42004008016032E-4, 0.0867019719133474, 8.164744264948753E-5, 1.0049316262044545, 6.16640269817759E-6, -7.806184563934307, 2.3899735240993807, 6.329481936094413
3.487374749498997E-4, 0.08840893921521036, 8.325493946949384E-5, 1.005504116219504, 6.296477057333597E-6, -7.712850223011275, 2.436245008559985, 6.329502969766696
3.554709418837674E-4, 0.09011590651707331, 8.486243628950016E-5, 1.0062166364264, 6.427767849816788E-6, -7.629132633504194, 2.4730066321624298, 6.329524003438978
3.6220440881763516E-4, 0.09182287381893627, 8.646993310950648E-5, 1.0070716907879687, 6.560520915182805E-6, -7.554521842890346, 2.500936398242579, 6.329545037111261
3.689378757515029E-4, 0.09352984112079922, 8.80774299295128E-5, 1.0080715462223522, 6.69498949992467E-6, -7.488524173458758, 2.520674608880721, 6.329566070783543
3.756713426853706E-4, 0.09523680842266216, 8.96849267495191E-5, 1.0092182398479699, 6.831433753129504E-6, -7.430661890728417, 2.53282640543155, 6.329587104455826
3.8240480961923833E-4, 0.09694377572452512, 9.129242356952542E-5, 1.0105135861208432, 6.970120236331806E-6, -7.380472875882001, 2.537964065861716, 6.329608138128109
3.891382765531061E-4, 0.09865074302638809, 9.289992038953175E-5, 1.0119591838649558, 7.1113214473604925E-6, -7.33751030219267, 2.5366290879567477, 6.329629171800391
3.9587174348697376E-4, 0.10035771032825103, 9.450741720953804E-5, 1.013556423196315, 7.255315357978803E-6, -7.301342315421994, 2.529334083507076, 6.329650205472674
4.026052104208415E-4, 0.10206467763011397, 9.611491402954436E-5, 1.01530649234138, 7.4023849651162706E-6, -7.271551718166281, 2.5165645052263237, 6.3296712391449566
4.0933867735470924E-4, 0.10377164493197694, 9.772241084955068E-5, 1.017210384350524, 7.552817855494409E-6, -7.24773565812945, 2.4987802252944618, 6.32969227281724
4.16072144288577E-4, 0.10547861223383989, 9.9329907669557E-5, 1.0192689037071978, 7.706905783447908E-6, -7.229505320299469, 2.4764169819757558, 6.329713306489523
4.2280561122244484E-4, 0.1071855597250143, 1.0093740448956334E-4, 1.0214828053139622, 7.864957633983425E-6, -7.216485623007425, 2.44988770866615, 6.329735205060326
4.295390781563124E-4, 0.10889247948122466, 1.0254490130956963E-4, 1.023852596102901, 8.027279090823056E-6, -7.208314917845089, 2.4195837579305235, 6.329758314489061
4.3627254509018016E-4, 0.11059939923743504, 1.0415239812957595E-4, 1.026378370961235, 8.194153926506637E-6, -7.204644693420369, 2.3858760315374874, 6.329781423917795
4.430060120240479E-4, 0.11230631899364543, 1.0575989494958227E-4, 1.0290602441339025, 8.365886649981304E-6, -7.205139282927383, 2.3491160261669526, 6.329804533346529
4.4973947895791564E-4, 0.1140132387498558, 1.0736739176958859E-4, 1.0318981728035714, 8.542784018016747E-6, -7.209475575509053, 2.3096368033071695, 6.329827642775263
4.564729458917834E-4, 0.11572015850606619, 1.0897488858959491E-4, 1.0348919630880022, 8.72515468811758E-6, -7.21734273139037, 2.267753890855219, 6.329850752203997
4.6320641282565113E-4, 0.11742707826227658, 1.1058238540960123E-4, 1.0380412759377804, 8.913308883281422E-6, -7.228441900759317, 2.223766123064909, 6.3298738616327315
4.6993987975951887E-4, 0.11913399801848697, 1.1218988222960754E-4, 1.0413456329350772, 9.107558068415208E-6, -7.242485946373773, 2.1779564247245884, 6.329896971061466
4.766733466933866E-4, 0.12084091777469735, 1.1379737904961386E-4, 1.044804421994115, 9.308214638222854E-6, -7.259199169871951, 2.130592544786417, 6.3299200804902
4.8340681362725436E-4, 0.12254783753090774, 1.1540487586962018E-4, 1.0484169029639976, 9.515591616378869E-6, -7.278317041763753, 2.0819277440885458, 6.329943189918934
4.901402805611221E-4, 0.12425475728711813, 1.170123726896265E-4, 1.0521822131345713, 9.730002365803513E-6, -7.299585935081234, 2.0322014413031058, 6.329966299347668
4.968737474949898E-4, 0.1259616770433285, 1.1861986950963282E-4, 1.0560993726459873, 9.951760309856828E-6, -7.322762862665701, 1.981639820797576, 6.329989408776402
5.036072144288576E-4, 0.1276685967995389, 1.2022736632963914E-4, 1.0601672898026318, 1.0181178664269217E-5, -7.347615218068919, 1.9304564057048925, 6.3300125182051366
5.103406813627253E-4, 0.12937551655574928, 1.2183486314964545E-4, 1.0643847662920831, 1.0418570179628598E-5, -7.373920520046638, 1.8788525991510523, 6.330035627633871
5.170741482965931E-4, 0.13108243631195968, 1.2344235996965177E-4, 1.0687505023097756, 1.0664246894244313E-5, -7.401466160621785, 1.8270181962846135, 6.330058737062605
5.238076152304608E-4, 0.13278935606817005, 1.250498567896581E-4, 1.0732631015900223, 1.0918519897209867E-5, -7.430049156695023, 1.7751318694823843, 6.330081846491339
5.305410821643286E-4, 0.13449627582438045, 1.266573536096644E-4, 1.077921076344075, 1.1181699101487575E-5, -7.459475905180404, 1.7233616288662792, 6.330104955920073
5.372745490981962E-4, 0.1362031955805908, 1.282648504296707E-4, 1.082722852105878, 1.145409302683947E-5, -7.489561941644321, 1.6718652600539892, 6.3301280653488075
5.440080160320638E-4, 0.1379101153368012, 1.2987234724967702E-4, 1.0876667724861964, 1.1736008592430111E-5, -7.520131702424754, 1.6207907408784115, 6.330151174777542
5.507414829659317E-4, 0.1396170350930116, 1.3147984406968336E-4, 1.0927511038357638, 1.2027750918927544E-5, -7.551018290208905, 1.5702766386425353, 6.330174284206276
5.574749498997993E-4, 0.14132395484922194, 1.3308734088968965E-4, 1.0979740398181428, 1.232962313993138E-5, -7.582063243046813, 1.520452489326962, 6.33019739363501
5.64208416833667E-4, 0.14303068086359252, 1.3469483770969597E-4, 1.103336913658316, 1.2642358291993456E-5, -7.613116306778959, 1.4714391600335315, 6.330236194013545
5.709418837675348E-4, 0.14473729063285923, 1.363023345297023E-4, 1.1088366035299602, 1.2966109164159382E-5, -7.644035210855094, 1.4233491958303195, 6.33028440896196
5.776753507014025E-4, 0.1464439004021259, 1.379098313497086E-4, 1.114469209915136, 1.3300919392043523E-5, -7.674685447522109, 1.3762871520552182, 6.330332623910375
5.844088176352703E-4, 0.1481505101713926, 1.3951732816971493E-4, 1.1202326796786826, 1.3647083047765088E-5, -7.704940054359558, 1.3303499130395706, 6.330380838858791
5.91142284569138E-4, 0.14985711994065928, 1.4112482498972124E-4, 1.1261249085313376, 1.4004891407504385E-5, -7.73467940013881, 1.2856269981297344, 6.330429053807206
5.978757515030058E-4, 0.151563729709926, 1.4273232180972756E-4, 1.1321437450747898, 1.4374632815346572E-5, -7.763790973985093, 1.2422008558038766, 6.3304772687556214
6.046092184368735E-4, 0.15327033947919266, 1.4433981862973388E-4, 1.138286994761076, 1.4756592555282315E-5, -7.792169177819552, 1.2001471466139602, 6.330525483704037
6.113426853707412E-4, 0.15497694924845937, 1.459473154497402E-4, 1.1445524237670286, 1.515105273120289E-5, -7.819715122059023, 1.1595350156204742, 6.330573698652453
6.18076152304609E-4, 0.15668355901772604, 1.4755481226974652E-4, 1.1509377627844073, 1.5558292154729085E-5, -7.84633642455087, 1.1204273549301116, 6.330621913600868
6.248096192384767E-4, 0.15839016878699275, 1.4916230908975284E-4, 1.1574407107264055, 1.597858624071391E-5, -7.871947012721814, 1.0828810568951424, 6.330670128549283
6.315430861723445E-4, 0.16009677855625942, 1.5076980590975915E-4, 1.1640589383511797, 1.6412206910261048E-5, -7.896466928917057, 1.0469472584894275, 6.330718343497699
6.382765531062122E-4, 0.16180338832552613, 1.5237730272976547E-4, 1.1707900918030802, 1.685942250110051E-5, -7.919822138907817, 1.0126715773322197, 6.330766558446114
6.4501002004008E-4, 0.1635099980947928, 1.539847995497718E-4, 1.1776317960722484, 1.732049768516737E-5, -7.9419443435461, 0.9800943397931228, 6.330814773394529
6.517434869739476E-4, 0.16521660786405948, 1.5559229636977808E-4, 1.1845816583732376, 1.7795693393227094E-5, -7.962770793542655, 0.9492508015791171, 6.330862988342944
6.584769539078154E-4, 0.16692321763332618, 1.5719979318978443E-4, 1.191637271443341, 1.828526674639414E-5, -7.982244107346855, 0.9201713611720178, 6.33091120329136
6.652104208416831E-4, 0.16862982740259286, 1.5880729000979072E-4, 1.1987962167612742, 1.8789470994391904E-5, -8.000312092106261, 0.8928817664561977, 6.330959418239775
6.719438877755509E-4, 0.17033643717185956, 1.6041478682979706E-4, 1.2060560676868937, 1.930855546040318E-5, -8.016927567683544, 0.8674033148512942, 6.33100763318819
6.786773547094186E-4, 0.17204304694112624, 1.6202228364980335E-4, 1.2134143925226089, 1.98427654923591E-5, -8.032048193707586, 0.843753047242694, 6.331055848136606
6.854108216432863E-4, 0.1737496567103929, 1.6362978046980967E-4, 1.2208687574971648, 2.0392342420521077E-5, -8.045636299637735, 0.8219439359772871, 6.3311040630850215
6.92144288577154E-4, 0.17545626647965962, 1.65237277289816E-4, 1.228416729672447, 2.0957523521204804E-5, -8.05765871781859, 0.8019850671763235, 6.331152278033437
6.988777555110218E-4, 0.1771628762489263, 1.668447741098223E-4, 1.2360558797739853, 2.1538541986503355E-5, -8.068086619502047, 0.783881817598238, 6.331200492981852
7.056112224448896E-4, 0.1788694966090123, 1.6845227092982865E-4, 1.2437809192158626, 2.213514416114076E-5, -8.07689535381604, 0.7676360262665642, 6.331237502803965
7.123446893787572E-4, 0.1805761190872621, 1.7005976774983494E-4, 1.2515916665778442, 2.2747920812005042E-5, -8.084064289655636, 0.7532461610657856, 6.3312722716008185
7.190781563126249E-4, 0.1822827415655119, 1.7166726456984126E-4, 1.2594862874729773, 2.3377187149898575E-5, -8.08957666047659, 0.7407074804915028, 6.331307040397671
7.258116232464926E-4, 0.18398936404376173, 1.7327476138984758E-4, 1.267462394081113, 2.4023159524730706E-5, -8.093419411966877, 0.7300121907311945, 6.331341809194524
7.325450901803604E-4, 0.18569598652201158, 1.748822582098539E-4, 1.275517615277049, 2.468605013570977E-5, -8.095583052574874, 0.7211495982399898, 6.331376577991376
7.392785571142281E-4, 0.1874026090002614, 1.7648975502986022E-4, 1.2836495990172216, 2.5366067034045643E-5, -8.096061506872497, 0.7141062579626382, 6.331411346788229
7.460120240480959E-4, 0.18910923147851122, 1.7809725184986654E-4, 1.2918560146547495, 2.6063414130662113E-5, -8.094851971729753, 0.7088661173477417, 6.3314461155850825
7.527454909819636E-4, 0.19081585395676104, 1.7970474866987285E-4, 1.3001345551835157, 2.677829120877831E-5, -8.091954775278943, 0.7054106562883274, 6.331480884381935
7.594789579158312E-4, 0.19252247643501083, 1.8131224548987915E-4, 1.3084829394119293, 2.751089394122824E-5, -8.087373238647269, 0.7037190231137592, 6.331515653178788
7.662124248496991E-4, 0.1942290989132607, 1.829197423098855E-4, 1.3168989140670684, 2.8261413912379817E-5, -8.081113540433611, 0.7037681667545846, 6.331550421975641
7.729458917835667E-4, 0.1959357213915105, 1.8452723912989178E-4, 1.325380255829845, 2.9030038644525454E-5, -8.073184583908526, 0.7055329651911689, 6.331585190772493
7.796793587174346E-4, 0.19764234386976035, 1.8613473594989813E-4, 1.3339247733018569, 2.981695162860887E-5, -8.063597866915014, 0.7089863502915408, 6.3316199595693465
7.864128256513023E-4, 0.19934896634801016, 1.8774223276990445E-4, 1.3425303089046157, 3.0622332359158904E-5, -8.052367354447696, 0.7140994291388906, 6.331654728366199
7.9314629258517E-4, 0.20105558882625996, 1.8934972958991074E-4, 1.3511947407118023, 3.1446356373302386E-5, -8.039509353887139, 0.7208416019436976, 6.331689497163052
7.998797595190378E-4, 0.20276221130450983, 1.9095722640991708E-4, 1.3599159842152024, 3.228919529372614E-5, -8.025042392869489, 0.7291806766275183, 6.331724265959905
8.066132264529054E-4, 0.20446883378275962, 1.9256472322992337E-4, 1.3686919940250255, 3.315101687546289E-5, -8.008987099766127, 0.7390829801663571, 6.331759034756757
8.133466933867733E-4, 0.20617545626100947, 1.9417222004992972E-4, 1.3775207655052302, 3.403198505637589E-5, -7.991366086753141, 0.7505134667711754, 6.3317938035536105
8.200801603206409E-4, 0.20788207873925926, 1.95779716869936E-4, 1.3864003363445772, 3.4932260011214996E-5, -7.972203835447547, 0.7634358229838851, 6.331828572350464
