phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.3999999999999996E-4, 0.03549020681615505, 3.342253804929801E-5, 1.0524902138141223, 2.4502919406428036E-6, -10.446384548575873, -0.08979472821262961, 6.328542592592593
1.467334669338677E-4, 0.03719731746175504, 3.503003486930433E-5, 1.0540602631202325, 2.655851963125919E-6, -10.358473427449887, 2.090233955080671E-4, 6.32857459189985
1.5346693386773545E-4, 0.03890442810735503, 3.663753168931065E-5, 1.055671291782741, 2.8679639460123266E-6, -10.273346575800955, 0.08344925201603313, 6.328606591207106
1.6020040080160316E-4, 0.04061153875295501, 3.824502850931696E-5, 1.0573350366728025, 3.086642302965857E-6, -10.190881125727579, 0.16066501692298946, 6.3286385905143625
1.669338677354709E-4, 0.042318649398555, 3.985252532932328E-5, 1.0590624838610063, 3.3119284272791197E-6, -10.110958670948609, 0.2324866309877187, 6.328670589821619
1.7366733466933862E-4, 0.044025760044154996, 4.14600221493296E-5, 1.0608638913895532, 3.543889160636422E-6, -10.033465159319615, 0.29945615581999696, 6.328702589128876
1.8040080160320636E-4, 0.045732870689754984, 4.3067518969335916E-5, 1.0627488116560175, 3.782615305939945E-6, -9.958290786825586, 0.36204332562795366, 6.328734588436133
1.871342685370741E-4, 0.04743998133535497, 4.4675015789342234E-5, 1.0647261134123365, 4.028220183470751E-6, -9.885329893041082, 0.4206580508739136, 6.328766587743389
1.9386773547094184E-4, 0.04914709198095497, 4.628251260934855E-5, 1.066804003382637, 4.280838229662849E-6, -9.814480858048979, 0.47566033296927407, 6.328798587050645
2.0060120240480956E-4, 0.05085420262655495, 4.7890009429354864E-5, 1.0689900475035037, 4.540623637775134E-6, -9.74564600080892, 0.5273681980387233, 6.328830586357902
2.073346693386773E-4, 0.052561313272154936, 4.949750624936118E-5, 1.0712911917902836, 4.807749039752829E-6, -9.678731478966585, 0.5760640998133248, 6.328862585665158
2.1406813627254502E-4, 0.054268423917754924, 5.11050030693675E-5, 1.073713782832984, 5.0824042285763554E-6, -9.613647190094955, 0.6220001284619399, 6.3288945849724145
2.2080160320641276E-4, 0.05597553456335492, 5.271249988937382E-5, 1.0762635879253433, 5.364794920402361E-6, -9.550306674358644, 0.665402280002548, 6.328926584279671
2.2753507014028047E-4, 0.0576826452089549, 5.431999670938013E-5, 1.0789458148306, 5.655141555808113E-6, -9.488627018592434, 0.7064739806521539, 6.328958583586927
2.3426853707414822E-4, 0.059389755854554895, 5.592749352938645E-5, 1.0817651311875043, 5.953678139456834E-6, -9.428528761785163, 0.7453990157845058, 6.328990582894185
2.4100200400801596E-4, 0.06109686650015488, 5.7534990349392766E-5, 1.0847256835600771, 6.260651117508298E-6, -9.36993580196009, 0.7823439797135611, 6.329022582201441
2.477354709418837E-4, 0.06280397714575488, 5.9142487169399084E-5, 1.0878311161346264, 6.576318292105213E-6, -9.31277530444281, 0.8174603372514989, 6.329054581508697
2.5446893787575144E-4, 0.06451108779135487, 6.07499839894054E-5, 1.0910845890674976, 6.9009477722725095E-6, -9.256977611507937, 0.8508861687392165, 6.329086580815954
2.612024048096192E-4, 0.06621819843695485, 6.235748080941172E-5, 1.094488796487039, 7.234816960573002E-6, -9.20247615339556, 0.8827476554626454, 6.32911858012321
2.679358717434869E-4, 0.06792530908255483, 6.396497762941803E-5, 1.0980459841532302, 7.578211574869261E-6, -9.14920736068876, 0.9131603509273177, 6.3291505794304665
2.7466933867735456E-4, 0.06963241972815482, 6.557247444942434E-5, 1.101757966778428, 7.93142470454796E-6, -9.0971105780431, 0.9422302745474416, 6.329182578737723
2.8140280561122236E-4, 0.0713394384473961, 6.717997126943068E-5, 1.1056261122182194, 8.294753697440382E-6, -9.046127979259483, 0.9700548573090266, 6.329214256310976
2.8813627254509005E-4, 0.07304610784647418, 6.878746808943698E-5, 1.1096513273358581, 8.668496901597654E-6, -8.996204483691185, 0.9967237634423595, 6.3292447112950185
2.948697394789578E-4, 0.07475277724555228, 7.03949649094433E-5, 1.113834355923219, 9.052972133019838E-6, -8.94728767397651, 1.0223196077491237, 6.329275166279061
3.0160320641282553E-4, 0.07645944664463039, 7.200246172944962E-5, 1.118175455051258, 9.448493160141142E-6, -8.899327715087933, 1.0469185847225686, 6.329305621263102
3.083366733466933E-4, 0.07816611604370849, 7.360995854945593E-5, 1.122674532383158, 9.85537689888509E-6, -8.852277274689044, 1.0705910227807722, 6.329336076247144
3.15070140280561E-4, 0.07987278544278659, 7.521745536946225E-5, 1.1273311615332204, 1.0273942662496105E-5, -8.806091444790273, 1.093401874657154, 6.3293665312311855
3.2180360721442876E-4, 0.08157945484186468, 7.682495218946857E-5, 1.1321445971105613, 1.0704511441502855E-5, -8.760727664694626, 1.1154111531449435, 6.329396986215228
3.285370741482965E-4, 0.08328612424094278, 7.843244900947489E-5, 1.1371137894509362, 1.1147405213219182E-5, -8.716145645224513, 1.1366743198856297, 6.32942744119927
3.3527054108216424E-4, 0.0849927936400209, 8.003994582948121E-5, 1.1422373990400057, 1.1602946280194805E-5, -8.672307294220813, 1.1572426336571713, 6.329457896183311
3.42004008016032E-4, 0.08669946303909899, 8.164744264948753E-5, 1.1475138106313443, 1.207145663703437E-5, -8.629176643305247, 1.1771634636021953, 6.329488351167353
3.487374749498997E-4, 0.08840613243817709, 8.325493946949384E-5, 1.15294114706247, 1.2553257365008816E-5, -8.586719775897274, 1.1964805719970615, 6.329518806151396
3.554709418837674E-4, 0.09011280183725519, 8.486243628950016E-5, 1.1585172827721661, 1.3048668053889829E-5, -8.54490475647657, 1.2152343704669415, 6.329549261135437
3.6220440881763516E-4, 0.0918194712363333, 8.646993310950648E-5, 1.1642398570223502, 1.3558006250443527E-5, -8.503701561082224, 1.2334621529721872, 6.329579716119479
3.689378757515029E-4, 0.0935261406354114, 8.80774299295128E-5, 1.1701062868277228, 1.4081586933025969E-5, -8.46308200903981, 1.2511983084070073, 6.32961017110352
3.756713426853706E-4, 0.09523281003448948, 8.96849267495191E-5, 1.176113779596432, 1.4619722011728635E-5, -8.423019695907426, 1.2684745152452015, 6.329640626087563
3.8240480961923833E-4, 0.09693947943356758, 9.129242356952542E-5, 1.1822593454849593, 1.5172719853528416E-5, -8.383489927631818, 1.2853199203257395, 6.329671081071605
3.891382765531061E-4, 0.09864614883264569, 9.289992038953175E-5, 1.188539809470413, 1.5740884831902045E-5, -8.344469655905776, 1.3017613035824598, 6.329701536055646
3.9587174348697376E-4, 0.10035281823172376, 9.450741720953804E-5, 1.1949518231434333, 1.6324516900371472E-5, -8.30593741471786, 1.317823230277626, 6.329731991039688
4.026052104208415E-4, 0.10205948763080186, 9.611491402954436E-5, 1.2014918762248512, 1.6923911189451434E-5, -8.267873258085604, 1.3335281920914521, 6.3297624460237305
4.0933867735470924E-4, 0.10376615702987997, 9.772241084955068E-5, 1.2081563078092699, 1.75393576264777E-5, -8.230258698963347, 1.3488967382428134, 6.329792901007772
4.16072144288577E-4, 0.10547282642895806, 9.9329907669557E-5, 1.2149413173387011, 1.8171140577799207E-5, -8.193076649315763, 1.3639475976651907, 6.329823355991814
4.2280561122244484E-4, 0.10717959808924205, 1.0093740448956334E-4, 1.2218424573056164, 1.881948622686767E-5, -8.15631136134831, 1.3786977931323705, 6.329850429315416
4.295390781563124E-4, 0.10888651291521413, 1.0254490130956963E-4, 1.228855444438636, 1.9484640208254156E-5, -8.119948369885602, 1.393162748117388, 6.329872768314401
4.3627254509018016E-4, 0.11059342774118626, 1.0415239812957595E-4, 1.235976836060077, 2.016693897013086E-5, -8.083974435888912, 1.4073563870721508, 6.329895107313387
4.430060120240479E-4, 0.11230034256715839, 1.0575989494958227E-4, 1.243202377447083, 2.0866641295175176E-5, -8.048377491103947, 1.4212912297327986, 6.329917446312373
4.4973947895791564E-4, 0.1140072573931305, 1.0736739176958859E-4, 1.2505277251520335, 2.158399893381831E-5, -8.013146583829913, 1.434978479984174, 6.3299397853113595
4.564729458917834E-4, 0.11571417221910263, 1.0897488858959491E-4, 1.257948456421594, 2.231925637009739E-5, -7.978271825801146, 1.4484281097546874, 6.329962124310345
4.6320641282565113E-4, 0.11742108704507476, 1.1058238540960123E-4, 1.2654600783673855, 2.3072650606416593E-5, -7.9437443401723, 1.461648938359216, 6.329984463309331
4.6993987975951887E-4, 0.11912800187104688, 1.1218988222960754E-4, 1.2730580368912903, 2.3844410966746918E-5, -7.9095562105983, 1.474648707660354, 6.330006802308317
4.766733466933866E-4, 0.12083491669701901, 1.1379737904961386E-4, 1.2807377253683994, 2.4634758917798273E-5, -7.875700431400147, 1.4874341533776374, 6.330029141307302
4.8340681362725436E-4, 0.12254183152299113, 1.1540487586962018E-4, 1.288494493090597, 2.544390790770476E-5, -7.842170858807735, 1.5000110728383491, 6.330051480306288
4.901402805611221E-4, 0.12424874634896325, 1.170123726896265E-4, 1.2963236534737608, 2.627206322176847E-5, -7.80896216327076, 1.5123843894321667, 6.330073819305274
4.968737474949898E-4, 0.12595566117493537, 1.1861986950963282E-4, 1.30422049203154, 2.7119421854813162E-5, -7.776069782828887, 1.524558214004233, 6.33009615830426
5.036072144288576E-4, 0.1276625760009075, 1.2022736632963914E-4, 1.3121802741186643, 2.7986172399703887E-5, -7.743489877532267, 1.5365359033971646, 6.330118497303245
5.103406813627253E-4, 0.12936949082687962, 1.2183486314964545E-4, 1.3201982524467095, 2.8872494951595707E-5, -7.711219284903578, 1.5483201163307938, 6.330140836302231
5.170741482965931E-4, 0.13107640565285175, 1.2344235996965177E-4, 1.3282696743752525, 2.9778561027477383E-5, -7.67925547643267, 1.5599128667899371, 6.330163175301217
5.238076152304608E-4, 0.13278332047882388, 1.250498567896581E-4, 1.3363897889813106, 3.070453350058454E-5, -7.647596515094934, 1.571315575073528, 6.3301855143002035
5.305410821643286E-4, 0.134490235304796, 1.266573536096644E-4, 1.3445538539099626, 3.1650566549259055E-5, -7.616241013884572, 1.5825291166437152, 6.330207853299189
5.372745490981962E-4, 0.1361971501307681, 1.282648504296707E-4, 1.352757142009027, 3.261680561983926E-5, -7.585188095353854, 1.5935538689005007, 6.330230192298175
5.440080160320638E-4, 0.1379040649567402, 1.2987234724967702E-4, 1.360994947750656, 3.3603387403169314E-5, -7.554437352149493, 1.6043897559956959, 6.330252531297161
5.507414829659317E-4, 0.13961097978271236, 1.3147984406968336E-4, 1.3692625934426972, 3.461043982432136E-5, -7.523988808537263, 1.6150362917897516, 6.330274870296146
5.574749498997993E-4, 0.14131789460868446, 1.3308734088968965E-4, 1.3775554352326607, 3.563808204513091E-5, -7.493842882906043, 1.6254926210455578, 6.330297209295132
5.64208416833667E-4, 0.14302485137142937, 1.3469483770969597E-4, 1.3858704842501623, 3.668664205752245E-5, -7.4640003512422535, 1.6357575589453734, 6.330327449590538
5.709418837675348E-4, 0.14473183329623793, 1.363023345297023E-4, 1.39420258554267, 3.775614811083731E-5, -7.4344623115660164, 1.6458296290092862, 6.330362430663795
5.776753507014025E-4, 0.14643881522104651, 1.379098313497086E-4, 1.4025462731399807, 3.884656606412306E-5, -7.40523014932002, 1.6557070994873082, 6.330397411737053
5.844088176352703E-4, 0.14814579714585507, 1.3951732816971493E-4, 1.4108970945398631, 3.995798059211077E-5, -7.376305503702319, 1.665388018291068, 6.330432392810311
5.91142284569138E-4, 0.14985277907066363, 1.4112482498972124E-4, 1.4192506580866904, 4.1090467797513E-5, -7.347690234934002, 1.6748702465260692, 6.330467373883568
5.978757515030058E-4, 0.1515597609954722, 1.4273232180972756E-4, 1.4276026377896802, 4.224409528231129E-5, -7.31938639245315, 1.6841514906801978, 6.330502354956826
6.046092184368735E-4, 0.15326674292028078, 1.4433981862973388E-4, 1.4359487779531621, 4.3418922229197966E-5, -7.2913961840259445, 1.693229333520389, 6.330537336030083
6.113426853707412E-4, 0.15497372484508934, 1.459473154497402E-4, 1.4442848976215836, 4.4614999492810324E-5, -7.263721945766197, 1.7021012637451867, 6.330572317103341
6.18076152304609E-4, 0.1566807067698979, 1.4755481226974652E-4, 1.4526068948419673, 4.5832369700403345E-5, -7.236366113054351, 1.7107647044375152, 6.330607298176599
6.248096192384767E-4, 0.15838768869470649, 1.4916230908975284E-4, 1.4609107507464965, 4.707106736161284E-5, -7.209331192347167, 1.7192170403588505, 6.330642279249856
6.315430861723445E-4, 0.16009467061951504, 1.5076980590975915E-4, 1.4691925334579006, 4.833111898696158E-5, -7.182619733869117, 1.7274556441231033, 6.330677260323114
6.382765531062122E-4, 0.1618016525443236, 1.5237730272976547E-4, 1.477448401820325, 4.9612543214771476E-5, -7.156234305176679, 1.7354779012859705, 6.3307122413963715
6.4501002004008E-4, 0.1635086344691322, 1.539847995497718E-4, 1.4856746089582864, 5.091535094614535E-5, -7.130177465586655, 1.7432812343831596, 6.330747222469629
6.517434869739476E-4, 0.16521561639394072, 1.5559229636977808E-4, 1.4938675056663844, 5.223954548768898E-5, -7.1044517414595685, 1.7508631259487768, 6.330782203542887
6.584769539078154E-4, 0.1669225983187493, 1.5719979318978443E-4, 1.5020235436323606, 5.358512270164837E-5, -7.079059602329417, 1.7582211405431714, 6.330817184616144
6.652104208416831E-4, 0.16862958024355784, 1.5880729000979072E-4, 1.510139278496116, 5.495207116314178E-5, -7.054003437870711, 1.7653529458180308, 6.330852165689402
6.719438877755509E-4, 0.17033656216836646, 1.6041478682979706E-4, 1.5182113727472721, 5.634037232417167E-5, -7.029285535694124, 1.772256332644481, 6.3308871467626595
6.786773547094186E-4, 0.172043544093175, 1.6202228364980335E-4, 1.5262365984638375, 5.7750000684105355E-5, -7.004908059961649, 1.7789292343290903, 6.330922127835916
6.854108216432863E-4, 0.17375052601798358, 1.6362978046980967E-4, 1.5342118398945628, 5.9180923966318765E-5, -6.980873030812612, 1.785369744940761, 6.330957108909174
6.92144288577154E-4, 0.17545750794279213, 1.65237277289816E-4, 1.5421340958874865, 6.063310330070196E-5, -6.95718230459162, 1.7915761367705645, 6.3309920899824315
6.988777555110218E-4, 0.1771644898676007, 1.668447741098223E-4, 1.5500004821672506, 6.210649341173083E-5, -6.933837554869405, 1.7975468769457286, 6.331027071055689
7.056112224448896E-4, 0.1788711450621049, 1.6845227092982865E-4, 1.557814122585029, 6.360203484768228E-5, -6.910840254247843, 1.803280643217483, 6.331085080077849
7.123446893787572E-4, 0.1805777349105482, 1.7005976774983494E-4, 1.565567785399027, 6.511891836523493E-5, -6.888191656940303, 1.8087763389417788, 6.331147694689789
7.190781563126249E-4, 0.18228432475899153, 1.7166726456984126E-4, 1.5732577825921525, 6.665688666937968E-5, -6.865892782118323, 1.8140331072711684, 6.331210309301729
7.258116232464926E-4, 0.18399091460743483, 1.7327476138984758E-4, 1.5808817172372114, 6.821587149745098E-5, -6.843944398015809, 1.8190503445752324, 6.331272923913669
