This fits B3 to B4 into the virial expansion since maxPower is set to 2.
Number of particles: 108
dryVolFracMax: 0.0036
dryVolFracIncrement: 1.4E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 49.90418802469545
Number of monomers: 2916666.666666667
Number of chains: 145.83333333333334
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 5.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.00182, 0.46121158256124184, 4.344929946408742E-4, -1.241327150183158, 2.1838722649295974, 3.0499934485234603, -0.0028040657069452477, 1.5028655319654345, -0.0037849317005278263, 5.641182709667496E-4, 4.1674772261582907E-4, 6.343653189300417, 0.46135093889498063, 3223.0029240176705, 769.435270435567, 4277.272270387116, 0.7535182986436286
0.00196, 0.49662148540468626, 4.6791553269017225E-4, -0.6919150356911579, 4.023393317109497, 3.4917218682561484, -0.0027229609943190693, 1.5029038307794027, -0.004041404021609224, 6.867383231794645E-4, 6.3170470411069E-4, 6.34609141975309, 0.49683947265613304, 3226.720708301261, 770.3228260546911, 4282.206170851489, 0.7535182986436284
0.0021, 0.5320581294567347, 5.013380707394702E-4, 1.575714282594098, 3.7035015650348724, 4.009800895942737, -0.0028472444954632855, 1.5030195145929663, -0.00429548698435241, 8.319106142325052E-4, 6.16331874656619E-4, 6.349613024691355, 0.5323280064172854, 3232.0954539859313, 771.6059520700568, 4289.339037690085, 0.7535182986436284
0.00224, 0.5674869524687863, 5.347606087887681E-4, 1.9185289224183735, 4.398733065213849, 4.6109132852215335, -0.002613592123846079, 1.5028476315247516, -0.004547340124455383, 0.0010029392464096826, 9.308087541996216E-4, 6.353577942386833, 0.5678165401784377, 3238.1539316594467, 773.0523070740845, 4297.3792905736855, 0.7535182986436285
0.00238, 0.602862263584452, 5.681831468380663E-4, 1.5628236690615904, 5.654519429591655, 5.301045493793206, -0.0027146762018023683, 1.5030351301889673, -0.0047971029938343145, 0.0012030169189383292, 8.794098730936171E-4, 6.3567380658436194, 0.6033050739395901, 3242.9880850017125, 774.2063761742133, 4303.794733106359, 0.7535182986436285
0.00252, 0.6382673673568923, 6.016056848873642E-4, 7.508460320448941, 5.093601140585373, 6.088380925622401, -0.002504239111886217, 1.5027986280012307, -0.005044898696178134, 0.001436896785976163, 0.0011037627983157537, 6.360624125514401, 0.6387936077007424, 3248.9393217329607, 775.6271292891456, 4311.692665700643, 0.7535182986436286
0.00266, 0.6736759250830019, 6.350282229366621E-4, 7.3313614404540495, 6.589781544067098, 6.975393873333214, -0.0022096102253084515, 1.5026480754807292, -0.005290836634523421, 0.0017060032514207952, 0.001375223157794174, 6.360273683127566, 0.6742821414618948, 3248.402344559353, 775.4989354318848, 4310.980039113376, 0.7535182986436283
0.0028, 0.7090904801892747, 6.684507609859605E-4, 12.473005187445981, 6.5554624306871405, 7.976725510426137, -0.0020102258384040953, 1.5024432398135066, -0.005535014678884134, 0.0020198764651067685, 0.0015049123753732706, 6.364035720164607, 0.7097706752230472, 3254.169945294159, 776.875848681972, 4318.6342669472415, 0.7535182986436284
0.00294, 0.744350560038324, 7.018732990352581E-4, 25.976352083018725, 7.4523808505033875, 9.097635724262243, -0.0013677183744239545, 1.5018816330985834, -0.00577752089934227, 0.002382510800051243, 0.0020272917248670727, 6.369502839506175, 0.7452592089841995, 3262.563780986779, 778.8797293449445, 4329.773791637922, 0.7535182986436284
0.00308, 0.7795378925686101, 7.352958370845565E-4, 35.575429822431815, 8.87145001886188, 10.347250537932442, -2.609237216396553E-4, 1.5009506550338085, -0.006018434968330649, 0.0028010025162827513, 0.002956508730408242, 6.378375606995886, 0.7807477427453519, 3276.217113461746, 782.1392223745466, 4347.893235451753, 0.7535182986436285
0.00322, 0.8145017850106239, 7.687183751338544E-4, 72.90227397949593, 10.923153143326788, 11.734999644255396, 0.0010315936646678623, 1.4998471875599708, -0.006257829307468573, 0.003283251157012592, 0.004006171815123843, 6.392247654320986, 0.8162362765065042, 3297.6395362561643, 787.2534490956509, 4376.323099508113, 0.7535182986436285
0.00336, 0.849037347153661, 8.021409131831523E-4, 163.63128111264612, 14.31077096530654, 13.27267109434017, 0.004647845873311612, 1.496642986070789, -0.006495770034601285, 0.0038397068553133362, 0.00730390905259956, 6.414303230452679, 0.8517248102676566, 3331.8916093711528, 795.430529216744, 4421.779292379135, 0.7535182986436284
