This fits B3 to B10 into the virial expansion since maxPower is set to 8.
Number of particles: 108
dryVolFracMax: 0.0036
dryVolFracIncrement: 1.4E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 49.90418802469545
Number of monomers: 2916666.666666667
Number of chains: 145.83333333333334
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 5.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.00168, 0.42576221100807776, 4.0107045659157624E-4, -1.7803605844868793, 3.6341629165781093, 2.944286519255781, -0.0026239114466054024, 1.5027498468491263, -0.003525885873492983, 5.131221080451008E-4, 3.8885231884247995E-4, 6.3411934773662555, 0.4258624051338283, 3219.2552797108365, 768.5405862609927, 4272.298742453451, 0.7535182986436281
0.00182, 0.46121391964444924, 4.344929946408742E-4, -2.7461929758550085, 3.9956466118440384, 3.3177133996329586, -0.002706479436383967, 1.5028638116355917, -0.0037849317005278263, 6.302391180110869E-4, 4.4821314613277216E-4, 6.3433597119341565, 0.46135093889498063, 3222.5556259280393, 769.3284858825664, 4276.67865761031, 0.7535182986436287
0.00196, 0.49662864921786226, 4.6791553269017225E-4, -0.8565580994235442, 2.932704389971817, 3.7803623337309697, -0.0028049884156827664, 1.5029148515379502, -0.004041404021609224, 7.675663255334749E-4, 4.688492803929828E-4, 6.345828600823048, 0.49683947265613304, 3226.3198277714782, 770.2271228778347, 4281.674159179703, 0.7535182986436285
0.0021, 0.5320487351019597, 5.013380707394702E-4, 6.111116134615482, 3.683139825888055, 4.31119721649441, -0.002760373260221187, 1.5029236194815172, -0.00429548698435241, 9.291627256215336E-4, 6.05950998509689E-4, 6.350318569958851, 0.5323280064172854, 3233.1729888091786, 771.863194560267, 4290.769042542239, 0.7535182986436285
0.00224, 0.5674559182914347, 5.347606087887681E-4, 5.166429511560835, 5.289235084429386, 4.864256530782515, -0.002393004991362331, 1.5026723271900309, -0.004547340124455383, 0.0011163269476736756, 0.0010380081854193765, 6.353841049382718, 0.5678165401784377, 3238.556232335994, 773.1483492860071, 4297.913186933299, 0.7535182986436284
0.00238, 0.6028635760769094, 5.681831468380663E-4, 2.026775571557668, 5.45573885712763, 5.388785940612208, -0.0024121356904409125, 1.5027280158526302, -0.0047971029938343145, 0.0013299411543937108, 0.0010550261489996912, 6.357273076131688, 0.6033050739395901, 3243.806985200243, 774.4018741959559, 4304.881501934673, 0.7535182986436285
0.00252, 0.638263081832292, 6.016056848873642E-4, 4.776388023162819, 6.660144085513064, 5.849837494616634, -0.002255057726510153, 1.5026922837425303, -0.005044898696178134, 0.0015686667476473744, 0.0012211742220206072, 6.360111893004116, 0.6387936077007424, 3248.1544561474707, 775.4397564327554, 4310.651064472242, 0.7535182986436286
0.00266, 0.6736837713191902, 6.350282229366621E-4, 6.446218827103194, 5.745438943438307, 6.259768445492085, -0.0020915063810764863, 1.502448884263773, -0.005290836634523421, 0.001829813532393712, 0.0013695167210532222, 6.360864465020581, 0.6742821414618948, 3249.3076242589013, 775.7150550404806, 4312.181442849925, 0.7535182986436283
0.0028, 0.7090721545982246, 6.684507609859605E-4, 11.569031186731763, 6.575920500103501, 6.717209417175459, -0.001821081548155936, 1.5022726386563467, -0.005535014678884134, 0.002115975454687613, 0.0015979576760405856, 6.364000267489711, 0.7097706752230472, 3254.115560753513, 776.8628653292647, 4318.562092799985, 0.7535182986436285
0.00294, 0.7443849831553088, 7.018732990352581E-4, 19.446773438094606, 7.29539460589593, 7.42174037445318, -0.0013088015862429852, 1.5018232319719689, -0.00577752089934227, 0.0024329771415702584, 0.0020357421715290268, 6.370140802469138, 0.7452592089841995, 3263.5442044451197, 779.1137882045218, 4331.074919241732, 0.7535182986436284
0.00308, 0.7795706762580885, 7.352958370845565E-4, 39.49858463129459, 8.630651414193853, 8.67421266187286, -5.035672974905521E-4, 1.5011356787882042, -0.006018434968330649, 0.002794560898402937, 0.00272030677243716, 6.378593950617282, 0.7807477427453519, 3276.5535779352313, 782.2195473507417, 4348.33976007377, 0.7535182986436286
0.00322, 0.8144755915047511, 7.687183751338544E-4, 71.54447210969448, 11.166810362826867, 10.836997124861208, 0.0013612023067991579, 1.499553746028855, -0.006257829307468573, 0.003229731498870403, 0.004389300115397328, 6.392396018518512, 0.8162362765065042, 3297.869156426852, 787.3082668734488, 4376.6278302241435, 0.7535182986436285
0.00336, 0.8490274422289441, 8.021409131831523E-4, 155.91067673951397, 14.068372968315916, 14.214465450703807, 0.004326618187432252, 1.496941976182886, -0.006495770034601285, 0.0037807424088346364, 0.007041645813198901, 6.414085154320985, 0.8517248102676566, 3331.551783841809, 795.3494018475683, 4421.328307273722, 0.7535182986436285
