phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.3999999999999996E-4, 0.03549188163836877, 3.342253804929801E-5, 1.0431783941830233, 2.2538106610600487E-6, -20.40265527118584, -12.693692545421534, 6.328621316872426
1.467334669338677E-4, 0.037198871060524365, 3.503003486930433E-5, 1.044162038379168, 2.4340966619267178E-6, -19.515582961269462, -11.244635418479781, 6.3286416518633954
1.5346693386773545E-4, 0.03890586048267996, 3.663753168931065E-5, 1.0451950921095214, 2.619265530856488E-6, -18.670641617205234, -9.925015618976452, 6.328661986854366
1.6020040080160316E-4, 0.04061284990483554, 3.824502850931696E-5, 1.046290679383652, 2.8093375034442338E-6, -17.866420363292267, -8.720672352124641, 6.328682321845335
1.669338677354709E-4, 0.042319839326991134, 3.985252532932328E-5, 1.0474609592699844, 3.0043632490572314E-6, -17.101541509512476, -7.619591376801349, 6.328702656836305
1.7366733466933862E-4, 0.04402682874914673, 4.14600221493296E-5, 1.0487171541233504, 3.2044219067302786E-6, -16.37466001814743, -6.611493496069339, 6.3287229918272745
1.8040080160320636E-4, 0.04573381817130232, 4.3067518969335916E-5, 1.0500695776535947, 3.4096191754962844E-6, -15.684462975707772, -5.687515111013035, 6.328743326818244
1.871342685370741E-4, 0.047440807593457916, 4.4675015789342234E-5, 1.0515276628213681, 3.6200854588553926E-6, -15.02966907015038, -4.8399576506503905, 6.328763661809214
1.9386773547094184E-4, 0.049147797015613504, 4.628251260934855E-5, 1.053099989547644, 3.835974063060271E-6, -14.40902807335829, -4.062089133439636, 6.328783996800183
2.0060120240480956E-4, 0.05085478643776909, 4.7890009429354864E-5, 1.054794312224008, 4.057459448870645E-6, -13.821320328858487, -3.3479856123144627, 6.3288043317911535
2.073346693386773E-4, 0.052561775859924685, 4.949750624936118E-5, 1.0566175870111532, 4.284735536406286E-6, -13.26535624475254, -2.6924034373521155, 6.328824666782123
2.1406813627254502E-4, 0.05426876528208028, 5.11050030693675E-5, 1.0585759989135108, 4.51801406270473E-6, -12.739975791835318, -2.090675551500018, 6.328845001773093
2.2080160320641276E-4, 0.05597575470423587, 5.271249988937382E-5, 1.0606749886183264, 4.757522991567676E-6, -12.244048006876627, -1.5386266899757355, 6.328865336764062
2.2753507014028047E-4, 0.05768274412639146, 5.431999670938013E-5, 1.0629192790879531, 5.003504975258876E-6, -11.776470501041022, -1.0325035683049584, 6.328885671755032
2.3426853707414822E-4, 0.059389733548547055, 5.592749352938645E-5, 1.0653129018945369, 5.256215867595266E-6, -11.33616897342086, -0.5689170441811982, 6.328906006746002
2.4100200400801596E-4, 0.06109672297070264, 5.7534990349392766E-5, 1.0678592232866866, 5.515923287953539E-6, -10.922096729657488, -0.14479391218433793, 6.328926341736971
2.477354709418837E-4, 0.06280371239285823, 5.9142487169399084E-5, 1.0705609699781273, 5.782905235695036E-6, -10.533234205625737, 0.24266350058902048, 6.328946676727941
2.5446893787575144E-4, 0.06451070181501382, 6.07499839894054E-5, 1.0734202546487477, 6.0574487544935E-6, -10.16858849615694, 0.5960113821356898, 6.328967011718911
2.612024048096192E-4, 0.06621769123716942, 6.235748080941172E-5, 1.0764386011488238, 6.339848646032479E-6, -9.82719288877527, 0.9175932727266679, 6.32898734670988
2.679358717434869E-4, 0.067924680659325, 6.396497762941803E-5, 1.0796169693976254, 6.630406232522173E-6, -9.50810640242255, 1.2095646075261282, 6.32900768170085
2.7466933867735456E-4, 0.06963167008148059, 6.557247444942434E-5, 1.0829557799679554, 6.9294281674694675E-6, -9.210413331146844, 1.4739137009018815, 6.32902801669182
2.8140280561122236E-4, 0.07133857877250974, 6.717997126943068E-5, 1.0864550734701284, 7.237234371579467E-6, -8.933222792729445, 1.7124797677475696, 6.329049677379451
2.8813627254509005E-4, 0.07304518068525825, 6.878746808943698E-5, 1.0901146613404686, 7.554166750400371E-6, -8.675668282225862, 1.9269684658435784, 6.329076375714392
2.948697394789578E-4, 0.0747517825980068, 7.03949649094433E-5, 1.093932989189423, 7.88050857636229E-6, -8.436907230395198, 2.118965354864968, 6.329103074049334
3.0160320641282553E-4, 0.07645838451075535, 7.200246172944962E-5, 1.097908559495017, 8.216577030027256E-6, -8.2161205669939, 2.2899475969899585, 6.329129772384275
3.083366733466933E-4, 0.07816498642350388, 7.360995854945593E-5, 1.1020394533318676, 8.562689380027901E-6, -8.012512288907882, 2.4412941672972703, 6.329156470719217
3.15070140280561E-4, 0.07987158833625242, 7.521745536946225E-5, 1.1063233529151684, 8.919162070636348E-6, -7.825309033099047, 2.574294796289946, 6.329183169054158
3.2180360721442876E-4, 0.08157819024900097, 7.682495218946857E-5, 1.1107575637818892, 9.286309853222777E-6, -7.653759654340599, 2.6901578296710316, 6.3292098673891
3.285370741482965E-4, 0.0832847921617495, 7.843244900947489E-5, 1.1153390366036133, 9.664444960931195E-6, -7.497134807716692, 2.7900171601450277, 6.329236565724041
3.3527054108216424E-4, 0.08499139407449804, 8.003994582948121E-5, 1.1200643886257915, 1.0053876325889685E-5, -7.3547265358610705, 2.8749383611560964, 6.329263264058983
3.42004008016032E-4, 0.08669799598724659, 8.164744264948753E-5, 1.1249299247284994, 1.0454908838262293E-5, -7.225847860910009, 2.9459241320151888, 6.329289962393925
