phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.3999999999999996E-4, 0.0354930450865921, 3.342253804929801E-5, 1.1180415217426092, 3.76011922223505E-6, -10.532942611244824, -0.06136307183442839, 6.328749506172838
1.467334669338677E-4, 0.0372000655396227, 3.503003486930433E-5, 1.1242786464010193, 4.140340091579477E-6, -10.373875034248483, 0.09684037273604694, 6.328774710161061
1.5346693386773545E-4, 0.03890708599265329, 3.663753168931065E-5, 1.130567146390139, 4.539802482741384E-6, -10.222564308888451, 0.2405549673177232, 6.328799914149284
1.6020040080160316E-4, 0.040614106445683876, 3.824502850931696E-5, 1.1369070217114374, 4.958630570734358E-6, -10.078686074153762, 0.37127312394583006, 6.328825118137507
1.669338677354709E-4, 0.04232112689871447, 3.985252532932328E-5, 1.1432982723663834, 5.3969485305814335E-6, -9.941925305624109, 0.49027656484965126, 6.328850322125731
1.7366733466933862E-4, 0.04402814735174507, 4.14600221493296E-5, 1.1497408983564454, 5.854880537315079E-6, -9.811976136298927, 0.5986758946926267, 6.328875526113953
1.8040080160320636E-4, 0.045735167804775656, 4.3067518969335916E-5, 1.156234899683092, 6.332550765977224E-6, -9.68854167950053, 0.6974413420024851, 6.328900730102177
1.871342685370741E-4, 0.04744218825780625, 4.4675015789342234E-5, 1.1627802763477924, 6.830083391619224E-6, -9.571333853840308, 0.7874268936064994, 6.3289259340904
1.9386773547094184E-4, 0.04914920871083685, 4.628251260934855E-5, 1.1693770283520146, 7.347602589301889E-6, -9.460073210236843, 0.8693894279844671, 6.328951138078623
2.0060120240480956E-4, 0.050856229163867436, 4.7890009429354864E-5, 1.1760251556972283, 7.885232534095472E-6, -9.354488760974974, 0.9440040222164464, 6.328976342066846
2.073346693386773E-4, 0.052563249616898025, 4.949750624936118E-5, 1.1827246583849016, 8.443097401079676E-6, -9.254317810794692, 1.0118763020112929, 6.329001546055069
2.1406813627254502E-4, 0.05427027006992863, 5.11050030693675E-5, 1.1894755364165037, 9.02132136534364E-6, -9.159305789998877, 1.0735524855087248, 6.329026750043292
2.2080160320641276E-4, 0.05597729052295922, 5.271249988937382E-5, 1.1962777897935029, 9.620028601985942E-6, -9.069206089568775, 1.1295276128037186, 6.329051954031515
2.2753507014028047E-4, 0.057684310975989805, 5.431999670938013E-5, 1.2031314185173685, 1.0239343286114627E-5, -8.98377989827615, 1.1802523366785485, 6.3290771580197385
2.3426853707414822E-4, 0.059391331429020394, 5.592749352938645E-5, 1.2100364225895688, 1.0879389592847162E-5, -8.902796041781135, 1.2261385636903916, 6.329102362007961
2.4100200400801596E-4, 0.06109835188205099, 5.7534990349392766E-5, 1.2169928020115732, 1.154029169731047E-5, -8.826030823704642, 1.2675641701357483, 6.329127565996185
2.477354709418837E-4, 0.06280537233508159, 5.9142487169399084E-5, 1.22400055678485, 1.2222173774640915E-5, -8.753267868664334, 1.304876968594974, 6.3291527699844075
2.5446893787575144E-4, 0.06451239278811217, 6.07499839894054E-5, 1.2310596869108683, 1.2925159999984316E-5, -8.684297967263072, 1.3383980635680734, 6.329177973972631
2.612024048096192E-4, 0.06621941324114278, 6.235748080941172E-5, 1.2381701923910966, 1.3649374548495913E-5, -8.618918923018818, 1.3684247061499346, 6.329203177960854
2.679358717434869E-4, 0.06792643369417335, 6.396497762941803E-5, 1.2453320732270043, 1.4394941595340421E-5, -8.55693540122491, 1.3952327355901684, 6.329228381949077
2.7466933867735456E-4, 0.06963345414720394, 6.557247444942434E-5, 1.2525453294200597, 1.5161985315691972E-5, -8.498158779729675, 1.4190786783567617, 6.3292535859373
2.8140280561122236E-4, 0.07134045911899406, 6.717997126943068E-5, 1.2598098091854366, 1.595061968773521E-5, -8.442407001624305, 1.4402015618060557, 6.3292773008362335
2.8813627254509005E-4, 0.07304740526207026, 6.878746808943698E-5, 1.267125066451359, 1.67609374704261E-5, -8.38950442982801, 1.4588244888880932, 6.329295357195867
2.948697394789578E-4, 0.07475435140514648, 7.03949649094433E-5, 1.27449166420115, 1.7593099586883095E-5, -8.33928170355926, 1.4751560118363363, 6.3293134135555
3.0160320641282553E-4, 0.0764612975482227, 7.200246172944962E-5, 1.2819096024355634, 1.844723004406932E-5, -8.291575596682238, 1.4893913360143667, 6.329331469915132
3.083366733466933E-4, 0.07816824369129892, 7.360995854945593E-5, 1.2893788811553535, 1.9323452848952775E-5, -8.246228877917284, 1.501713379648345, 6.329349526274766
3.15070140280561E-4, 0.07987518983437514, 7.521745536946225E-5, 1.2968995003612738, 2.0221892008506286E-5, -8.20309017290442, 1.5122937107762602, 6.329367582634399
3.2180360721442876E-4, 0.08158213597745136, 7.682495218946857E-5, 1.3044714600540785, 2.114267152970753E-5, -8.162013828108767, 1.5212933791763978, 6.329385638994032
3.285370741482965E-4, 0.08328908212052757, 7.843244900947489E-5, 1.3120947602345212, 2.2085915419539043E-5, -8.122859776556957, 1.528863658126389, 6.329403695353665
3.3527054108216424E-4, 0.08499602826360379, 8.003994582948121E-5, 1.3197694009033558, 2.3051747684988175E-5, -8.085493405393306, 1.5351467084597348, 6.329421751713298
3.42004008016032E-4, 0.08670297440668001, 8.164744264948753E-5, 1.3274953820613364, 2.404029233304719E-5, -8.049785425244886, 1.5402761754245302, 6.329439808072931
3.487374749498997E-4, 0.08840992054975622, 8.325493946949384E-5, 1.3352727037092171, 2.5051673370713153E-5, -8.015611741384259, 1.5443777272280828, 6.329457864432564
3.554709418837674E-4, 0.09011686669283245, 8.486243628950016E-5, 1.343101365847751, 2.608601480498795E-5, -7.982853326678939, 1.5475695428063057, 6.329475920792198
3.6220440881763516E-4, 0.09182381283590865, 8.646993310950648E-5, 1.350981368477693, 2.7143440642878384E-5, -7.951396096316595, 1.5499627552368618, 6.329493977151831
3.689378757515029E-4, 0.09353075897898488, 8.80774299295128E-5, 1.3589127115997959, 2.8224074891396042E-5, -7.92113078429465, 1.5516618562796713, 6.329512033511464
3.756713426853706E-4, 0.09523770512206109, 8.96849267495191E-5, 1.3668953952148146, 2.9328041557557398E-5, -7.891952821663614, 1.5527650667428785, 6.329530089871096
3.8240480961923833E-4, 0.0969446512651373, 9.129242356952542E-5, 1.3749294193235024, 3.0455464648383784E-5, -7.86376221651277, 1.5533646767124552, 6.32954814623073
3.891382765531061E-4, 0.09865159740821353, 9.289992038953175E-5, 1.3830147839266136, 3.1606468170901334E-5, -7.836463435687351, 1.5535473591256588, 6.329566202590363
3.9587174348697376E-4, 0.10035854355128972, 9.450741720953804E-5, 1.391151489024902, 3.278117613214106E-5, -7.8099652882261195, 1.553394459696385, 6.329584258949996
4.026052104208415E-4, 0.10206548969436594, 9.611491402954436E-5, 1.399339534619121, 3.397971253913881E-5, -7.7841808105082135, 1.552982265799372, 6.3296023153096295
4.0933867735470924E-4, 0.10377243583744215, 9.772241084955068E-5, 1.407578920710025, 3.520220139893529E-5, -7.759027153098296, 1.5523822565783114, 6.329620371669262
4.16072144288577E-4, 0.10547938198051837, 9.9329907669557E-5, 1.4158696472983685, 3.644876671857606E-5, -7.73442546927895, 1.5516613362508984, 6.329638428028895
4.2280561122244484E-4, 0.10718622345931615, 1.0093740448956334E-4, 1.4242131277089705, 3.7719675162374457E-5, -7.710300805259221, 1.5508820523338283, 6.329665711484696
4.295390781563124E-4, 0.108892918408124, 1.0254490130956963E-4, 1.4326100038448428, 3.9015123376931194E-5, -7.686581992048245, 1.5501028002958719, 6.329705912875132
4.3627254509018016E-4, 0.11059961335693189, 1.0415239812957595E-4, 1.4410583285853589, 4.033504248325445E-5, -7.663201538983014, 1.5493780159618948, 6.329746114265567
