This fits B3 to B5 into the virial expansion since maxPower is set to 3.
Number of particles: 108
dryVolFracMax: 0.0036
dryVolFracIncrement: 1.4E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 49.90418802469545
Number of monomers: 2916666.666666667
Number of chains: 145.83333333333334
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 5.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.00168, 0.4257608168346349, 4.0107045659157624E-4, -2.8201143870680205, 2.7472111566867277, 2.6798512061584634, -0.0026835838503258764, 1.5027679667046159, -0.003525885873492983, 5.276730771805966E-4, 3.146289459865099E-4, 6.340827901234573, 0.4258624051338283, 3218.698531971275, 768.407672528783, 4271.559878194195, 0.7535182986436284
0.00182, 0.46117801234678785, 4.344929946408742E-4, 0.7842619928049697, 3.5718753558018643, 3.0002651911981437, -0.002690523735829392, 1.5028263819567746, -0.0037849317005278263, 6.36143807414016E-4, 4.582641572844183E-4, 6.343557849794237, 0.46135093889498063, 3222.8576095372405, 769.4005791587721, 4277.079422408917, 0.7535182986436285
0.00196, 0.4966481790497473, 4.6791553269017225E-4, 0.5991841397203039, 3.525540785905443, 3.386607093900355, -0.0026288298912291765, 1.5027863484035562, -0.004041404021609224, 7.616440404869258E-4, 6.509300898931218E-4, 6.346032088477364, 0.49683947265613304, 3226.6302067688193, 770.3012204053229, 4282.086065563264, 0.7535182986436284
0.0021, 0.5320889600825945, 5.013380707394702E-4, -1.9171060932341755, 4.9196102415939595, 3.851693996332503, -0.002647226756512704, 1.5028948784220513, -0.00429548698435241, 9.077824731318802E-4, 7.404777547078256E-4, 6.350014578189304, 0.5323280064172854, 3232.708691978247, 771.7523518567099, 4290.152870603524, 0.7535182986436286
0.00224, 0.5674717168490474, 5.347606087887681E-4, 2.309725803757554, 4.5863695566455895, 4.40708758924961, -0.0027526934560340357, 1.502986806984478, -0.004547340124455383, 0.0010776379784989735, 7.17008689922374E-4, 6.354064526748976, 0.5678165401784377, 3238.897963959819, 773.2299317017211, 4298.366701631535, 0.7535182986436285
0.00238, 0.6028795846902558, 5.681831468380663E-4, 11.03133996195713, 6.082005799906428, 5.065656660511573, -0.0024881525926974415, 1.5028587823282, -0.0047971029938343145, 0.00127495745916124, 0.0010339929419756332, 6.357604722222222, 0.6033050739395901, 3244.3146802521687, 774.5230774616018, 4305.555267990308, 0.7535182986436285
0.00252, 0.6382178697350035, 6.016056848873642E-4, 3.7049257972621055, 6.025363851367543, 5.844599440787673, -0.0020085186070402895, 1.5024050273896234, -0.005044898696178134, 0.0015062208631994054, 0.0015301592259384397, 6.364196738683127, 0.6387936077007424, 3254.416955951004, 776.934818132522, 4318.96207671283, 0.7535182986436285
0.00266, 0.6737345752866462, 6.350282229366621E-4, 0.06395703274412345, 5.846299898267875, 6.746111353143578, -0.0022383271274493176, 1.5026071703590682, -0.005290836634523421, 0.0017683625370187054, 0.001284146970055398, 6.359529866255147, 0.6742821414618948, 3247.2628021275364, 775.226889715555, 4309.467743481181, 0.7535182986436285
0.0028, 0.7090701094090931, 6.684507609859605E-4, 13.168486698703344, 6.85902615538857, 7.80509614730101, -0.0020014977161291816, 1.5024607766424964, -0.005535014678884134, 0.0020792323710068913, 0.001454284591748061, 6.364370586419759, 0.7097706752230472, 3254.6836613186288, 776.9984893489319, 4319.316023482411, 0.7535182986436284
0.00294, 0.7443302849222593, 7.018732990352581E-4, 24.484934231296194, 7.323937074726145, 9.03045684010145, -0.0013489603336877252, 1.5018756854158628, -0.00577752089934227, 0.002440318566300884, 0.001988241999353661, 6.369485267489712, 0.7452592089841995, 3262.536779036507, 778.8732831041563, 4329.737957139516, 0.7535182986436284
0.00308, 0.7795134941804184, 7.352958370845565E-4, 40.24694754747384, 8.881595651202996, 10.443854197655705, -3.5139010928572374E-4, 1.5010068368523906, -0.006018434968330649, 0.0028618719683515155, 0.0028051728906934095, 6.378373045267489, 0.7807477427453519, 3276.2131660107525, 782.1382799900393, 4347.88799675881, 0.7535182986436285
0.00322, 0.8145164830223655, 7.687183751338544E-4, 72.96978746519284, 11.011931798861772, 12.066164998903355, 0.0013636401675453918, 1.4995175141000816, -0.006257829307468573, 0.003354069111420971, 0.004267400363592994, 6.392381450617285, 0.8162362765065042, 3297.846609518385, 787.3028841955478, 4376.597908046395, 0.7535182986436288
0.00336, 0.8490506304261383, 8.021409131831523E-4, 164.19256906809068, 13.919967969829234, 13.920785336214292, 0.004562487684177335, 1.4966739280252812, -0.006495770034601285, 0.00392946551274144, 0.0071287922060371805, 6.413866039094645, 0.8517248102676566, 3331.210362375691, 795.2678934765528, 4420.8752041881935, 0.7535182986436285
