phi0, phi, rho, Z_fit_curve, F_ex_fit_per_V, mu_kT, PV_NkT, alpha
1.3999999999999996E-4, 0.03549149081514795, 3.342253804929801E-5, 1.096812279866208, 3.3987460614535593E-6, -20.649310001856406, -13.094307492061896, 6.3286170987654335
1.467334669338677E-4, 0.03719826231568756, 3.503003486930433E-5, 1.1010197956150711, 3.7249961155792705E-6, -19.729590217537748, -11.594975682007249, 6.32863598790173
1.5346693386773545E-4, 0.038905033816227175, 3.663753168931065E-5, 1.1051920344034563, 4.065438040791294E-6, -18.853941977935555, -10.229958164975685, 6.328654877038027
1.6020040080160316E-4, 0.04061180531676678, 3.824502850931696E-5, 1.1093297743892652, 4.419983288646635E-6, -18.020877888489682, -8.984567414098228, 6.328673766174324
1.669338677354709E-4, 0.042318576817306386, 3.985252532932328E-5, 1.1134337937303975, 4.788544978554311E-6, -17.228945606876884, -7.846340010907936, 6.328692655310622
1.7366733466933862E-4, 0.044025348317846, 4.14600221493296E-5, 1.117504870584754, 5.171037897775328E-6, -16.476727282780566, -6.804610364173174, 6.328711544446919
1.8040080160320636E-4, 0.04573211981838561, 4.3067518969335916E-5, 1.121543783110235, 5.567378501422707E-6, -15.762839003178145, -5.850179795359123, 6.328730433583216
1.871342685370741E-4, 0.04743889131892522, 4.4675015789342234E-5, 1.125551309464741, 5.977484912461469E-6, -15.085930243120506, -4.975056971503463, 6.328749322719513
1.9386773547094184E-4, 0.049145662819464836, 4.628251260934855E-5, 1.1295282278061731, 6.40127692170864E-6, -14.444683321978099, -4.172252340221263, 6.3287682118558095
2.0060120240480956E-4, 0.05085243432000444, 4.7890009429354864E-5, 1.133475316292431, 6.8386759878332455E-6, -13.837812865128019, -3.435613879302562, 6.328787100992106
2.073346693386773E-4, 0.05255920582054405, 4.949750624936118E-5, 1.1373933530814155, 7.2896052373563195E-6, -13.264065271056637, -2.7596947697165075, 6.328805990128403
2.1406813627254502E-4, 0.05426597732108367, 5.11050030693675E-5, 1.1412831163310273, 7.753989464650903E-6, -12.72221818385223, -2.1396459640119936, 6.328824879264701
2.2080160320641276E-4, 0.05597274882162327, 5.271249988937382E-5, 1.1451453841991668, 8.231755131942029E-6, -12.211079971061992, -1.5711283366838034, 6.328843768400998
2.2753507014028047E-4, 0.05767952032216288, 5.431999670938013E-5, 1.1489809348437343, 8.722830369306742E-6, -11.729489206888049, -1.0502403609947535, 6.328862657537295
