Number of particles: 108
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 53.22680157965873
Number of monomers: 2916666.666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
DryVolFrac increment: 1.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0,	phi, 	mu/KT,		(PV/NkT)_total,		1+(PV/NkT)_virial,		 1+(PV/NkT)_pair/calculated,		(PV/NkT)_FR,      <F_total>/V,      EntropySolid,		Freference/V,           <F_FR>/V,     <alpha>,      zeta, 		newHertzianPotential, 		SpringConstant, 		lindemannParameter, 		kT/E
0.00201, 0.5538110560607438, -2603.955223575081, -2573.9492350826104, 3.8455795671144335, -2564.494228819258, -9.45500626335262, -0.013288661138983422, 1.5134978137830217, -0.004509019745157607, 7.803400255711966E-4, 7.0277673045267495, 0.6910027145545812, 0.0, 0.006177131599069898, 1.0868835591738706, 0.005714446925719812
0.00202, 0.5529505435007548, -2512.405785795834, -2460.9729283976385, 4.323798754857442, -2453.9649743873333, -7.007954010305248, -0.019097259297022166, 1.5193459110061034, -0.00442016847094696, 8.924808016862418E-4, 7.027739732510289, 0.6944405390051015, 0.0, 0.007214583922634978, 1.00737052331064, 0.005714287913138887
0.00203, 0.575292355268449, -2437.4303008776365, -2380.163139049643, 3.5705500095634566, -2390.553012432441, 10.389873382797699, -0.02528451513484596, 1.5254789722823847, -0.0046092758189742655, 7.557159535012259E-4, 7.02978832304527, 0.6978783634556218, 0.0, 0.0057195140482221235, 1.133261689852162, 0.005714287276951978
0.00204, 0.5762927977506844, -2795.6405898653625, -2852.6974547289365, 4.396376293014724, -2958.2143265628015, 105.51687183386501, -0.030735131721821414, 1.5309905738157743, -0.004489902088327391, 9.495342702697731E-4, 7.032781460905352, 0.7013161879061421, 0.0, 0.006959875059998715, 1.0290119727656242, 0.00571435778984618
0.00205, 0.5632963822092927, -3654.6347264632946, -3552.4003616346017, 5.693394643920471, -3509.6142917541006, -42.786069880501145, -0.0386327157044084, 1.5389901038858236, -0.004079543183685954, 0.0012688310649722828, 7.02967389917695, 0.7047540123566625, 0.0, 0.012611524580549746, 0.7656763838933008, 0.005714920194385207
0.00206, 0.5481432613389001, -5336.312875862709, -5398.920633097327, 3.521901747534855, -5500.027325789492, 101.10669269216591, -0.04818472717917932, 1.5483777199624507, -0.004640931101664405, 7.576246744193287E-4, 7.023430658436215, 0.7081918368071828, 0.0, 0.006011547701451794, 1.110811460504995, 0.005714388048716156
0.00207, 0.6312388502459199, -7344.677662924828, -7400.327529575119, 7.719517735564466, -7562.124307449541, 161.79677787442196, -0.06411173286676274, 1.564621719195652, -0.003357857860768909, 0.0017589355419845199, 7.046690380658437, 0.7116296612577031, 0.0, 0.03556746019345563, 0.4574125911741331, 0.005714538621738278
0.00208, 0.6108076147466283, -6580.3184116164075, -6220.132483965569, 6.826788284931854, -6122.261588031869, -97.87089593370013, -0.0832529798433128, 1.583696037865975, -0.003788228599459872, 0.0015471419299703658, 7.04142487654321, 0.7150674857082233, 0.0, 0.020291136130513844, 0.6065673410615111, 0.005714296267017221
0.00209, 0.5742154513829383, -4650.84125916419, -4379.61872331918, 5.701268373508613, -4357.691175553529, -21.927547765650825, -0.09553043893658356, 1.595891047498759, -0.004313534838726533, 0.0013065128005153477, 7.030236707818935, 0.7185053101587436, 0.0, 0.010239731658141044, 0.855228637093846, 0.005714396695330697
0.0021, 0.6381409049911632, -4005.771887741973, -3790.8914291334945, 6.143766774765517, -3794.2195159856547, 3.32808685216029, -0.10545911112126427, 1.6058594758666627, -0.004210331782760183, 0.001454948116304224, 7.050180915637861, 0.721943134609264, 0.0, 0.012091064194141047, 0.7882886289618342, 0.005714371393436302
