phi0,phi,alpha,zeta,lindemannParameter
0.0277,-20.75128412376678,6.615,8.020851307633652,0.8383698101628166
0.0278,-20.93852537884468,6.615,8.049807449538466,0.795333075917651
0.0279,-21.13526270021597,6.615,8.078763591443282,0.8156159551410547
0.028,-21.322980386670437,6.615,8.107719733348096,0.7892893381182643
0.0281,-21.523852386286976,6.615,8.13667587525291,0.8723315845488356
0.0282,-21.710733145189625,6.615,8.165632017157725,0.793562785287281
0.0283,-21.910418068915035,6.615,8.19458815906254,0.8697157056359964
0.0284,-22.10889086835599,6.615,8.223544300967355,0.8577030109940067
0.0285,-22.305628556065862,6.615,8.252500442872169,0.8782032028028073
0.0286,-22.507601880329634,6.615,8.281456584776983,0.9352772657107362
0.0287,-22.70255944587497,6.615,8.310412726681799,0.8451593693932504
0.0288,-22.89661981756806,6.615,8.339368868586613,0.8462103566655723
0.0289,-23.096695841315487,6.615,8.368325010491427,0.8261666432807688
0.029,-23.30058149175185,6.615,8.397281152396243,0.9154866140681736
0.0291,-23.50053644941654,6.615,8.426237294301057,0.8880045626615378
0.0292,-23.702251729595645,6.615,8.455193436205871,0.9253906606702464
0.0293,-23.91174885484513,6.615,8.484149578110685,0.932881749762342
0.0294,-24.11033965517116,6.615,8.513105720015501,0.8885915226293151
0.0295,-24.32722806964092,6.615,8.542061861920315,0.8797910073713712
0.0296,-24.529023713731643,6.615,8.57101800382513,0.9054171207680048
0.0297,-24.732701187496943,6.615,8.599974145729943,0.9103334984285524
0.0298,-24.93648454379213,6.615,8.628930287634759,1.024645841208428
0.0299,-25.144983001049376,6.615,8.657886429539573,0.9285208151068703
0.03,-25.35870736409977,6.615,8.686842571444387,0.9946226449573564
0.0301,-25.570898708009555,6.615,8.715798713349201,1.0048623951480664
0.0302,-25.774140905054733,6.615,8.744754855254017,0.935246773536635
0.0303,-25.986292370868288,6.615,8.773710997158831,0.990929113225748
0.0304,-26.19939214886451,6.615,8.802667139063646,0.9250668094039282
0.0305,-26.41442345028809,6.615,8.83162328096846,1.0140518209845122
0.0306,-26.63247323634493,6.615,8.860579422873275,1.0314340206904216
0.0307,-26.83639006913493,6.615,8.88953556477809,0.8781757893085428
0.0308,-27.056823245762395,6.615,8.918491706682904,1.0076119565193051
0.0309,-27.279897438641264,6.615,8.947447848587718,1.0414782769093105
0.031,-27.49540915485848,6.615,8.976403990492534,1.023450593054475
0.0311,-27.707174537021896,6.615,9.005360132397348,1.0111651166965232
0.0312,-27.92842655329077,6.615,9.034316274302162,1.0049519715303987
0.0313,-28.132611577479647,6.615,9.063272416206978,1.0242167681056225
0.0314,-28.362101449515265,6.615,9.092228558111794,0.970803494092102
0.0315,-28.59502497300892,6.615,9.12118470001661,0.983073863974002
0.0316,-28.80051791204336,6.615,9.150140841921424,0.9587399642712148
0.0317,-29.022263804204886,6.615,9.17909698382624,1.058795153409582
0.0318,-29.25399373210475,6.615,9.208053125731055,1.0369311266063723
0.0319,-29.480258436229168,6.615,9.237009267635871,1.0562015248071464
0.032,-29.700660876775927,6.615,9.265965409540687,1.013049497977479
0.0321,-29.92320998292113,6.615,9.294921551445505,1.0179865471882006
0.0322,-30.148661021226346,6.615,9.323877693350315,1.0435383841624026
0.0323,-30.372828192323077,6.615,9.352833835255131,0.9281261802499832
0.0324,-30.606138432683323,6.615,9.381789977159947,1.0355526095756111
0.0325,-30.838190749939415,6.615,9.410746119064765,0.9745499288345092
0.0326,-31.05693540946741,6.615,9.43970226096958,1.0608871098226709
0.0327,-31.28798940650631,6.615,9.468658402874397,1.0262693770473796
0.0328,-31.52032863022648,6.615,9.49761454477921,1.0271984996396304
0.0329,-31.74715881681842,6.615,9.526570686684028,1.0766856138584775
0.033,-31.97897993961898,6.615,9.555526828588842,1.1466913300453696
0.0331,-32.21052048894033,6.615,9.584482970493658,1.06133866149715
0.0332,-32.44667553541151,6.615,9.613439112398474,1.037977319951722
0.0333,-32.68528317409808,6.615,9.64239525430329,0.9805947836394566
0.0334,-32.91275303454564,6.615,9.671351396208104,1.0046738712222398
0.0335,-33.15045991691354,6.615,9.70030753811292,1.0582313593334318
0.0336,-33.38413235230251,6.615,9.729263680017736,1.029330892778674
0.0337,-33.61696686986371,6.615,9.758219821922552,1.0319102504751552
0.0338,-33.86209730190848,6.615,9.787175963827368,1.0925601286692832
0.0339,-34.10707711578129,6.615,9.816132105732184,1.132760491241238
0.034,-34.33658413402132,6.615,9.845088247636998,1.0276163942746146
0.0341,-34.58410847159201,6.615,9.874044389541814,1.033460605905768
