#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 28.164093606817637
#Number of monomers: 2916666.666666667
#Number of chains: 145.83333333333334
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 5.0E-5
#Maximum x-link fraction: 5.0E-5
#x-link fraction increment: 0.0
#Reservoir swelling ratio: 6.328780114650727
#Mean swelling ratio: 7.036671562499998
#Dry volume fraction: 0.006000000000000003
#Reservoir volume fraction: 1.520937161192245
#Actual volume fraction: 0.7724557880970734
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 87.6511967102664
#The coupling constant increment - dlambda: 0.0
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter
0.0011, 0.27956556086492607, 6.334276180555551, 0.2788384795519115, 0.8584888683290776
0.0012, 0.3051056824764788, 6.335141944444444, 0.3041874322384489, 0.801706159182905
0.0013, 0.3307575568917197, 6.336588055555557, 0.3295363849249863, 0.8228105221835229
0.0014, 0.3563712444583626, 6.337600694444443, 0.35488533761152374, 0.8647672688143087
0.0015, 0.3820348097493735, 6.3387539236111134, 0.38023429029806116, 0.8558719847766555
0.0016, 0.40781713916534057, 6.340378194444445, 0.4055832429845986, 0.8384660840122572
0.0017, 0.43362632852053806, 6.341941631944442, 0.430932195671136, 0.8729675442578
0.0018, 0.4595086185428749, 6.343667118055552, 0.4562811483576734, 0.7321964795366603
0.0019, 0.4854906713613825, 6.345644861111109, 0.48163010104421083, 0.7754135380426099
0.002, 0.5115513204823152, 6.347748888888888, 0.5069790537307483, 0.6846782957465902
0.0021, 0.5378712684312206, 6.350672013888888, 0.5323280064172856, 0.7576360899441583
0.0022, 0.5642172420775801, 6.353424756944444, 0.557676959103823, 0.6788134200725703
0.0023, 0.5901889217321326, 6.354592986111115, 0.5830259117903603, 0.5387963765451489
0.0024, 0.6161296760432445, 6.355557152777779, 0.6083748644768977, 0.27817787997401555
0.0025, 0.6427711842654045, 6.358755555555557, 0.6337238171634351, 0.2279629813613481
0.0026, 0.668347181438742, 6.358327951388892, 0.6590727698499724, 0.16124925161724524
0.0027, 0.6946093934922402, 6.36002704861111, 0.6844217225365098, 0.13507838447329826
0.0028, 0.72147118609092, 6.36336722222222, 0.7097706752230472, 0.12016851987443056
0.0029, 0.7485023261250524, 6.366954097222222, 0.7351196279095845, 0.10512099143799769
0.003, 0.776307035363596, 6.372415555555556, 0.7604685805961219, 0.09393668026274253
0.0031, 0.8049004620324072, 6.379600659722223, 0.7858175332826592, 0.08394622011191832
0.0032, 0.8346912137903789, 6.389378576388889, 0.8111664859691966, 0.07482267921978315
0.0033, 0.8664645972539629, 6.403424513888887, 0.836515438655734, 0.06750990544072236
0.0034, 0.9010215860900412, 6.4232095833333345, 0.8618643913422713, 0.06143067688124286
0.0035, 0.9397730439630592, 6.451365486111109, 0.8872133440288087, 0.057290768002251025
0.0036, 0.9839690355595312, 6.4897252430555605, 0.912562296715346, 0.05377123380929183
0.0037, 1.0363130120970379, 6.542791423611114, 0.9379112494018834, 0.05188831667548885
0.0038, 1.1009445394659423, 6.6169920833333284, 0.9632602020884208, 0.051214412322768535
0.0039, 1.1877704789223185, 6.728051493055553, 0.9886091547749581, 0.0539963439997398
0.004, 1.389018557484747, 7.028824270833333, 1.0139581074614956, 0.16401354888244976
0.0041, 1.984249304616162, 7.851225659722222, 1.0393070601480332, 0.5193556639881514
0.0042, 2.0442059281249447, 7.866081666666667, 1.0646560128345706, 0.6074827532134406
0.0043, 1.9307661877470348, 7.657501250000007, 1.0900049655211081, 0.40770413993083
0.0044, 1.9361396355427538, 7.606087777777782, 1.1153539182076455, 0.408797353675804
0.0045, 2.0249117370310707, 7.662982986111118, 1.140702870894183, 0.5061279931905135
0.0046, 2.112611439519261, 7.71531979166667, 1.1660518235807205, 0.772065153473299
0.0047, 2.1005643811130508, 7.645620069444435, 1.191400776267258, 0.6843756816350549
0.0048, 2.0256029192023917, 7.500744270833325, 1.2167497289537954, 0.5099061366879668
0.0049, 2.070890175105747, 7.5044752430555635, 1.242098681640333, 0.6094364989441191
0.005, 2.1054203450659297, 7.4953100694444394, 1.2674476343268704, 0.6719136393331655
0.0051, 2.101315184326336, 7.441154826388884, 1.292796587013408, 0.6941718130051506
0.0052, 2.061736298077811, 7.346434166666655, 1.3181455396999453, 0.5657915513515597
0.0053, 1.398816415917149, 6.414482386138167, 1.3434944923864829, 1.8007906029187981
0.0054, 2.1055590994998346, 7.305633680555546, 1.3688434450730202, 0.6846079692406892
0.0055, 2.0746978659678517, 7.225435972222222, 1.3941923977595578, 0.6209053128976528
0.0056, 1.4296793783221333, 6.343810605694394, 1.4195413504460952, 1.8906605936903815
0.0057, 2.0558327118117066, 7.11821288194445, 1.4448903031326328, 0.7041891780542558
0.0058, 1.4075891445388191, 6.237577745925572, 1.4702392558191701, 1.960812956978866
