#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 51.17755447140035
#Number of monomers: 2916666.666666667
#Number of chains: 297.50000000000017
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 1.0200000000000005E-4
#Maximum x-link fraction: 1.0E-4
#x-link fraction increment: 3.0E-6
#Reservoir swelling ratio: 5.493826472759246
#Mean swelling ratio: 5.493374826388889
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.1658153810228502
#Actual volume fraction: 0.16582320740258988
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 1.7309709045151618E-9
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.0016, 0.519019797082767, 6.871021597222221, 0.519638829186338, 0.12104585892157561, 3.3E-5, 0.0051952284914095325
0.0016, 0.49280437526176285, 6.753333402777776, 0.4933502820197581, 0.1468659453404735, 3.6E-5, 0.004761947294708343
0.0017, 0.4992370157212957, 6.646902152777781, 0.49974470700586443, 0.1380283149273712, 3.9E-5, 0.0043957249797862
0.0018, 0.5057416940119347, 6.549659930555557, 0.5062630191522697, 0.13264936212073333, 4.2E-5, 0.004081731246122844
0.0018, 0.4853967478059189, 6.460628749999998, 0.48585842180913785, 0.14943526789387876, 4.4999999999999996E-5, 0.0038095243507859653
0.0019, 0.4930204145253272, 6.378282743055557, 0.49349292187942695, 0.14858472879176546, 4.7999999999999994E-5, 0.0035715329673458953
0.002, 0.5005435411948063, 6.30188715277778, 0.5010300668397379, 0.14913494897853458, 5.099999999999999E-5, 0.0033614411372387336
0.0021, 0.507991420032038, 6.230827013888891, 0.5084626650906101, 0.1303547301335125, 5.399999999999999E-5, 0.003174792036147649
0.0021, 0.491934890146635, 6.164475208333335, 0.4923434073185161, 0.14137865631617472, 5.699999999999999E-5, 0.0030075264996451486
0.0022, 0.4998117077358844, 6.101846076388892, 0.5002654512072634, 0.14160653076626417, 5.999999999999999E-5, 0.0028571871674848187
0.0023, 0.5075822542636276, 6.043096527777781, 0.5080237926625022, 0.12939444100246614, 6.299999999999999E-5, 0.002721125679111473
0.0023, 0.49371792115614177, 5.987566527777782, 0.49414161697465236, 0.14214373440769557, 6.599999999999999E-5, 0.002597405220374272
0.0024, 0.5017357718166314, 5.935007534722219, 0.5021563680110656, 0.13702622789756957, 6.9E-5, 0.0024844737699375894
0.0025, 0.5095681189362402, 5.88510315972222, 0.5099916429340416, 0.12254371968584149, 7.2E-5, 0.0023809589369663494
0.0025, 0.49734806129982895, 5.837678055555555, 0.497747374905434, 0.1349571113606218, 7.500000000000001E-5, 0.0022857142986875143
0.0025, 0.48590048899202254, 5.7925409027777786, 0.4862620011747641, 0.14786840086763306, 7.800000000000001E-5, 0.0021978247437082956
0.0027, 0.5130757055058366, 5.749179861111108, 0.5134994903179877, 0.12628082357910206, 8.100000000000002E-5, 0.0021164171955397482
0.0027, 0.5021013410445977, 5.707893645833337, 0.5025059827746249, 0.13246088445766638, 8.400000000000002E-5, 0.0020408328024998736
0.0028, 0.509930755956056, 5.668276909722226, 0.5103502095229386, 0.12829725710153556, 8.700000000000003E-5, 0.0019706067830216113
0.0028, 0.49978373607202803, 5.630427395833333, 0.500160552327808, 0.13811769304794244, 9.000000000000003E-5, 0.0019047677125317761
0.0028, 0.49013116311886673, 5.5939437499999976, 0.49050039762148046, 0.1485935594154819, 9.300000000000004E-5, 0.0018434468173309398
0.0029, 0.4981674611365985, 5.558945972222222, 0.49851616636810686, 0.14002309976145347, 9.600000000000004E-5, 0.0017857143139048456
