#Number of particles: 108
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 56.561916808806906
#Number of monomers: 2916666.666666667
#Number of chains: 291.6666666666669
#Flory interaction parameter (chi): 0.3
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 1.0E-4
#x-link fraction increment: 1.75E-6
#Reservoir swelling ratio: 4.610514676570893
#Mean swelling ratio: 4.611638092592592
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.0025
#Reservoir volume fraction: 0.24501249634362282
#Actual volume fraction: 0.0
#MC steps: 150000
#Equilibration steps: 50000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.0039, 0.7514773013865674, 5.837860314814818, 0.753033305973853, 0.13892257762153007, 3.175E-5, 0.005399344227430562
0.004, 0.7466889300068849, 5.772989814814813, 0.7481462069635892, 0.1397210126159822, 3.35E-5, 0.005117492488263537
0.004, 0.7246075990855401, 5.707879018518516, 0.7258905231489328, 0.1488385084492619, 3.525E-5, 0.00486333756332313
0.0042, 0.7392819760324645, 5.6543616851851795, 0.7406022024723599, 0.13573004553102908, 3.7000000000000005E-5, 0.004633290777907596
0.0043, 0.7363987628181845, 5.600349916666669, 0.7377473484862108, 0.13483949452324825, 3.875000000000001E-5, 0.004424033919614595
0.0043, 0.7175302011426783, 5.54625847222222, 0.7186882127291018, 0.1412309553871202, 4.050000000000001E-5, 0.004232906248844109
0.0044, 0.7161128963827266, 5.499561601851854, 0.717201236510664, 0.14259302383648298, 4.225000000000001E-5, 0.004057643490155225
0.0045, 0.7150287195164295, 5.4534372222222185, 0.7160804544571521, 0.13753097734352276, 4.400000000000001E-5, 0.003896218744299884
0.0045, 0.6987601492518075, 5.4086433796296305, 0.6997330102766132, 0.14982426488100678, 4.5750000000000014E-5, 0.0037471263807939857
0.0046, 0.6985697857140725, 5.367734759259264, 0.6995641352852189, 0.14907736000184083, 4.7500000000000016E-5, 0.0036093887996406808
0.0047, 0.6986734363524866, 5.328515203703706, 0.6996298204218195, 0.14582683958676365, 4.925000000000002E-5, 0.0034821068036012142
0.0048, 0.6989455171039134, 5.291665175925923, 0.6999055127384853, 0.14715769006449797, 5.100000000000002E-5, 0.0033613448023312132
0.0049, 0.6993932760938363, 5.25488623148148, 0.7003696264400442, 0.1397204380294752, 5.275000000000002E-5, 0.0032498757967918145
0.0049, 0.6860982387941481, 5.219068166666662, 0.686981097098756, 0.14645843992749222, 5.4500000000000024E-5, 0.003145484291479209
0.005, 0.6871675394735149, 5.186208194444443, 0.6880232405919451, 0.14325184300113777, 5.6250000000000026E-5, 0.0030476431440067254
0.0051, 0.6883693396277377, 5.1544567500000005, 0.6891885692872293, 0.14144166697459454, 5.800000000000003E-5, 0.002955666853304769
0.0052, 0.6895952821141774, 5.123937712962961, 0.6904652185347009, 0.14288336542598026, 5.975000000000003E-5, 0.0028691217981634174
0.0052, 0.6780087225131599, 5.092721462962967, 0.6787875741482546, 0.14224241685945418, 6.150000000000003E-5, 0.0027874629694301266
0.0053, 0.6796897165475798, 5.0644054629629665, 0.6804694574203314, 0.14181396527806903, 6.325000000000003E-5, 0.0027104079843334582
0.0054, 0.6814463810275688, 5.036845759259256, 0.6822228923981434, 0.13863608413019105, 6.500000000000003E-5, 0.0026374234868713578
0.0054, 0.670872317812486, 5.009604212962964, 0.6716038183647441, 0.1457580369102833, 6.675000000000004E-5, 0.0025682231621422156
0.0055, 0.6729219745404176, 4.983964444444443, 0.6736683846113896, 0.14605196719580582, 6.850000000000004E-5, 0.00250261964983245
0.0056, 0.6750003909713899, 4.958691074074075, 0.6757798099318214, 0.14096593231298807, 7.025000000000004E-5, 0.0024404176771046122
0.0056, 0.6653522074234594, 4.933906287037038, 0.6660379300086632, 0.14767479586167398, 7.200000000000004E-5, 0.0023809625250855353
0.0057, 0.6676890021736829, 4.910439166666664, 0.6683937319794779, 0.1463795423326069, 7.375000000000004E-5, 0.002324455220870757
0.0057, 0.6585767982729177, 4.886665259259263, 0.6592108455645734, 0.14964694026004574, 7.550000000000005E-5, 0.0022705796219876884
0.0058, 0.6611215703366791, 4.8645829351851875, 0.6617729280486621, 0.1461640296066788, 7.725000000000005E-5, 0.0022191868371657895
0.0059, 0.6636627539148883, 4.843353342592589, 0.6643489492899831, 0.14597825820238836, 7.900000000000005E-5, 0.002170006941617157
0.0059, 0.655190540872026, 4.821474944444445, 0.6558218643261022, 0.14927706684346514, 8.075000000000005E-5, 0.0021229707879081693
0.006, 0.6579504523828551, 4.801417342592592, 0.658561906758028, 0.14962792883646509, 8.250000000000005E-5, 0.002077979837099181
0.006, 0.6498720979382762, 4.780395212962962, 0.6504655830537371, 0.14794967642010215, 8.425000000000006E-5, 0.0020347626629349086
0.0061, 0.6527385954157074, 4.761142537037039, 0.6533441968283374, 0.14683210968771626, 8.600000000000006E-5, 0.001993487597435648
0.0061, 0.6451016112853739, 4.7416950462962975, 0.6456372078971583, 0.14800010318943668, 8.775000000000006E-5, 0.0019536328483208223
0.0062, 0.6480806650403683, 4.7232709166666655, 0.6486333109397501, 0.14643203342927028, 8.950000000000006E-5, 0.001915452644096722
0.0063, 0.6510327003894191, 4.705100518518518, 0.6516209464275217, 0.14159368340192655, 9.125000000000006E-5, 0.0018787793110753047
