#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 33.70726492482032
#Number of monomers: 2916666.666666667
#Number of chains: 87.50000000000001
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 3.0E-5
#x-link fraction increment: 0.0
#Dry volume fraction: 0.003499999999999998
#Actual volume fraction: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 13.979642580438847
#phi0,		  phi,			 <alpha>,      		zeta, 	 	 	  lindemannParameter
0.0011, 0.37806554391843816, 7.022799756944449, 0.3781606895572335, 0.8336362138822732
0.0012, 0.4124664618610955, 7.025481284722218, 0.4125389340624365, 0.7348659179431244
0.0013, 0.44676351435229367, 7.030732465277778, 0.44691717856763963, 0.8080073140679149
0.0014, 0.48108355776715617, 7.034133159722221, 0.4812954230728427, 0.8329834629343844
0.0015, 0.5154071596007478, 7.038008784722224, 0.5156736675780457, 0.7773462164758966
0.0016, 0.5497324404521817, 7.0433470138888925, 0.5500519120832488, 0.6941936956257219
0.0017, 0.5839991586903459, 7.048499375, 0.5844301565884519, 0.5925295317600742
0.0018, 0.6183426132936991, 7.056441423611115, 0.6188084010936549, 0.5611298882164867
0.0019, 0.6524671733619746, 7.063739548611105, 0.653186645598858, 0.34223392909310363
0.002, 0.6867628366734984, 7.073790173611111, 0.687564890104061, 0.26329279308326614
0.0021, 0.7212109957262856, 7.066641979166669, 0.721943134609264, 0.13994336631350637
0.0022, 0.7552761892177297, 7.075249409722222, 0.756321379114467, 0.12405490460221841
0.0023, 0.7893724362322821, 7.086469722222218, 0.79069962361967, 0.10381680316235392
0.0024, 0.8232325314941786, 7.103294861111109, 0.8250778681248729, 0.08991062307348566
0.0025, 0.8568204005348548, 7.1295346875000085, 0.8594561126300759, 0.07750649560342224
0.0026, 0.8896887284215169, 7.171395868055553, 0.8938343571352789, 0.06907696322274615
0.0027, 0.921199283986077, 7.235635763888891, 0.9282126016404819, 0.0628960525609021
0.0028, 0.9489888667442262, 7.32920548611111, 0.9625908461456849, 0.06131623193533092
0.0029, 0.9670496681721726, 7.4248913541666655, 0.9969690906508879, 0.06529984853249071
0.003, 0.9730941316568036, 7.436109722222221, 1.031347335156091, 0.06880570015562486
0.0031, 0.9752401703398833, 7.40375819444445, 1.0657255796612939, 0.07722072864890259
0.0032, 0.9774244182147885, 7.383595555555553, 1.1001038241664969, 0.11455370718061753
0.0033, 0.97899548318568, 7.340072916666667, 1.1344820686716999, 0.13343669781800488
