#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 34.72931385785364
#Number of monomers: 2916666.666666667
#Number of chains: 87.50000000000001
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 3.0E-5
#x-link fraction increment: 0.0
#Dry volume fraction: 0.0031999999999999984
#Actual volume fraction: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.0
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 0.0
#phi0,		  phi,			 <alpha>,      		zeta, 	 	 	  lindemannParameter
0.0011, 0.3781593697793124, 7.005, 0.37816065866852044, 0.8074420076335539
0.0012, 0.4125372279562745, 7.005, 0.41253890036565866, 0.78799427337088
0.0013, 0.44691474571412093, 7.005, 0.4469171420627969, 0.54535141144499
0.0014, 0.48129302031640914, 7.005, 0.48129538375993514, 0.17509335500997666
0.0015, 0.5156707964047629, 7.005, 0.5156736254570734, 0.1332543157692466
0.0016, 0.5500482843072272, 7.005, 0.5500518671542116, 0.10424430887293407
0.0017, 0.5844254540565996, 7.005, 0.5844301088513498, 0.08189922071772036
0.0018, 0.6188020792841492, 7.005, 0.618808350548488, 0.062156829810275906
0.0019, 0.6531775645564161, 7.005, 0.6531865922456264, 0.04465026947999847
0.002, 0.6875504081438308, 7.005, 0.6875648339427646, 0.02851650397855764
0.0021, 0.7219108876736723, 7.005, 0.7219430756399027, 0.013870731027251969
0.0022, 0.755902543704858, 7.005, 0.7563213173370409, 0.00483861096182257
0.0023, 0.787307832535424, 7.005, 0.790699559034179, 0.005006023365276352
0.0024, 0.8157845225290142, 7.005, 0.8250778007313172, 0.00526136962819065
0.0025, 0.8414966164019502, 7.005, 0.8594560424284553, 0.005540189673224715
0.0026, 0.864591412514736, 7.005, 0.8938342841255935, 0.005828845187552232
0.0027, 0.8852004956960081, 7.005, 0.9282125258227316, 0.006166941878076513
0.0028, 0.9034484757987941, 7.005, 0.9625907675198698, 0.006506122460672946
0.0029, 0.9194443040814385, 7.005, 0.996969009217008, 0.006956891939384051
0.003, 0.9332932389657294, 7.005, 1.0313472509141461, 0.007432688320999636
