This fits B3 to B5 into the virial expansion since maxPower is set to 3.
Number of particles: 108
dryVolFracMax: 0.003
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 52.648203563095535
Number of monomers: 2916666.666666667
Number of chains: 87.50000000000001
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.0012, 0.4124487733931783, 2.864788975654117E-4, 189.01857376091374, 3.6074410439922207, 3.260337080355485, 0.015964527709432647, 1.4841479104849176, -0.00261488210504646, 5.789202725175838E-4, 0.018000489541961522, 7.026378858024688, 0.41253893406243664, 4103.419057803881, 979.6191399404631, 5812.23666235024, 0.7059965545423299
0.0013, 0.44674865496096966, 3.10352139029196E-4, 191.6264493549284, 4.08706262098006, 3.523604243714576, 0.020748497275859958, 1.4793977669898295, -0.002807947521593494, 6.871307218278426E-4, 0.022869314075625608, 7.030629537037035, 0.4469171785676397, 4110.87077866383, 981.398107254566, 5822.791559271486, 0.7059965545423299
0.0014, 0.48110925896873247, 3.342253804929803E-4, 227.9020044325356, 4.478908745346814, 3.844377679009992, 0.025114016702028327, 1.4750632546666678, -0.002999174719602353, 8.069780385432263E-4, 0.027306213383087453, 7.034338806584355, 0.48129542307284273, 4117.380739378415, 982.9522458951562, 5832.012511799795, 0.7059965545423299
0.0015, 0.5154184460695171, 3.580986219567647E-4, 355.5699795228103, 5.027664361959063, 4.2447362847688295, 0.03163001643965668, 1.468590387970182, -0.003188695233083918, 9.405037378907782E-4, 0.03387820793484982, 7.038512746913584, 0.5156736675780458, 4124.714435448462, 984.7030368661786, 5842.400233981814, 0.7059965545423297
0.0016, 0.5497361979974486, 3.8197186342054886E-4, 514.664099462146, 5.761375299289587, 4.7503448098768235, 0.04209123265887011, 1.458190212342541, -0.0033766230161081877, 0.001090639987737621, 0.04437721568724068, 7.044636676954725, 0.5500519120832489, 4135.490055460484, 987.2755266508685, 5857.66322633311, 0.7059965545423299
0.0017, 0.5840372336940507, 4.0584510488433315E-4, 706.347711217547, 6.553899047693114, 5.388605456881349, 0.05620341707805851, 1.4441508915102441, -0.0035630577486152858, 0.0012606107049626387, 0.05850586412171115, 7.051944423868312, 0.5844301565884519, 4148.373250191464, 990.3511628372449, 5875.911466566143, 0.7059965545423296
0.0018, 0.6182382641502502, 4.297183463481176E-4, 862.5825673255154, 7.537207826169832, 6.190406697261414, 0.07581685159344588, 1.4246329359549126, -0.003748087361811589, 0.0014546136764820737, 0.0781103252787754, 7.060361203703689, 0.618808401093655, 4163.244737707618, 993.9014689612329, 5896.975999275927, 0.7059965545423299
0.0019, 0.6524792359704503, 4.535915878119019E-4, 1037.5384182435855, 8.413387020864384, 7.188976474837499, 0.09738870090248453, 1.403153342280144, -0.003931790000723226, 0.0016774397544290778, 0.09964305114877868, 7.068891090534976, 0.6531866455988581, 4178.352290749463, 997.5081315781819, 5918.3749040505245, 0.7059965545423299
0.002, 0.6866827870573499, 4.7746482927568624E-4, 389.54807106683114, 9.440164399709689, 8.420957261856184, 0.12535566196680978, 1.375294601157862, -0.004114235572503025, 0.0019349886413298615, 0.12753490889798294, 7.07712517489713, 0.687564890104061, 4192.970565261609, 1000.9979875503055, 5939.080776364056, 0.7059965545423299
0.0021, 0.7210566134689962, 5.013380707394704E-4, 266.8008410538724, 9.228979296236673, 9.915374541534337, 0.11598825122714426, 1.3846314421993582, -0.0042954869843524115, 0.0022288691794988213, 0.11805486903199784, 7.072723827160495, 0.721943134609264, 4185.152455695339, 999.1315513756466, 5928.006912736863, 0.7059965545423298
0.0022, 0.7552592701891263, 5.252113122032547E-4, 1425.2333339028205, 10.108346654715271, 11.735750890278673, 0.13809446376924944, 1.36260628263357, -0.0044756011451519695, 0.0025773321620973346, 0.1399927327523041, 7.079243744855971, 0.756321379114467, 4196.737247659145, 1001.8972167342431, 5944.416046590662, 0.7059965545423299
0.0023, 0.789294702943235, 5.490845536670391E-4, 2546.983647982754, 11.669525845058322, 13.924962609948434, 0.18403813027213697, 1.316813535628321, -0.004654629784629776, 0.002988832978615342, 0.1857039270781514, 7.091771090534981, 0.79069962361967, 4219.056185651126, 1007.2254706932209, 5976.029427489452, 0.7059965545423299
0.0024, 0.8231360963617008, 5.729577951308231E-4, 4627.137471450848, 13.797055717521964, 16.5317547044623, 0.2597039750344544, 1.241360593576067, -0.004832620129818146, 0.0034744823396837543, 0.26106211282458885, 7.108917355967077, 0.8250778681248729, 4249.732345911801, 1014.5488645040692, 6019.480291467904, 0.70599655454233
0.0025, 0.8567137170835015, 5.968310365946075E-4, 9095.348322979238, 16.847186905023662, 19.615583842284174, 0.4049676705562779, 1.0964362580672706, -0.005009615468588517, 0.004051360461867375, 0.40592592556299906, 7.136580360082311, 0.8594561126300759, 4299.536731604245, 1026.4387857599809, 6090.025091399303, 0.7059965545423298
0.0026, 0.8894603500290607, 6.207042780583919E-4, 18391.11813397627, 21.15158917254645, 23.237054984233417, 0.6939748684578724, 0.8079858963666987, -0.005185655622889315, 0.0047375828821707225, 0.6944229411985909, 7.177791553497939, 0.8938343571352789, 4374.452533116714, 1044.323615949582, 6196.1386425639175, 0.7059965545423298
0.0027, 0.9208357229030223, 6.445775195221761E-4, 36262.43796333497, 26.95929482054931, 27.46661517289877, 1.2830788785590734, 0.21978729023093213, -0.005360777349080229, 0.00555776457632271, 1.282881891331831, 7.240468086419753, 0.9282126016404819, 4490.049337813048, 1071.9203202591568, 6359.874292479758, 0.70599655454233
0.0028, 0.9485269250872678, 6.684507609859605E-4, 56246.03909600387, 34.24785562460709, 32.3757120531769, 2.4253787435862613, -0.9210657232715183, -0.005535014678884134, 0.0065380079068410625, 2.4243757503583043, 7.328878528806591, 0.9625908461456849, 4656.544451085629, 1111.6681006761214, 6595.7042157299, 0.7059965545423298
0.0029, 0.967326379878603, 6.923240024497446E-4, -50797.01362015627, 41.33735217306616, 38.00107733774989, 3.9686294239997784, -2.462392868372117, -0.005708399211575585, 0.007681017876766382, 3.9666568053345874, 7.417817006172847, 0.9969690906508879, 4828.136369124221, 1152.6326536018134, 6838.7534444188805, 0.70599655454233
