This fits B3 to B9 into the virial expansion since maxPower is set to 7.
Number of particles: 108
dryVolFracMax: 0.003
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 52.648203563095535
Number of monomers: 2916666.666666667
Number of chains: 87.50000000000001
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.0012, 0.41243001278982566, 2.864788975654117E-4, 186.23995462747413, 3.5087009183372206, 3.4893128475187822, 0.014951125798054955, 1.485155651363041, -0.00261488210504646, 4.5906074472879644E-4, 0.017106947158372618, 7.025462726337445, 0.41253893406243664, 4101.814198955153, 979.2360081123535, 5809.963480082703, 0.7059965545423299
0.0013, 0.4467659725595225, 3.10352139029196E-4, 242.2061115073187, 4.122653074237105, 4.033766594721547, 0.020879915526597417, 1.4792693471254252, -0.002807947521593494, 5.664525753446752E-4, 0.023121410472846233, 7.030569279835392, 0.4469171785676397, 4110.765080826203, 981.3728737545674, 5822.641844889814, 0.7059965545423298
0.0014, 0.48114096085590446, 3.342253804929803E-4, 225.78004844533612, 4.64694250370236, 4.6633783243349, 0.026515615766091925, 1.473670899873916, -0.002999174719602353, 6.935386642299174E-4, 0.02882125182146436, 7.034884938271602, 0.48129542307284273, 4118.33980890966, 983.1812068801561, 5833.370973856125, 0.7059965545423299
0.0015, 0.51541577179644, 3.580986219567647E-4, 338.6861486350702, 5.019330431693345, 5.344258823268554, 0.03166011875507827, 1.4685595912012945, -0.003188695233083918, 8.425986066732079E-4, 0.034006215381488986, 7.038388168724286, 0.5156736675780458, 4124.495423117568, 984.650751523589, 5842.090016701736, 0.7059965545423298
0.0016, 0.5497389707132113, 3.8197186342054886E-4, 460.0959251728182, 5.778852579792182, 6.036842585328685, 0.04268668817970027, 1.4575988891764926, -0.0033766230161081877, 0.0010161505995357235, 0.045047160596272735, 7.045682962962961, 0.5500519120832489, 4137.332967276092, 987.7154894385733, 5860.273595751701, 0.70599655454233
0.0017, 0.5839992019450687, 4.0584510488433315E-4, 602.5340038428784, 6.438229902952731, 6.69726498336027, 0.05362808099138612, 1.4467167110590116, -0.0035630577486152858, 0.001213212581835486, 0.05597792615816592, 7.050954969135798, 0.5844301565884519, 4146.627326766653, 989.9343543222672, 5873.438475142063, 0.70599655454233
0.0018, 0.6182250409091954, 4.297183463481176E-4, 827.7923094528715, 7.28434602952459, 7.304833730519022, 0.07145556770746382, 1.428974377368721, -0.003748087361811589, 0.0014344848992277458, 0.07376917017004767, 7.058718096707818, 0.618808401093655, 4160.338768237991, 993.207719852885, 5892.8598751235795, 0.7059965545423298
0.0019, 0.6524620093086987, 4.535915878119019E-4, 709.4462328954387, 8.259255616790513, 7.866316361171101, 0.09315225236225023, 1.4073732925162674, -0.003931790000723226, 0.001678784097238083, 0.09540525826573538, 7.06745730452675, 0.6531866455988581, 4175.810315808185, 996.9012797625018, 5914.774355400644, 0.7059965545423299
0.002, 0.6867731591996786, 4.7746482927568624E-4, 420.3004783905174, 8.774169594324103, 8.42969372780891, 0.10532913015443375, 1.3952502086712482, -0.004114235572503025, 0.001943278769126186, 0.10750008695781059, 7.0705995473251, 0.687564890104061, 4181.382579239769, 998.231559666522, 5922.667118326657, 0.7059965545423298
0.0021, 0.7210272406211558, 5.013380707394704E-4, 721.9280359813779, 9.144819627492595, 9.10718080410976, 0.113220121978172, 1.3873909499333859, -0.0042954869843524115, 0.0022304611230411844, 0.11528514783948322, 7.071641882716049, 0.721943134609264, 4183.232088134725, 998.673097390909, 5925.286832095875, 0.70599655454233
0.0022, 0.755210688696559, 5.252113122032547E-4, 1470.7903640752988, 10.14853537311893, 10.077536426536085, 0.13979865479935175, 1.3609104645334673, -0.0044756011451519695, 0.0025498251690182702, 0.14172443077548544, 7.080203744855975, 0.756321379114467, 4198.444808921282, 1002.304866957495, 5946.83470040866, 0.7059965545423298
0.0023, 0.7892881748766774, 5.490845536670391E-4, 2527.287805027421, 11.683981884026492, 11.561058160290713, 0.18344518898652568, 1.3174063191057073, -0.004654629784629776, 0.0029101478300421063, 0.18518967094111335, 7.091962191358027, 0.79069962361967, 4219.397265541784, 1007.3068975191021, 5976.512545839627, 0.7059965545423297
0.0024, 0.823143891865639, 5.729577951308231E-4, 4596.978293549367, 13.797678421832863, 13.816035099627925, 0.26046775883514584, 1.2405982540247043, -0.004832620129818146, 0.0033296532021352965, 0.2619707257628287, 7.109295082304529, 0.8250778681248729, 4250.409799755255, 1014.7105946959229, 6020.4398625013555, 0.7059965545423299
0.0025, 0.856647357030367, 5.968310365946075E-4, 9042.989959839475, 16.842578889312755, 17.093376355260943, 0.402934734597884, 1.0984664447665102, -0.005009615468588517, 0.003834794304982264, 0.40410955576149027, 7.135991759259269, 0.8594561126300759, 4298.472985939274, 1026.1848351888218, 6088.518362141027, 0.7059965545423298
0.0026, 0.8895130139439157, 6.207042780583919E-4, 18172.624672537364, 21.135697510878405, 21.57128528444082, 0.6922387245667957, 0.809715371661715, -0.005185655622889315, 0.0044602726202496445, 0.6929641075694354, 7.177688693415636, 0.8938343571352789, 4374.264473838492, 1044.278720103997, 6195.872268348614, 0.70599655454233
0.0027, 0.9208246522908035, 6.445775195221761E-4, 36118.75526694926, 26.90314984929144, 27.256319970701043, 1.2706136482743013, 0.23223682240359245, -0.005360777349080229, 0.005245409059396633, 1.2707290165639848, 7.239756028806585, 0.9282126016404819, 4488.724757953019, 1071.6041001107917, 6357.998107884371, 0.70599655454233
0.0028, 0.9484729871544414, 6.684507609859605E-4, 57555.967424222414, 34.224484157383976, 33.85074698057633, 2.416782256285217, -0.912476850664449, -0.005535014678884134, 0.006229758246623585, 2.4160875127174775, 7.328469115226331, 0.9625908461456849, 4655.764108214788, 1111.4818075383203, 6594.598908818953, 0.7059965545423298
0.0029, 0.9675624020291671, 6.923240024497446E-4, -50616.96921114534, 41.31869731779399, 40.53324946314933, 4.018708664274632, -2.5124137601462415, -0.005708399211575585, 0.007415672626719716, 4.0170013908594875, 7.420407705761315, 0.9969690906508879, 4833.19686871118, 1153.840758887482, 6845.921325840399, 0.7059965545423299
