This fits B3 to B4 into the virial expansion since maxPower is set to 2.
Number of particles: 108
dryVolFracMax: 0.003
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 52.648203563095535
Number of monomers: 2916666.666666667
Number of chains: 87.50000000000001
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.0019, 0.6524428818685375, 4.535915878119019E-4, 1046.4160306622389, 8.269645082660174, 8.989870945363561, 0.09317388077908796, 1.4073533206064273, -0.003931790000723226, 0.0012717882425188985, 0.09583388253729229, 7.06688441358025, 0.6531866455988581, 4174.794919503592, 996.6588717508919, 5913.3361099898675, 0.7059965545423301
0.002, 0.6866557972801451, 4.7746482927568624E-4, 421.57638563184383, 9.350258781603426, 10.504629608672158, 0.12212027772926962, 1.3785228413994977, -0.004114235572503025, 0.0015563405939301406, 0.1246781727078425, 7.076821903292181, 0.687564890104061, 4192.431552149339, 1000.8693076484917, 5938.317297974817, 0.7059965545423299
0.0021, 0.7210101176412983, 5.013380707394704E-4, 290.1081004907208, 9.17056792594935, 12.194722041015297, 0.11330267047832487, 1.387312911814713, -0.0042954869843524115, 0.0018848963724319421, 0.11571326109024534, 7.0725585493827205, 0.721943134609264, 4184.859062421245, 999.0615088908835, 5927.591339498994, 0.70599655454233
0.0022, 0.7552350621637394, 5.252113122032547E-4, 1547.6919823296873, 10.054424291317549, 14.093042926413982, 0.13597191919649917, 1.3647244680386033, -0.0044756011451519695, 0.0022739806520528285, 0.1381735396895983, 7.079268539094654, 0.756321379114467, 4196.781343585152, 1001.9077438611345, 5944.478505714184, 0.7059965545423299
0.0023, 0.7892848347859039, 5.490845536670391E-4, 2593.3351770757135, 11.750270505007352, 16.207772874383807, 0.1871995192897641, 1.3136613960691432, -0.004654629784629776, 0.002728975239704726, 0.18912517383468916, 7.092366028806582, 0.79069962361967, 4220.118101726486, 1007.4789844820344, 5977.533565248382, 0.7059965545423298
0.0024, 0.8231121072693615, 5.729577951308231E-4, 4507.548712525855, 13.771634957963514, 18.548493264225932, 0.25979455295420784, 1.24126997256752, -0.004832620129818146, 0.0032561313534470223, 0.26137104173057896, 7.109390288065849, 0.8250778681248729, 4250.580563065285, 1014.7513614332578, 6020.681738058582, 0.7059965545423299
0.0025, 0.8567028623445649, 5.968310365946075E-4, 9044.230005927113, 16.8239673767508, 21.132739011868686, 0.4024191169375637, 1.0989778467124847, -0.005009615468588517, 0.0038666477216897496, 0.4035620846844625, 7.135670483539097, 0.8594561126300759, 4297.892436153034, 1026.0462391365354, 6087.696049648841, 0.7059965545423299
0.0026, 0.8895601792102122, 6.207042780583919E-4, 18257.85203920249, 21.14663652931267, 23.98020580694457, 0.6916247265252105, 0.810326995256945, -0.005185655622889315, 0.004574024373967579, 0.6922363577741322, 7.177414197530867, 0.8938343571352789, 4373.762638890002, 1044.1589158349943, 6195.161450505013, 0.7059965545423299
0.0027, 0.9207808431909961, 6.445775195221761E-4, 36101.138242581495, 26.92379631680804, 27.110999008089436, 1.274167337621419, 0.22868670070323205, -0.005360777349080229, 0.005393191841577208, 1.274134923128922, 7.239797016460906, 0.9282126016404819, 4488.800996712834, 1071.6223007740111, 6358.106095323295, 0.70599655454233
0.0028, 0.9485027305291918, 6.684507609859605E-4, 56912.710807213356, 34.22570471072749, 30.547370266839465, 2.415327107290422, -0.9110277826024045, -0.005535014678884134, 0.006341720905778012, 2.4145204010635277, 7.328232150205758, 0.9625908461456849, 4655.312492380492, 1111.3739921997098, 6593.959223212285, 0.70599655454233
0.0029, 0.9674654417593617, 6.923240024497446E-4, -50586.492641865836, 41.323643825438985, 34.27515627734287, 3.991549112539681, -2.48528274833852, -0.005708399211575585, 0.007413381913496367, 3.9898441298377603, 7.419440267489711, 0.9969690906508879, 4831.306725921768, 1153.3895205353551, 6843.244056698997, 0.7059965545423298
