This fits B3 to B6 into the virial expansion since maxPower is set to 4.
Number of particles: 108
dryVolFracMax: 0.003
dryVolFracIncrement: 1.0E-4
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of dry radius]: 52.648203563095535
Number of monomers: 2916666.666666667
Number of chains: 87.50000000000001
Flory interaction parameter (chi): 0.0
Young's calibration factor: 1.0
x-link fraction: 3.0E-5
MC steps: 100000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
phi0, phi, rho, mu/kT, Z_measured, Z_virial_Fit, <F_total>/V, QMelting, <F_id>/V, <F_ex>/V, <F_FR>/V, <alpha>, Zeta, B2_rho, B2_phi0, B2_HS, B2*
0.0012, 0.41246547370967285, 2.864788975654117E-4, 131.4576198893366, 3.6252074037963333, 3.7963957790753122, 0.01617215041977007, 1.483941104904165, -0.00261488210504646, 4.6885681689125735E-4, 0.018318175707925273, 7.02632934156379, 0.41253893406243664, 4103.332305283901, 979.5984293018926, 5812.113782827072, 0.7059965545423301
0.0013, 0.44676897252767606, 3.10352139029196E-4, 208.6946139248956, 3.947843184178569, 4.213841536478473, 0.018967685616911353, 1.4811696510851386, -0.002807947521593494, 5.829661787663247E-4, 0.02119266695973852, 7.029299032921812, 0.4469171785676397, 4108.537348016226, 980.8410417216736, 5819.486400581134, 0.70599655454233
0.0014, 0.48109593621196667, 3.342253804929803E-4, 282.0940229920281, 4.631231275935262, 4.6467158143002765, 0.02613658424061062, 1.4740483818804266, -0.002999174719602353, 7.137331581287032E-4, 0.02842202580208427, 7.0348997016461015, 0.48129542307284273, 4118.365737146317, 983.1873967907005, 5833.407699583029, 0.7059965545423298
0.0015, 0.5153948242683596, 3.580986219567647E-4, 318.8422878451758, 5.074319948818645, 5.098011740066077, 0.03243668306966937, 1.4677884303843438, -0.003188695233083918, 8.610282326167223E-4, 0.03476435007013656, 7.038372962962965, 0.5156736675780458, 4124.4686914471995, 984.6443698073746, 5842.05215296119, 0.7059965545423298
0.0016, 0.5497281185509946, 3.8197186342054886E-4, 476.80555488184905, 5.740973539200376, 5.582406948212682, 0.04136018209379722, 1.4589195473693397, -0.0033766230161081877, 0.0010267716236975243, 0.04371003348620788, 7.044376008230446, 0.5500519120832489, 4135.031002817212, 987.1659359048944, 5857.013006951274, 0.70599655454233
0.0017, 0.5839470421152195, 4.0584510488433315E-4, 575.4008671860998, 6.498250315601616, 6.118451169630756, 0.05520247135560545, 1.4451491134368866, -0.0035630577486152858, 0.0012121165772471072, 0.05755341252697362, 7.051567623456795, 0.5844301565884519, 4147.708316464635, 990.1924216030649, 5874.969629495476, 0.70599655454233
0.0018, 0.6182600982487312, 4.297183463481176E-4, 854.5172797634011, 7.199900440006339, 6.732757900646554, 0.06883354977540651, 1.4315861378925239, -0.003748087361811589, 0.0014185347700816646, 0.07116310236713644, 7.058255051440331, 0.618808401093655, 4159.52007901604, 993.0122721980907, 5891.700253002644, 0.7059965545423299
0.0019, 0.6525226055066227, 4.535915878119019E-4, 1058.8092196150883, 8.341116409876957, 7.465414969014859, 0.09600266606514105, 1.4045302826294235, -0.003931790000723226, 0.0016499178084268076, 0.09828453825743746, 7.067736718106997, 0.6531866455988581, 4176.305610306595, 997.0195226140639, 5915.4759091054375, 0.7059965545423298
0.002, 0.6867401042806384, 4.7746482927568624E-4, 552.3901806497205, 9.177072549066436, 8.36090754614061, 0.11938796610331057, 1.3812385882217244, -0.004114235572503025, 0.0019083992336419798, 0.1215938024421716, 7.0748909465020615, 0.687564890104061, 4189.000691969164, 1000.0502501133938, 5933.457698932724, 0.7059965545423299
0.0021, 0.720958537305502, 5.013380707394704E-4, 515.8949632385385, 9.426627894586074, 9.475961467692557, 0.12237735439488946, 1.3782678630883904, -0.0042954869843524115, 0.0021972219381372147, 0.12447561944110465, 7.0757025925925925, 0.721943134609264, 4190.442569785618, 1000.3944730861284, 5935.500028753144, 0.7059965545423296
0.0022, 0.7551944125226979, 5.252113122032547E-4, 1388.3023926889987, 10.313628112165409, 10.894111473837668, 0.14402013615799808, 1.3567035222896708, -0.0044756011451519695, 0.002528123856222526, 0.14596761344692752, 7.0813003909465015, 0.756321379114467, 4200.395990594951, 1002.7706772698473, 5949.598427315137, 0.7059965545423299
0.0023, 0.7893483814388648, 5.490845536670391E-4, 2494.147431328201, 11.767141360246413, 12.705909393709376, 0.18866391088571738, 1.3121998392616883, -0.004654629784629776, 0.002911806623926625, 0.19040673404642053, 7.093125370370372, 0.79069962361967, 4221.473723038659, 1007.802615231224, 5979.453718120871, 0.70599655454233
0.0024, 0.8231762107284775, 5.729577951308231E-4, 4420.399012029204, 13.846118616255625, 15.015438055843418, 0.2631069039067491, 1.2379662267564537, -0.004832620129818146, 0.0033605041389709774, 0.2645790198975963, 7.110175493827159, 0.8250778681248729, 4251.989101146066, 1015.087625130392, 6022.676844226903, 0.7059965545423299
0.0025, 0.8567023558660655, 5.968310365946075E-4, 8905.909774211166, 16.787498841919515, 17.947594556642997, 0.3997224168466109, 1.1016691964389669, -0.005009615468588517, 0.0038918061445869234, 0.4008402261706125, 7.135183765432095, 0.8594561126300759, 4297.013029209624, 1025.8362961934856, 6086.450424669862, 0.70599655454233
0.0026, 0.8894800370751728, 6.207042780583919E-4, 18545.18827893668, 21.102046963262257, 21.653585509218487, 0.6883327728955889, 0.8136156676894737, -0.005185655622889315, 0.004532278031415388, 0.6889861504870628, 7.177543343621396, 0.8938343571352789, 4373.998739731009, 1044.215280758866, 6195.495872591758, 0.7059965545423302
0.0027, 0.9208326644661092, 6.445775195221761E-4, 36315.63591983384, 26.966488361189263, 26.29951444994279, 1.2851899323954066, 0.21768107973132156, -0.005360777349080229, 0.005310832158933753, 1.2852398775855531, 7.240939125514405, 0.9282126016404819, 4490.925714732224, 1072.1295398372047, 6361.115625618761, 0.7059965545423301
0.0028, 0.948531714840143, 6.684507609859605E-4, 57030.876021540644, 34.2457999001891, 32.073292191935025, 2.4222766633457327, -0.9179699064059488, -0.005535014678884134, 0.006262575229258851, 2.4215491027953577, 7.32887520576132, 0.9625908461456849, 4656.538117005616, 1111.6665885259054, 6595.695243901395, 0.7059965545423298
0.0029, 0.9675511182189338, 6.923240024497446E-4, -50732.04380352633, 41.27226083811303, 39.152657346791244, 4.008213680702179, -2.5019173760281195, -0.005708399211575585, 0.007406583930353445, 4.0065154959834, 7.419944619341561, 0.9969690906508879, 4832.2920472054175, 1153.624748664595, 6844.639702722068, 0.7059965545423299
