Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of drsoftnessy radius]: 20.70557108814463
Number of monomers: 2916666.666666667
Number of chains: 2916.666666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 0.5
x-link fraction: 0.001
Reservoir swelling ratio: 3.505574917793274
Mean swelling ratio: 3.504882875
Dry volume fraction: 0.01509999999999997
Reservoir volume fraction: 0.6505110915605273
Actual volume fraction: 0.649439549245112
MC steps: 60000
Equilibration steps: 10000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
Mean pair energy <E_pair>/N [kT]: 0.5685033058911454
The coupling constant increment - dlambda: 0.0
phi0,         Freference/V,           <F_FR>/V,     		<alpha>,      		zeta, 	 		SpringConstant, 		lindemannParameter
0.0101, -0.012177952774433877, 0.0012034120633342693, 3.5049918124999992, 0.43511006786498935, 0.12374704203672479, 0.41592734299308903
0.0102, -0.01213442632108321, 0.0011952210833548343, 3.5050076875000005, 0.4394180883389001, 0.12959364803170983, 0.4077737765795754
0.0103, -0.012693475785895181, 0.0012258122119175006, 3.504998375, 0.4437261088128108, 0.11455210239916638, 0.43513294885452547
0.0104, -0.013122849644072983, 0.001231049594359226, 3.504996937499999, 0.4480341292867216, 0.10521112166312406, 0.4555031467787866
0.0105, -0.009949764187871617, 0.0012302601742868995, 3.5050121874999998, 0.45234214976063236, 0.26021924269929575, 0.2905613351926501
0.0106, -0.01160194199417936, 0.001263786387933734, 3.5049968125, 0.45665017023454313, 0.17033888111414908, 0.3602656207519049
0.0107, -0.012885367398339334, 0.0012730144801809827, 3.5050096874999994, 0.4609581907084539, 0.12412839531376627, 0.42335378720057903
0.0108, -0.010910038334621274, 0.0012878892520674396, 3.5050247499999987, 0.46526621118236466, 0.2171286538986844, 0.3210902431404296
0.0109, -0.010955977170174954, 0.0012895338555442015, 3.5049452499999996, 0.46957423165627543, 0.22027092884202204, 0.3197726639099178
0.011, -0.009579907845185188, 0.0012788190688654397, 3.5049958125000003, 0.47388225213018614, 0.3242802971562263, 0.26435145657767084
0.0111, -0.011613444786288667, 0.0013066161537259558, 3.5050262499999993, 0.4781902726040969, 0.19557270471939084, 0.34142708150216805
0.0112, -0.01140869761764053, 0.0013085682663244742, 3.5049998749999993, 0.4824982930780077, 0.21174111655979602, 0.32911512032375456
0.0113, -0.009534572820326688, 0.001321287806085719, 3.504983875, 0.48680631355191845, 0.35045910011733844, 0.2565775010029992
0.0114, -0.010588161392563475, 0.0013723660989116131, 3.5049318124999997, 0.4911143340258292, 0.27423331694743486, 0.2909059489932597
0.0115, -0.010463681208845244, 0.0013659275015430194, 3.5050066875000003, 0.49542235449974, 0.2895346403726408, 0.2839401289185511
0.0116, -0.010742684330233853, 0.0013598856753506204, 3.5049757499999994, 0.49973037497365075, 0.27626677934078786, 0.2915184802025626
0.0117, -0.009628011539514023, 0.0013865010518444491, 3.5048921875000008, 0.5040383954475615, 0.37190136769366056, 0.25197598987198877
0.0118, -0.00896812115771523, 0.0014175896360522258, 3.504941312500001, 0.5083464159214722, 0.44574730368076015, 0.23081324875609233
0.0119, -0.008611040725476343, 0.0014054426661352143, 3.5049384999999993, 0.512654436395383, 0.494960837790511, 0.21965511886191302
0.012, -0.010295191650824254, 0.0014254143670427235, 3.5049268749999998, 0.5169624568692938, 0.33600260962758854, 0.2673417894154333
0.0121, -0.009150595237994769, 0.0014108674390569031, 3.504951062499999, 0.5212704773432045, 0.45036517983373847, 0.2315565913364652
0.0122, -0.006924311871260136, 0.0014490189711965538, 3.5049498749999994, 0.5255784978171153, 0.7757072274708077, 0.17692211335431657
0.0123, -0.00728656275333625, 0.0014570922776311133, 3.5049358749999997, 0.5298865182910261, 0.7219850783488339, 0.18388600881997672
0.0124, -0.006604589475359297, 0.0014606481208080523, 3.5049316249999998, 0.5341945387649368, 0.8576011169729817, 0.16917738973445381
0.0125, -0.0063375357980657064, 0.0014844175911213578, 3.5049614375, 0.5385025592388476, 0.9231891262239273, 0.16349422786075726
0.0126, -0.006371827000748174, 0.0014962294455320845, 3.505009687500001, 0.5428105797127584, 0.9265025549654343, 0.16363566467366789
