Number of particles: 32
Initial configuration: FCC
Dry microgel radius [nm]: 50.0
Box length [units of drsoftnessy radius]: 19.864645802094532
Number of monomers: 2916666.666666667
Number of chains: 2916.666666666667
Flory interaction parameter (chi): 0.0
Young's calibration factor: 0.1
x-link fraction: 0.001
Reservoir swelling ratio: 3.505574023723603
Mean swelling ratio: 3.504464843749999
Dry volume fraction: 0.01709999999999996
Reservoir volume fraction: 0.7366709373918424
Actual volume fraction: 0.7357312002215803
MC steps: 5000
Equilibration steps: 1000.0
Snapshot interval: 100
Displacement tolerance: 0.1
Particle radius change tolerance: 0.05
Particle radius bin width: 0.001
g(r) bin width: 0.005
Mean pair energy <E_pair>/N [kT]: 0.0406463811292764
The coupling constant increment - dlambda: 0.0
phi0,         Freference/V,           <F_FR>/V,     		<alpha>,      		zeta, 	 		SpringConstant, 		lindemannParameter
0.0101, -0.005414357417262651, 0.0010477727979620456, 3.505340625000001, 0.43510973495073835, 0.852877016960994, 0.15843155302619905
0.0102, -0.0055806886288105135, 0.0011311269387565468, 3.50533984375, 0.4394177521284684, 0.8259603629236397, 0.1615219495529737
0.0103, -0.005737855772592488, 0.0011366695737509583, 3.5053765625000004, 0.44372576930619845, 0.8024451916802741, 0.16440529945571386
0.0104, -0.005861516658583067, 0.0011347830637056567, 3.5053234375000004, 0.4480337864839285, 0.7873090178383534, 0.16651355540105814
0.0105, -0.005524649503073517, 0.0011562353790091561, 3.5054656250000007, 0.45234180366165855, 0.8768794319094675, 0.1582842071410053
0.0106, -0.0050632244110823, 0.0010571600129398273, 3.5053460937500005, 0.4566498208393886, 1.0082345051787946, 0.14808086320724234
0.0107, -0.005320711653499407, 0.0011772275170595617, 3.5053585937500005, 0.46095783801711865, 0.952656835618301, 0.1528166854431369
0.0108, -0.005561432349955016, 0.0011828183778531678, 3.5054570312500006, 0.4652658551948487, 0.9051283225364884, 0.1572644649211167
0.0109, -0.0054150089759671125, 0.0011916921939523935, 3.505424218750001, 0.4695738723725788, 0.9535766797813076, 0.15368876319847735
0.011, -0.0054193140742570325, 0.0011490333491358294, 3.5054554687499992, 0.47388188955030885, 0.9647933276862567, 0.1532585961902336
0.0111, -0.005058876730511693, 0.0011321427508272953, 3.5053000000000005, 0.4781899067280389, 1.0728963066453174, 0.1457716976584393
0.0112, -0.004898866923195539, 0.001176128208468275, 3.505158593750001, 0.48249792390576896, 1.1309767138721403, 0.14240446388221595
0.0113, -0.005165878730697789, 0.0012181679585503914, 3.505034375, 0.486805941083499, 1.068156439150401, 0.1469669935969208
0.0114, -0.005387591195944189, 0.001140187412531144, 3.5053562500000006, 0.49111395826122906, 1.0214693543876794, 0.15073011833009953
0.0115, -0.00523704439772083, 0.0011638554255561746, 3.5054304687499993, 0.4954219754389591, 1.0731913428622226, 0.14748181045096917
0.0116, -0.0053405272729569585, 0.0012349159346712716, 3.50531796875, 0.49972999261668916, 1.0576522696770008, 0.14899063485486674
0.0117, -0.004782689445130471, 0.001162496527665517, 3.5053835937499995, 0.5040380097944193, 1.2270933587168134, 0.1387184555713395
0.0118, -0.004919187884591651, 0.0012233186304617704, 3.5053156249999993, 0.5083460269721493, 1.1985423878150754, 0.1407597209751912
0.0119, -0.004682906688636663, 0.0011915443254141838, 3.505228125, 0.5126540441498794, 1.2817916332241404, 0.1364954049747667
0.012, -0.004094663448401303, 0.0011825069124845895, 3.5053156250000006, 0.5169620613276094, 1.4900924417255992, 0.12694966814010542
0.0121, -0.004248539754423225, 0.001310478516804786, 3.505375, 0.5212700785053395, 1.4479234380426895, 0.12914177504685917
0.0122, -0.004126067055703541, 0.0012311515820557764, 3.5052578124999996, 0.5255780956830696, 1.502585675423354, 0.12711927732605402
0.0123, -0.0038825324712198515, 0.0012594087229258085, 3.5053531250000005, 0.5298861128607996, 1.6032170728963329, 0.12340041864918688
0.0124, -0.0038799396664588614, 0.001206721412338711, 3.5052539062499997, 0.5341941300385297, 1.615717012960046, 0.12325437388549473
0.0125, -0.0038953281473231294, 0.0012074976068634977, 3.5052140625, 0.5385021472162597, 1.6213726161793915, 0.1233690862000069
0.0126, -0.003597349748240939, 0.0011948531062346364, 3.50526328125, 0.5428101643939898, 1.7478773261176355, 0.11913676444359116
0.0127, -0.0034428481855030644, 0.0012584666017719025, 3.5051890625, 0.5471181815717198, 1.821719219790042, 0.11700514181113085
0.0128, -0.003177165981697048, 0.0012430978026533388, 3.5053124999999996, 0.5514261987494499, 1.9455597101813273, 0.11351645018331524
0.0129, -0.0030986710164338026, 0.0012113271482833011, 3.5053507812500007, 0.5557342159271799, 1.9906660128208373, 0.11251449183893622
0.013, -0.0029147836907339308, 0.0012571452203363335, 3.5051765624999986, 0.56004223310491, 2.08424053477005, 0.11024315297272404
0.0131, -0.002620392912950966, 0.0013162444386824981, 3.5051679687500004, 0.5643502502826401, 2.234356210373066, 0.10674773120032603
0.0132, -0.002218542551735734, 0.0012235450892847583, 3.505163281250001, 0.5686582674603701, 2.449572915017664, 0.10220933245758229
0.0133, -0.002390674384141563, 0.0012863545506113104, 3.5051765624999995, 0.5729662846381002, 2.368097057173621, 0.10421459819450256
0.0134, -0.002475203529387916, 0.0012470636568171058, 3.505266406249999, 0.5772743018158302, 2.334058232413619, 0.1052341868862798
0.0135, -0.0017909808584317735, 0.0011728380194509947, 3.5052484374999997, 0.5815823189935603, 2.711474229923923, 0.09787826807357128
0.0136, -0.0013633070359899701, 0.0012866342979655423, 3.5050390625, 0.5858903361712903, 2.9766364088872574, 0.09364713640925419
